Product Type: Litetrack LR
Product ID: 80382
Firmware Version: V8.99.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
2020-07-13 11:16:11 PM,51.4090967,-114.3282423,206.87,70,16.5,3,4,GPS Schedule
2020-07-13 11:20:05 PM,51.4133751,-114.3272367,1036.00,70,17.0,3.8,4,Proximity GPS Schedule
2020-07-13 11:25:33 PM,51.4140598,-114.3271535,1132.57,33,17.0,1.6,7,GPS Schedule
2020-07-13 11:30:13 PM,51.4140279,-114.3271391,1123.88,13,17.0,1.6,7,GPS Schedule
2020-07-13 11:35:01 PM,51.4140388,-114.3271915,1128.04,1,17.5,1.6,7,GPS Schedule
2020-07-13 11:40:01 PM,51.4140424,-114.3272258,1116.20,1,17.5,1.8,6,GPS Schedule
2020-07-13 11:45:01 PM,51.4134635,-114.3273786,1067.81,1,18.5,5.6,5,GPS Schedule
2020-07-13 11:50:02 PM,51.4135416,-114.3272500,1133.80,2,19.0,2,7,GPS Schedule
2020-07-13 11:55:02 PM,51.4136878,-114.3274604,1148.96,2,19.5,2.6,5,GPS Schedule
2020-07-14 12:00:02 AM,51.4138790,-114.3273216,1128.15,2,19.5,2,7,GPS Schedule
2020-07-14 12:05:02 AM,51.4136624,-114.3274457,1121.80,2,20.0,2,7,GPS Schedule
2020-07-14 12:10:00 AM,51.4138201,-114.3274391,1106.51,0,20.0,2,6,GPS Schedule
2020-07-14 12:15:00 AM,51.4137466,-114.3272197,1130.94,0,21.0,5.2,5,GPS Schedule
2020-07-14 12:20:00 AM,51.4136826,-114.3275476,1103.37,0,21.0,2,6,GPS Schedule
2020-07-14 12:25:00 AM,51.4140581,-114.3275891,1145.51,0,21.0,1.8,6,GPS Schedule
2020-07-14 12:30:00 AM,51.4143551,-114.3276719,1166.47,0,21.0,1.8,6,GPS Schedule
2020-07-14 12:35:00 AM,51.4141992,-114.3272332,1085.65,0,21.0,5.2,5,GPS Schedule
2020-07-14 12:40:00 AM,51.4138189,-114.3274163,1096.39,0,21.5,1.6,6,GPS Schedule
2020-07-14 12:45:00 AM,51.4142941,-114.3270505,1128.39,0,22.0,4.6,5,GPS Schedule
2020-07-14 12:50:00 AM,51.4140102,-114.3268415,1171.51,0,22.0,2.6,5,GPS Schedule
2020-07-14 12:55:01 AM,51.4143457,-114.3272579,1158.35,1,22.0,4.6,4,GPS Schedule
2020-07-14 1:00:35 AM,51.4139967,-114.3271632,1133.05,34,22.0,2.8,6,GPS Schedule
2020-07-14 1:05:00 AM,51.4145812,-114.3275182,1053.01,0,21.0,4.4,5,GPS Schedule
2020-07-14 1:10:00 AM,51.4141739,-114.3270652,1135.23,0,20.0,4.4,5,GPS Schedule
2020-07-14 1:15:00 AM,51.4138103,-114.3269504,1179.03,0,20.5,3,6,GPS Schedule
2020-07-14 1:20:00 AM,51.4138721,-114.3270701,1162.02,0,19.5,4.2,5,GPS Schedule
2020-07-14 1:25:00 AM,51.4136547,-114.3269947,1173.65,0,19.5,3,6,GPS Schedule
2020-07-14 1:30:00 AM,51.4142789,-114.3274683,1143.81,0,19.5,3.2,6,GPS Schedule
2020-07-14 1:35:00 AM,51.4139853,-114.3273001,1136.62,0,20.0,3.6,5,GPS Schedule
2020-07-14 1:40:00 AM,51.4138964,-114.3271187,1157.30,0,20.0,3.2,6,GPS Schedule
2020-07-14 1:45:00 AM,51.4140955,-114.3272514,1160.09,0,19.5,3.4,5,GPS Schedule
2020-07-14 1:50:00 AM,51.4141035,-114.3273106,1146.59,0,19.5,3.2,5,GPS Schedule
2020-07-14 1:55:00 AM,51.4139884,-114.3270320,1179.84,0,19.5,4.8,5,GPS Schedule
2020-07-14 2:00:05 AM,51.4141615,-114.3272638,1131.21,5,20.0,3,5,GPS Schedule
2020-07-14 2:05:05 AM,51.4141426,-114.3272414,1138.00,5,21.0,3,5,GPS Schedule
2020-07-14 2:10:03 AM,51.4141791,-114.3272697,1132.20,3,21.5,2.8,5,GPS Schedule
2020-07-14 2:15:05 AM,51.4141412,-114.3272448,1129.17,5,22.0,2.8,5,GPS Schedule
2020-07-14 2:20:06 AM,51.4141395,-114.3271700,1135.72,6,22.0,2.6,5,GPS Schedule
2020-07-14 2:25:00 AM,51.4143841,-114.3279218,1112.73,0,22.5,2.6,5,GPS Schedule
2020-07-14 2:30:03 AM,51.4141455,-114.3272697,1127.51,3,22.5,3.4,4,GPS Schedule
2020-07-14 2:35:35 AM,51.4141469,-114.3272663,1136.34,34,23.0,1.2,8,GPS Schedule
2020-07-14 2:40:00 AM,51.4141421,-114.3271616,1130.38,0,22.5,1.6,6,GPS Schedule
2020-07-14 2:45:00 AM,51.4142131,-114.3272174,1134.30,1,22.0,1.2,8,GPS Schedule
2020-07-14 2:50:01 AM,51.4141721,-114.3271210,1128.99,1,22.0,2.4,4,GPS Schedule
2020-07-14 2:55:34 AM,51.4141545,-114.3270260,1130.55,34,21.5,2.2,6,GPS Schedule
