Product Type: Litetrack LR
Product ID: 80381
Firmware Version: V8.99.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
2020-07-13 7:21:10 PM,0.0000000,0.0000000,0.00,70,18.0,0,0,GPS Schedule
2020-07-13 7:26:10 PM,51.4137177,-114.3275957,1006.86,70,17.0,1.4,5,GPS Schedule
2020-07-13 7:30:58 PM,51.4135131,-114.3274330,1119.69,57,16.5,1.8,5,GPS Schedule
2020-07-13 7:35:12 PM,51.4135655,-114.3274401,1129.12,11,15.5,1.8,6,GPS Schedule
2020-07-13 7:40:02 PM,51.4136617,-114.3274613,1129.53,1,15.5,2,5,GPS Schedule
2020-07-13 7:45:02 PM,51.4137314,-114.3274791,1134.86,1,15.5,2,6,GPS Schedule
2020-07-13 7:50:06 PM,51.4135647,-114.3275449,1134.30,4,16.0,2.8,5,GPS Schedule
2020-07-13 7:55:01 PM,51.4137142,-114.3274837,1127.43,0,16.0,3,5,GPS Schedule
2020-07-13 7:55:53 PM,51.4137685,-114.3274981,1139.24,3,16.0,2,6,Proximity GPS Schedule
2020-07-13 8:00:06 PM,51.4135004,-114.3277191,1090.12,5,16.5,5.4,4,GPS Schedule
2020-07-13 8:05:57 PM,51.4136569,-114.3276256,1138.91,70,17.0,4.4,4,GPS Schedule
2020-07-13 8:11:03 PM,51.4139287,-114.3275785,1133.97,62,17.5,1.6,5,GPS Schedule
2020-07-13 8:15:01 PM,51.4140474,-114.3271522,1127.26,0,17.0,1.6,5,GPS Schedule
2020-07-13 8:20:01 PM,51.4140708,-114.3263741,1112.39,0,17.5,1.6,5,GPS Schedule
2020-07-13 8:25:01 PM,51.4140411,-114.3262993,1115.03,0,18.0,1.6,5,GPS Schedule
2020-07-13 8:30:02 PM,51.4141189,-114.3264040,1131.16,1,17.5,9.2,4,GPS Schedule
2020-07-13 8:35:35 PM,51.4139365,-114.3263604,1128.16,34,18.0,2,5,GPS Schedule
2020-07-13 8:40:05 PM,51.4139580,-114.3263330,1126.25,4,17.5,2,5,GPS Schedule
2020-07-13 8:45:01 PM,51.4141843,-114.3264535,1116.39,0,17.5,2,5,GPS Schedule
2020-07-13 8:50:06 PM,51.4139812,-114.3263389,1128.03,5,17.5,1.8,5,GPS Schedule
2020-07-13 8:55:02 PM,51.4140508,-114.3264458,1130.81,1,17.5,6.2,4,GPS Schedule
2020-07-13 9:00:52 PM,51.4141516,-114.3268329,1111.62,51,18.0,1.4,6,GPS Schedule
2020-07-13 9:05:01 PM,51.4141248,-114.3273508,1135.75,0,17.5,2,5,GPS Schedule
2020-07-13 9:10:02 PM,51.4141459,-114.3272174,1124.92,1,16.5,2,5,GPS Schedule
2020-07-13 9:15:01 PM,51.4142042,-114.3270012,1085.20,0,15.5,1.2,6,GPS Schedule
2020-07-13 9:20:01 PM,51.4135977,-114.3274498,1142.89,0,14.5,1.2,5,GPS Schedule
2020-07-13 9:25:03 PM,51.4136543,-114.3274757,1132.74,2,14.0,1.4,5,GPS Schedule
2020-07-13 9:30:04 PM,51.4137032,-114.3274638,1142.48,3,13.5,4.2,4,GPS Schedule
2020-07-13 9:35:51 PM,51.4137446,-114.3275015,1127.28,50,13.0,1.4,5,GPS Schedule
2020-07-13 9:40:13 PM,51.4140357,-114.3274307,1130.87,12,13.0,1.4,5,GPS Schedule
2020-07-13 9:45:02 PM,51.4137591,-114.3274837,1133.68,1,13.0,1.4,5,GPS Schedule
2020-07-13 9:50:04 PM,51.4135869,-114.3274604,1134.89,3,14.5,4,4,GPS Schedule
2020-07-13 9:55:53 PM,51.4138555,-114.3274787,1132.80,52,15.0,1.8,5,GPS Schedule
2020-07-13 10:00:03 PM,51.4140149,-114.3275117,1139.11,2,14.5,2,5,GPS Schedule
2020-07-13 10:05:01 PM,51.4143035,-114.3268021,1136.51,0,14.0,2,5,GPS Schedule
2020-07-13 10:10:02 PM,51.4141336,-114.3267750,1127.29,1,14.5,2.4,4,GPS Schedule
2020-07-13 10:15:35 PM,51.4141344,-114.3267809,1125.94,34,15.5,1,10,GPS Schedule
2020-07-13 10:20:01 PM,51.4140187,-114.3266989,1114.47,0,15.5,1.4,6,GPS Schedule
2020-07-13 10:25:01 PM,51.4139272,-114.3267735,1149.46,0,16.0,1,9,GPS Schedule
2020-07-13 10:30:01 PM,51.4138851,-114.3266912,1128.88,0,16.5,1.2,7,GPS Schedule
2020-07-13 10:35:01 PM,51.4140207,-114.3267276,1123.24,0,17.0,1,8,GPS Schedule
2020-07-13 10:40:01 PM,51.4138994,-114.3266457,1110.98,0,18.0,1,9,GPS Schedule
2020-07-13 10:45:01 PM,51.4139735,-114.3266747,1149.18,0,20.5,0.8,9,GPS Schedule
