Product Type: Litetrack LR
Product ID: 80389
Firmware Version: V8.99.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
2020-07-13 3:51:04 PM,51.4137867,-114.3275776,1129.95,62,14.5,4.4,5,GPS Schedule
2020-07-13 3:55:04 PM,51.4139495,-114.3274082,1128.28,1,14.5,4.4,5,GPS Schedule
2020-07-13 3:55:27 PM,51.4139361,-114.3273643,1129.47,2,14.5,4.4,5,Proximity GPS Schedule
2020-07-13 4:00:02 PM,51.4141524,-114.3269872,1221.57,3,15.0,6,4,GPS Schedule
2020-07-13 4:06:03 PM,51.4139961,-114.3274893,1145.90,64,15.5,1.8,5,GPS Schedule
2020-07-13 4:10:13 PM,51.4139605,-114.3275236,1128.59,14,15.5,1.8,5,GPS Schedule
2020-07-13 4:15:33 PM,51.4139010,-114.3273740,1133.87,34,16.0,1.2,7,GPS Schedule
2020-07-13 4:20:10 PM,51.4138768,-114.3275881,1136.02,11,16.5,1.6,5,GPS Schedule
2020-07-13 4:25:10 PM,51.4139082,-114.3273858,1131.95,11,16.0,1.2,7,GPS Schedule
2020-07-13 4:30:10 PM,51.4141674,-114.3263906,1117.89,11,16.5,1.2,6,GPS Schedule
2020-07-13 4:35:10 PM,51.4141182,-114.3263719,1131.21,11,16.5,1.2,7,GPS Schedule
2020-07-13 4:40:12 PM,51.4140673,-114.3263613,1130.62,12,17.0,1.2,7,GPS Schedule
2020-07-13 4:45:03 PM,51.4139334,-114.3263997,1129.71,3,17.5,1.2,7,GPS Schedule
2020-07-13 4:50:01 PM,51.4141315,-114.3263943,1123.64,1,18.0,1.2,7,GPS Schedule
2020-07-13 4:55:01 PM,51.4140745,-114.3263732,1128.70,1,18.5,1.4,6,GPS Schedule
2020-07-13 5:00:01 PM,51.4140142,-114.3263482,1122.54,1,18.5,1.4,6,GPS Schedule
2020-07-13 5:04:59 PM,51.4141381,-114.3264218,1129.45,0,19.0,1.6,5,GPS Schedule
2020-07-13 5:10:01 PM,51.4140657,-114.3263909,1123.08,1,19.5,1.6,6,GPS Schedule
2020-07-13 5:15:00 PM,51.4138904,-114.3263439,1129.70,1,20.0,3,4,GPS Schedule
2020-07-13 5:21:03 PM,51.4140574,-114.3263364,1131.50,64,20.5,1.2,7,GPS Schedule
2020-07-13 5:25:10 PM,51.4140143,-114.3263698,1128.93,11,20.0,1.2,7,GPS Schedule
2020-07-13 5:30:12 PM,51.4139813,-114.3262497,1130.58,12,20.5,2.4,5,GPS Schedule
2020-07-13 5:34:59 PM,51.4141968,-114.3264349,1138.31,0,20.0,2.4,6,GPS Schedule
2020-07-13 5:39:59 PM,51.4143671,-114.3261269,1164.12,0,21.0,2.4,5,GPS Schedule
2020-07-13 5:44:59 PM,51.4138843,-114.3262038,1077.79,0,21.0,1.4,5,GPS Schedule
2020-07-13 5:50:02 PM,51.4140723,-114.3263292,1131.45,3,20.5,2.6,6,GPS Schedule
2020-07-13 5:54:59 PM,51.4141168,-114.3263276,1114.71,0,20.5,1.4,6,GPS Schedule
2020-07-13 5:59:59 PM,51.4140677,-114.3262675,1138.26,0,21.0,1.6,6,GPS Schedule
2020-07-13 6:04:59 PM,51.4141323,-114.3270941,1211.84,0,21.0,2.6,5,GPS Schedule
2020-07-13 6:10:01 PM,51.4139309,-114.3263604,1127.38,2,21.0,1.6,7,GPS Schedule
2020-07-13 6:15:01 PM,51.4140271,-114.3263816,1127.79,2,21.5,2.6,5,GPS Schedule
2020-07-13 6:19:59 PM,51.4138913,-114.3265712,1136.01,0,22.0,1.8,6,GPS Schedule
2020-07-13 6:25:01 PM,51.4139740,-114.3262856,1140.18,2,21.0,2.4,5,GPS Schedule
2020-07-13 6:30:01 PM,51.4140552,-114.3263339,1124.02,2,21.0,3.6,4,GPS Schedule
2020-07-13 6:36:03 PM,51.4140862,-114.3263837,1123.82,64,21.5,1.2,7,GPS Schedule
2020-07-13 6:40:10 PM,51.4139884,-114.3263507,1126.11,11,21.0,1.2,7,GPS Schedule
2020-07-13 6:45:10 PM,51.4140348,-114.3263626,1129.66,11,20.5,1.2,7,GPS Schedule
2020-07-13 6:50:12 PM,51.4140590,-114.3263482,1128.80,13,21.0,1.2,7,GPS Schedule
2020-07-13 6:54:59 PM,51.4139036,-114.3264078,1111.89,0,21.0,1.2,7,GPS Schedule
2020-07-13 6:59:59 PM,51.4142459,-114.3261556,1155.70,0,20.0,2,5,GPS Schedule
2020-07-13 7:04:59 PM,51.4142242,-114.3263902,1106.45,0,20.5,1.8,5,GPS Schedule
2020-07-13 7:09:59 PM,51.4141360,-114.3264157,1056.72,0,21.0,1.6,5,GPS Schedule
2020-07-13 7:15:00 PM,51.4140766,-114.3263479,1111.88,1,20.5,1.4,6,GPS Schedule
2020-07-13 7:19:59 PM,51.4139396,-114.3266605,1085.67,0,21.0,2.8,5,GPS Schedule
2020-07-13 7:25:00 PM,51.4140385,-114.3263491,1110.15,1,19.5,1.8,5,GPS Schedule
2020-07-13 7:30:00 PM,51.4140433,-114.3263495,1130.19,1,18.5,1.4,6,GPS Schedule
2020-07-13 7:34:59 PM,51.4140282,-114.3263891,1149.44,0,18.5,1.4,6,GPS Schedule
2020-07-13 7:39:59 PM,51.4141236,-114.3264395,1123.06,0,19.5,1.8,5,GPS Schedule
2020-07-13 7:45:00 PM,51.4140315,-114.3271167,1133.80,1,19.0,1.8,5,GPS Schedule
2020-07-13 7:49:59 PM,51.4141855,-114.3273523,1093.26,0,19.0,2,5,GPS Schedule
2020-07-13 7:55:02 PM,51.4138085,-114.3275580,1168.95,3,19.0,2,5,GPS Schedule
2020-07-13 7:59:59 PM,51.4136689,-114.3275146,1117.38,0,19.0,2.2,5,GPS Schedule
2020-07-13 8:05:02 PM,51.4137352,-114.3274872,1121.73,3,18.5,2.2,5,GPS Schedule
2020-07-13 8:10:10 PM,51.4138752,-114.3276655,1136.16,11,19.0,2.4,5,GPS Schedule
2020-07-13 8:14:59 PM,51.4137366,-114.3277187,1103.69,0,19.5,2.8,5,GPS Schedule
2020-07-13 8:19:59 PM,51.4139430,-114.3281613,1073.85,0,20.0,3.2,5,GPS Schedule
2020-07-13 8:24:59 PM,51.4138332,-114.3278748,1066.97,0,20.5,3.6,5,GPS Schedule
2020-07-13 8:30:03 PM,51.4136542,-114.3278538,1128.92,4,20.5,4.4,5,GPS Schedule
2020-07-13 8:35:00 PM,51.4135264,-114.3275723,1133.86,1,20.5,6.8,4,GPS Schedule
2020-07-13 8:41:10 PM,51.4186318,-114.3203505,0.08,70,21.5,3.2,3,GPS Schedule
2020-07-13 8:46:10 PM,51.4046000,-114.3274245,-0.29,70,21.5,4.4,3,GPS Schedule
2020-07-13 8:51:08 PM,51.4056225,-114.3268665,-0.25,70,21.5,4,3,GPS Schedule
2020-07-13 8:56:10 PM,0.0000000,0.0000000,0.00,70,21.0,0,0,GPS Schedule
2020-07-13 9:01:10 PM,0.0000000,0.0000000,0.00,70,21.0,0,0,GPS Schedule
2020-07-13 9:06:10 PM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2020-07-13 9:11:10 PM,0.0000000,0.0000000,0.00,70,19.0,0,0,GPS Schedule
2020-07-13 9:16:08 PM,51.4157366,-114.3412268,-0.07,70,18.0,3.8,3,GPS Schedule
2020-07-13 9:20:35 PM,51.4138123,-114.3274491,1134.07,36,16.5,1.4,5,GPS Schedule
2020-07-13 9:25:04 PM,51.4142479,-114.3268830,1065.97,5,16.5,2.8,4,GPS Schedule
2020-07-13 9:31:10 PM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2020-07-13 9:36:10 PM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2020-07-13 9:41:10 PM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2020-07-13 9:46:10 PM,0.0000000,0.0000000,0.00,70,17.5,0,0,GPS Schedule
2020-07-13 9:51:10 PM,0.0000000,0.0000000,0.00,70,17.5,0,0,GPS Schedule
2020-07-13 9:56:00 PM,51.4135496,-114.3275090,1121.58,60,18.0,4,5,GPS Schedule
2020-07-13 10:00:06 PM,51.4135111,-114.3279334,1171.05,7,17.0,4.2,5,GPS Schedule
2020-07-13 10:06:10 PM,0.0000000,0.0000000,0.00,70,19.0,0,0,GPS Schedule
2020-07-13 10:11:08 PM,51.4095515,-114.3251888,0.17,70,20.0,1.8,3,GPS Schedule
2020-07-13 10:16:08 PM,51.4134448,-114.3262842,988.88,70,21.0,3.2,4,GPS Schedule
2020-07-13 10:21:10 PM,0.0000000,0.0000000,0.00,70,21.5,0,0,GPS Schedule
2020-07-13 10:26:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2020-07-13 10:31:10 PM,0.0000000,0.0000000,0.00,70,23.0,0,0,GPS Schedule
2020-07-13 10:36:10 PM,0.0000000,0.0000000,0.00,70,24.0,0,0,GPS Schedule
2020-07-13 10:41:03 PM,51.4139961,-114.3264424,1131.82,64,24.5,1,7,GPS Schedule
2020-07-13 10:45:13 PM,51.4139526,-114.3265696,1121.61,14,24.5,2.6,5,GPS Schedule
2020-07-13 10:50:02 PM,51.4139687,-114.3264745,1127.86,3,25.5,1,7,GPS Schedule
