Product Type: Litetrack LR
Product ID: 80385
Firmware Version: V8.99.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
2020-07-13 5:41:09 PM,51.4111185,-114.3251895,0.51,70,16.5,2.6,3,GPS Schedule
2020-07-13 5:46:04 PM,51.4138895,-114.3271662,1090.11,64,17.0,3,5,GPS Schedule
2020-07-13 5:50:01 PM,51.4143524,-114.3272529,1144.96,0,17.0,3,5,GPS Schedule
2020-07-13 5:55:01 PM,51.4139444,-114.3272190,1119.78,0,17.5,3,6,GPS Schedule
2020-07-13 5:59:59 PM,51.4138718,-114.3263997,1121.11,1,18.0,3,5,Proximity GPS Schedule
2020-07-13 6:05:01 PM,51.4139635,-114.3262286,1141.11,0,18.5,2.8,5,GPS Schedule
2020-07-13 6:10:02 PM,51.4141240,-114.3263457,1130.70,2,18.5,2.8,5,GPS Schedule
2020-07-13 6:15:02 PM,51.4141929,-114.3263161,1147.61,1,18.5,2.4,6,GPS Schedule
2020-07-13 6:20:01 PM,51.4140520,-114.3261229,1163.96,0,18.5,2.4,5,GPS Schedule
2020-07-13 6:25:01 PM,51.4143809,-114.3265721,1188.49,0,18.5,3.8,5,GPS Schedule
2020-07-13 6:30:06 PM,51.4140891,-114.3263706,1123.57,6,18.5,3.4,5,GPS Schedule
2020-07-13 6:35:00 PM,51.4139825,-114.3263077,1112.56,0,18.5,3,5,GPS Schedule
2020-07-13 6:40:04 PM,51.4140547,-114.3263233,1130.46,3,18.5,2.4,5,GPS Schedule
2020-07-13 6:45:00 PM,51.4140875,-114.3263651,1144.18,0,18.5,2.4,5,GPS Schedule
2020-07-13 6:50:01 PM,51.4140577,-114.3263732,1126.35,1,18.5,1.4,6,GPS Schedule
2020-07-13 6:55:00 PM,51.4140511,-114.3266699,1091.12,0,18.5,2.4,5,GPS Schedule
2020-07-13 7:00:04 PM,51.4140494,-114.3263601,1124.53,3,18.5,1.8,5,GPS Schedule
2020-07-13 7:05:06 PM,51.4139922,-114.3264065,1120.66,6,19.0,1.6,5,GPS Schedule
2020-07-13 7:10:04 PM,51.4141013,-114.3263504,1122.48,4,19.0,1.6,5,GPS Schedule
2020-07-13 7:15:02 PM,51.4140280,-114.3263046,1146.90,0,18.5,1.6,5,GPS Schedule
2020-07-13 7:20:08 PM,51.4140740,-114.3264040,1124.91,7,19.0,1.4,5,GPS Schedule
2020-07-13 7:25:05 PM,51.4140672,-114.3263398,1124.23,4,17.5,1.4,5,GPS Schedule
2020-07-13 7:30:02 PM,51.4142264,-114.3264404,1121.61,0,17.0,1.4,5,GPS Schedule
2020-07-13 7:35:01 PM,51.4140594,-114.3264065,1130.04,1,17.0,1.6,4,GPS Schedule
