Product Type: Litetrack LR
Product ID: 80388
Firmware Version: V8.99.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
2020-07-13 2:36:11 PM,51.4154320,-114.3284546,925.02,70,13.0,4.2,4,GPS Schedule
2020-07-13 2:41:05 PM,51.4137925,-114.3277449,1112.80,63,13.5,3.2,5,GPS Schedule
2020-07-13 2:45:03 PM,51.4130665,-114.3272275,1205.41,1,13.5,20,5,GPS Schedule
2020-07-13 2:50:09 PM,51.4132347,-114.3272779,1189.19,7,13.5,3.4,5,GPS Schedule
2020-07-13 2:56:05 PM,51.4135790,-114.3275948,1131.76,63,14.0,3.4,5,GPS Schedule
2020-07-13 3:00:02 PM,51.4136059,-114.3276979,1117.85,0,13.0,3.2,5,GPS Schedule
2020-07-13 3:05:04 PM,51.4137905,-114.3275505,1144.96,2,13.5,3.2,5,GPS Schedule
2020-07-13 3:10:05 PM,51.4136337,-114.3279654,1114.10,3,13.5,4,5,GPS Schedule
2020-07-13 3:16:03 PM,51.4136710,-114.3274541,1128.70,61,14.5,1.4,7,GPS Schedule
2020-07-13 3:20:02 PM,51.4140444,-114.3273085,1150.56,0,14.0,2.8,6,GPS Schedule
2020-07-13 3:25:02 PM,51.4138797,-114.3273752,1134.48,0,14.0,4,5,GPS Schedule
2020-07-13 3:27:20 PM,51.4139735,-114.3279026,1110.81,0,13.5,4,5,Proximity GPS Schedule
2020-07-13 3:30:07 PM,51.4138115,-114.3276305,1100.88,5,14.0,2.4,6,GPS Schedule
2020-07-13 3:35:04 PM,51.4134800,-114.3275605,1130.31,2,14.5,2.2,5,GPS Schedule
2020-07-13 3:40:07 PM,51.4135736,-114.3276793,1133.51,5,15.0,2,6,GPS Schedule
2020-07-13 3:45:02 PM,51.4134556,-114.3274904,1128.64,0,15.5,4.4,5,GPS Schedule
2020-07-13 3:50:02 PM,51.4136978,-114.3273899,1132.72,0,17.0,1.8,5,GPS Schedule
2020-07-13 3:55:02 PM,51.4137266,-114.3274787,1114.82,0,17.5,1.6,5,GPS Schedule
2020-07-13 4:00:07 PM,51.4138607,-114.3274834,1128.49,5,17.5,1.6,5,GPS Schedule
2020-07-13 4:05:07 PM,51.4136389,-114.3275614,1136.67,5,17.5,1.6,4,GPS Schedule
2020-07-13 4:10:07 PM,51.4138530,-114.3275978,1141.97,5,17.5,1.4,5,GPS Schedule
2020-07-13 4:15:09 PM,51.4138300,-114.3276287,1135.05,7,17.0,1.4,5,GPS Schedule
2020-07-13 4:20:06 PM,51.4137363,-114.3276468,1136.98,4,17.0,1.4,4,GPS Schedule
2020-07-13 4:25:58 PM,51.4139374,-114.3273745,1103.77,56,17.5,1.8,5,GPS Schedule
2020-07-13 4:30:03 PM,51.4139280,-114.3272421,1146.82,1,17.5,1.8,5,GPS Schedule
2020-07-13 4:35:03 PM,51.4142702,-114.3264040,1152.26,2,17.5,2,5,GPS Schedule
2020-07-13 4:40:03 PM,51.4141032,-114.3264053,1132.55,1,17.5,2.2,5,GPS Schedule
2020-07-13 4:45:06 PM,51.4139022,-114.3264237,1138.88,4,18.5,7.4,4,GPS Schedule
2020-07-13 4:50:35 PM,51.4140705,-114.3263913,1143.13,33,19.5,2,5,GPS Schedule
2020-07-13 4:55:03 PM,51.4140812,-114.3263807,1151.13,1,20.0,1.8,5,GPS Schedule
2020-07-13 5:00:02 PM,51.4141576,-114.3264286,1114.93,0,20.5,1.8,5,GPS Schedule
2020-07-13 5:05:04 PM,51.4139722,-114.3273343,1122.43,2,21.0,1.8,5,GPS Schedule
2020-07-13 5:11:10 PM,0.0000000,0.0000000,0.00,70,22.0,0,0,GPS Schedule
2020-07-13 5:16:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2020-07-13 5:21:10 PM,0.0000000,0.0000000,0.00,70,22.0,0,0,GPS Schedule
2020-07-13 5:25:38 PM,51.4140679,-114.3264349,1120.33,36,22.0,2.2,6,GPS Schedule
2020-07-13 5:30:13 PM,51.4141567,-114.3262831,1158.50,11,21.5,1.2,7,GPS Schedule
