GMT,X,Y,Z,Temperature
2023-11-25 12:15,-5,-5,-22,10
2023-11-25 12:15,-5,-5,-22,10
2023-11-25 12:15,-5,-5,-22,10
2023-11-25 12:15,-5,-5,-22,10
2023-11-25 12:15,-5,-5,-21,10
2023-11-25 12:15,-5,-5,-22,10
2023-11-25 12:15,-9,0,-21,10
2023-11-25 12:15,-10,-2,-20,10
2023-11-25 12:15,-9,-2,-10,10
2023-11-25 12:15,-8,-2,-21,10
2023-11-25 12:15,-7,-2,-24,10
2023-11-25 12:15,-6,-4,-22,10
2023-11-25 12:15,-6,-1,-22,10
2023-11-25 12:16,-6,0,-22,10
2023-11-25 12:16,-6,0,-22,10
2023-11-25 12:16,-6,0,-22,10
2023-11-25 12:16,-6,0,-22,10
2023-11-25 12:16,-6,1,-25,10
2023-11-25 12:16,-5,1,-22,10
2023-11-25 12:16,-5,1,-23,10
2023-11-25 12:16,-6,1,-21,10
2023-11-25 12:16,-6,1,-22,10
2023-11-25 12:16,-6,2,-22,10
2023-11-25 12:16,-5,2,-22,10
2023-11-25 12:16,-7,3,-22,10
2023-11-25 12:16,-5,2,-23,10
2023-11-25 12:16,-6,2,-22,10
2023-11-25 12:16,-10,-1,-21,10
2023-11-25 12:16,-9,-2,-22,10
2023-11-25 12:16,-8,-2,-21,10
2023-11-25 12:16,-8,-1,-22,10
2023-11-25 12:16,-6,-1,-21,10.5
2023-11-25 12:16,-5,-2,-23,10.5
2023-11-25 12:16,-7,-1,-22,10.5
2023-11-25 12:16,-3,-1,-22,10.5
2023-11-25 12:16,-1,-2,-23,10.5
2023-11-25 12:16,-3,-2,-23,10.5
2023-11-25 12:16,-3,-1,-22,10.5
2023-11-25 12:16,-3,-2,-23,10
2023-11-25 12:16,-3,-1,-23,10
2023-11-25 12:16,-3,-1,-23,10
2023-11-25 12:16,-3,-1,-23,10
2023-11-25 12:16,-3,-1,-23,10
2023-11-25 12:17,-3,-1,-23,10
2023-11-25 12:17,-4,-1,-23,10
2023-11-25 12:17,-4,0,-23,10
2023-11-25 12:17,-11,4,-21,10.5
2023-11-25 12:17,-8,-3,-21,10.5
2023-11-25 12:17,-7,-1,-22,10.5
2023-11-25 12:17,-6,0,-22,10.5
2023-11-25 12:17,-2,1,-23,10.5
2023-11-25 12:17,-3,4,-21,10.5
2023-11-25 12:17,-4,2,-23,10.5
2023-11-25 12:17,-4,2,-23,10.5
2023-11-25 12:17,-5,2,-22,10.5
2023-11-25 12:17,-3,1,-24,10.5
2023-11-25 12:17,-4,1,-23,10.5
2023-11-25 12:17,-3,1,-23,10.5
2023-11-25 12:17,-4,1,-23,10.5
2023-11-25 12:17,-4,1,-23,10.5
2023-11-25 12:17,-4,1,-21,10.5
2023-11-25 12:17,-5,1,-22,10.5
2023-11-25 12:17,-6,1,-22,10.5
2023-11-25 12:17,-6,0,-22,10.5
2023-11-25 12:17,-6,-1,-22,10.5
2023-11-25 12:17,-6,-2,-23,10.5
2023-11-25 12:17,-6,-3,-22,10.5
2023-11-25 12:17,-7,-2,-22,10.5
2023-11-25 12:17,-6,-3,-22,10.5
2023-11-25 12:17,-5,-3,-22,10
2023-11-25 12:17,-6,-2,-22,10
2023-11-25 12:17,-5,-1,-22,10
2023-11-25 12:17,-5,-1,-22,10
2023-11-25 12:18,3,2,-24,10
2023-11-25 12:18,-6,1,-22,10
2023-11-25 12:18,-6,1,-22,10
2023-11-25 12:18,-6,1,-22,10
2023-11-25 12:18,-6,1,-22,10
2023-11-25 12:18,-11,-7,-19,10
2023-11-25 12:18,9,-13,-20,10
2023-11-25 12:18,9,0,-22,10
2023-11-25 12:18,17,6,-15,10
2023-11-25 12:18,16,-3,-20,10
2023-11-25 12:18,3,1,-20,10
2023-11-25 12:18,3,3,-24,10.5
2023-11-25 12:18,1,3,-23,10.5
2023-11-25 12:18,0,2,-22,10.5
2023-11-25 12:18,-1,1,-23,10.5
2023-11-25 12:18,-1,2,-23,10.5
2023-11-25 12:18,-1,2,-22,10.5
2023-11-25 12:18,0,1,-23,10.5
2023-11-25 12:18,-1,1,-23,10.5
2023-11-25 12:18,-2,1,-23,10.5
2023-11-25 12:18,-1,-2,-23,10.5
2023-11-25 12:18,-1,2,-23,10.5
2023-11-25 12:18,-2,2,-23,10.5
2023-11-25 12:18,-1,2,-23,10.5
2023-11-25 12:18,-2,2,-24,10.5
2023-11-25 12:18,-1,2,-23,10.5
2023-11-25 12:18,-2,2,-22,10.5
2023-11-25 12:18,-2,2,-23,10.5
2023-11-25 12:18,-2,1,-23,10.5
2023-11-25 12:18,-2,1,-23,10.5
2023-11-25 12:19,-2,2,-26,10.5
2023-11-25 12:19,-2,3,-23,10.5
2023-11-25 12:19,-4,3,-22,10.5
2023-11-25 12:19,-4,4,-20,10.5
2023-11-25 12:19,1,1,-22,10.5
2023-11-25 12:19,-12,-2,-17,10.5
2023-11-25 12:19,-2,5,-21,10.5
2023-11-25 12:19,1,6,-22,10.5
2023-11-25 12:19,-4,5,-21,10.5
2023-11-25 12:19,-5,3,-23,10.5
2023-11-25 12:19,-5,2,-22,10.5
2023-11-25 12:19,-6,3,-22,10.5
2023-11-25 12:19,-6,3,-23,10.5
2023-11-25 12:19,-5,2,-22,10.5
2023-11-25 12:19,-5,2,-22,10.5
2023-11-25 12:19,-5,2,-22,10.5
2023-11-25 12:19,-5,2,-22,10.5
2023-11-25 12:19,-5,2,-22,10.5
2023-11-25 12:19,-5,2,-23,10.5
2023-11-25 12:19,-4,2,-20,10.5
2023-11-25 12:19,-5,3,-23,10.5
2023-11-25 12:19,-5,3,-22,10.5
2023-11-25 12:19,-5,3,-21,10.5
2023-11-25 12:19,-6,3,-22,10.5
2023-11-25 12:19,-5,3,-22,10.5
2023-11-25 12:19,-6,2,-13,10.5
2023-11-25 12:19,-5,3,-22,10.5
2023-11-25 12:19,-5,3,-22,10.5
2023-11-25 12:19,-5,3,-21,10.5
2023-11-25 12:19,-5,3,-21,10.5
2023-11-25 12:20,-5,3,-23,10.5
2023-11-25 12:20,-5,3,-22,10.5
2023-11-25 12:20,-5,3,-22,10.5
2023-11-25 12:20,-5,3,-23,10.5
2023-11-25 12:20,-5,3,-23,10.5
2023-11-25 12:20,-3,1,-21,10.5
2023-11-25 12:20,-4,3,-23,10.5
2023-11-25 12:20,-5,3,-23,10.5
2023-11-25 12:20,-4,2,-21,10.5
2023-11-25 12:20,-5,2,-22,10.5
2023-11-25 12:20,-5,2,-23,10.5
2023-11-25 12:20,-5,3,-22,10.5
2023-11-25 12:20,-4,3,-23,10.5
2023-11-25 12:20,-4,2,-23,10.5
2023-11-25 12:20,-3,2,-22,10.5
2023-11-25 12:20,-4,2,-22,10.5
2023-11-25 12:20,-5,3,-22,10.5
2023-11-25 12:20,-3,2,-22,10.5
2023-11-25 12:20,-4,2,-21,10.5
2023-11-25 12:20,-4,2,-23,10.5
2023-11-25 12:20,-3,3,-23,10.5
2023-11-25 12:20,-2,2,-22,10.5
2023-11-25 12:20,-2,3,-22,10.5
2023-11-25 12:20,-3,3,-22,10.5
2023-11-25 12:20,-2,3,-23,10.5
2023-11-25 12:20,-2,3,-22,10.5
2023-11-25 12:20,-2,3,-23,10.5
2023-11-25 12:20,-1,2,-22,10.5
2023-11-25 12:20,-3,3,-23,10.5
2023-11-25 12:20,-2,3,-22,10.5
2023-11-25 12:21,-2,2,-23,10.5
2023-11-25 12:21,-2,3,-22,10.5
2023-11-25 12:21,-2,3,-23,10.5
2023-11-25 12:21,-2,3,-23,10.5
2023-11-25 12:21,-1,3,-23,10
2023-11-25 12:21,-2,3,-23,10
2023-11-25 12:21,-1,3,-23,10
2023-11-25 12:21,-2,3,-23,10
2023-11-25 12:21,-2,3,-23,10
2023-11-25 12:21,-2,3,-22,10
2023-11-25 12:21,-2,3,-23,10
2023-11-25 12:21,-2,3,-22,10.5
2023-11-25 12:21,-7,6,-22,10.5
2023-11-25 12:21,-2,3,-22,10.5
2023-11-25 12:21,-2,3,-22,10.5
2023-11-25 12:21,-2,3,-23,10.5
2023-11-25 12:21,-1,4,-22,10.5
2023-11-25 12:21,-2,3,-23,10.5
2023-11-25 12:21,-2,3,-23,10.5
2023-11-25 12:21,-1,3,-22,10.5
2023-11-25 12:21,-4,3,-22,10.5
2023-11-25 12:21,-2,3,-23,10.5
2023-11-25 12:21,-1,2,-23,10.5
2023-11-25 12:21,-1,2,-23,10.5
2023-11-25 12:21,-1,2,-23,10.5
2023-11-25 12:21,-1,2,-23,10.5
2023-11-25 12:21,-1,2,-23,10.5
2023-11-25 12:21,-1,2,-23,10.5
2023-11-25 12:21,-1,2,-23,10.5
2023-11-25 12:21,-1,2,-23,10.5
2023-11-25 12:22,-1,3,-23,10.5
2023-11-25 12:22,-1,3,-23,10.5
2023-11-25 12:22,-1,3,-23,10.5
2023-11-25 12:22,-1,3,-23,10.5
2023-11-25 12:22,-1,3,-23,10
2023-11-25 12:22,0,3,-23,10
2023-11-25 12:22,-1,3,-23,10
2023-11-25 12:22,-1,2,-22,10
2023-11-25 12:22,2,-1,-22,10
2023-11-25 12:22,2,1,-23,10
2023-11-25 12:22,3,1,-23,10
2023-11-25 12:22,3,2,-21,10
2023-11-25 12:22,2,2,-23,10
2023-11-25 12:22,2,2,-24,10
2023-11-25 12:22,2,1,-23,10
2023-11-25 12:22,2,2,-23,10
2023-11-25 12:22,2,1,-23,10
2023-11-25 12:22,1,2,-23,10
2023-11-25 12:22,1,2,-25,10
2023-11-25 12:22,1,1,-23,10
2023-11-25 12:22,1,1,-22,10
2023-11-25 12:22,2,1,-23,10
2023-11-25 12:22,2,1,-23,10
2023-11-25 12:22,1,2,-25,10
2023-11-25 12:22,2,1,-23,10
2023-11-25 12:22,2,1,-23,10
2023-11-25 12:22,2,1,-23,10
2023-11-25 12:22,1,1,-23,10
2023-11-25 12:22,1,1,-23,10
2023-11-25 12:22,1,1,-23,10
2023-11-25 12:23,2,1,-23,10
2023-11-25 12:23,1,1,-23,10
2023-11-25 12:23,2,1,-23,10
2023-11-25 12:23,2,1,-23,10
2023-11-25 12:23,1,1,-23,10
2023-11-25 12:23,1,1,-23,10
2023-11-25 12:23,2,1,-23,10
2023-11-25 12:23,2,0,-24,10
2023-11-25 12:23,1,2,-22,10
2023-11-25 12:23,2,2,-23,10
2023-11-25 12:23,1,4,-22,10
2023-11-25 12:23,1,4,-23,10
2023-11-25 12:23,2,4,-23,10
2023-11-25 12:23,14,1,-21,10
2023-11-25 12:23,22,1,-15,10
2023-11-25 12:23,18,-1,-20,10
2023-11-25 12:23,11,7,-22,10
2023-11-25 12:23,7,-1,-23,10
2023-11-25 12:23,14,0,-21,10
2023-11-25 12:23,4,1,-20,10
2023-11-25 12:23,4,0,-23,10
2023-11-25 12:23,11,-3,-24,10
2023-11-25 12:23,6,1,-23,10
2023-11-25 12:23,5,1,-23,10
2023-11-25 12:23,11,-1,-21,10
2023-11-25 12:23,11,0,-19,10
2023-11-25 12:23,14,0,-21,10
2023-11-25 12:23,12,-2,-21,9.5
2023-11-25 12:23,19,-3,-16,9.5
2023-11-25 12:23,14,-6,-23,9.5
2023-11-25 12:24,10,2,-21,9.5
2023-11-25 12:24,4,0,-24,9.5
2023-11-25 12:24,-7,1,-29,9.5
2023-11-25 12:24,-7,-4,-22,9.5
2023-11-25 12:24,-14,8,-17,10
2023-11-25 12:24,-10,7,-15,10
2023-11-25 12:24,-13,7,-19,10
2023-11-25 12:24,-12,5,-19,10
2023-11-25 12:24,-13,5,-19,10
2023-11-25 12:24,-12,5,-19,10
2023-11-25 12:24,-11,6,-20,10
2023-11-25 12:24,-11,6,-20,10
2023-11-25 12:24,-11,5,-19,10
2023-11-25 12:24,-11,6,-20,10
2023-11-25 12:24,-10,5,-19,10
2023-11-25 12:24,-11,6,-20,10
2023-11-25 12:24,-10,7,-21,10
2023-11-25 12:24,-14,7,-21,10
2023-11-25 12:24,-13,7,-19,10
2023-11-25 12:24,-10,7,-20,10
2023-11-25 12:24,-10,7,-20,10
2023-11-25 12:24,-11,7,-20,10
2023-11-25 12:24,-10,7,-20,10
2023-11-25 12:24,-10,7,-20,10
2023-11-25 12:24,-9,7,-20,10
2023-11-25 12:24,-10,5,-21,10
2023-11-25 12:24,-10,6,-20,10
2023-11-25 12:24,-9,7,-20,10
2023-11-25 12:24,-10,7,-25,10
2023-11-25 12:24,-9,7,-20,10
2023-11-25 12:25,-9,7,-20,10
2023-11-25 12:25,-8,7,-20,10
2023-11-25 12:25,-9,7,-21,10
2023-11-25 12:25,-8,7,-21,10
2023-11-25 12:25,-8,7,-21,10
2023-11-25 12:25,-8,8,-21,10
2023-11-25 12:25,-8,8,-21,10
2023-11-25 12:25,-7,8,-21,10
2023-11-25 12:25,-7,8,-21,10
2023-11-25 12:25,-7,8,-21,10
2023-11-25 12:25,-7,8,-21,10
2023-11-25 12:25,-6,11,-25,10
2023-11-25 12:25,-6,8,-21,10
2023-11-25 12:25,-6,8,-21,10
2023-11-25 12:25,-5,8,-21,10
2023-11-25 12:25,-5,7,-21,10
2023-11-25 12:25,-5,7,-21,10
2023-11-25 12:25,-5,6,-22,10
2023-11-25 12:25,-6,6,-21,10
2023-11-25 12:25,-6,6,-21,10
2023-11-25 12:25,-6,5,-22,10
2023-11-25 12:25,-6,6,-21,10
2023-11-25 12:25,-5,6,-21,10
2023-11-25 12:25,-5,6,-21,10
2023-11-25 12:25,-6,5,-21,10
2023-11-25 12:25,-6,5,-22,10
2023-11-25 12:25,-5,4,-21,10
2023-11-25 12:25,-6,4,-21,10
2023-11-25 12:25,-6,5,-22,10
2023-11-25 12:25,-6,5,-22,10
2023-11-25 12:26,-6,5,-22,10
2023-11-25 12:26,-6,5,-12,10
2023-11-25 12:26,-5,5,-22,10
2023-11-25 12:26,-5,5,-22,10
2023-11-25 12:26,-5,5,-21,10
2023-11-25 12:26,-5,4,-22,10
2023-11-25 12:26,-5,5,-22,10
2023-11-25 12:26,-8,6,-21,10
2023-11-25 12:26,-4,4,-22,10
2023-11-25 12:26,-5,5,-25,10
2023-11-25 12:26,-4,4,-22,10
2023-11-25 12:26,-4,4,-22,10
2023-11-25 12:26,-5,4,-22,10
2023-11-25 12:26,-5,4,-22,10
2023-11-25 12:26,-5,4,-22,10
2023-11-25 12:26,-5,4,-22,10
2023-11-25 12:26,-6,4,-22,10
2023-11-25 12:26,-5,4,-22,10
2023-11-25 12:26,-5,4,-22,10
2023-11-25 12:26,-5,4,-22,10
2023-11-25 12:26,-5,4,-22,10
2023-11-25 12:26,-5,4,-23,10
2023-11-25 12:26,-4,4,-23,10
2023-11-25 12:26,-4,4,-22,10
2023-11-25 12:26,-4,5,-21,10
2023-11-25 12:26,-4,4,-22,10
2023-11-25 12:26,-4,5,-22,10
2023-11-25 12:26,-6,5,-21,10
2023-11-25 12:26,-4,4,-22,10
2023-11-25 12:26,-4,4,-22,10
2023-11-25 12:27,-4,4,-22,10
2023-11-25 12:27,-4,4,-22,10
2023-11-25 12:27,-4,4,-22,10
2023-11-25 12:27,-4,4,-22,10
2023-11-25 12:27,-4,4,-22,10
2023-11-25 12:27,-4,3,-23,10
2023-11-25 12:27,-4,5,-24,10
2023-11-25 12:27,-4,4,-23,10
2023-11-25 12:27,-4,4,-22,10
2023-11-25 12:27,-4,3,-22,10
2023-11-25 12:27,-4,4,-22,10
2023-11-25 12:27,-4,3,-23,10
2023-11-25 12:27,-4,3,-21,10
2023-11-25 12:27,-4,3,-23,10
2023-11-25 12:27,-3,3,-23,10
2023-11-25 12:27,-4,4,-22,10
2023-11-25 12:27,-4,3,-22,10
2023-11-25 12:27,-3,4,-22,10
2023-11-25 12:27,-4,4,-22,10
2023-11-25 12:27,-4,4,-21,10
2023-11-25 12:27,-4,4,-21,9.5
2023-11-25 12:27,-4,4,-26,9.5
2023-11-25 12:27,-4,4,-22,9.5
2023-11-25 12:27,-4,4,-23,9.5
2023-11-25 12:27,-4,4,-22,9.5
2023-11-25 12:27,-4,3,-22,9.5
2023-11-25 12:27,-4,4,-22,9.5
2023-11-25 12:27,-4,3,-22,10
2023-11-25 12:27,-3,4,-23,10
2023-11-25 12:27,-2,3,-22,10
2023-11-25 12:28,-3,3,-23,10
2023-11-25 12:28,-3,3,-23,10
2023-11-25 12:28,-4,5,-23,10
2023-11-25 12:28,-3,4,-23,10
2023-11-25 12:28,-4,4,-22,10
2023-11-25 12:28,-3,3,-23,9.5
2023-11-25 12:28,-4,5,-23,9.5
2023-11-25 12:28,-3,3,-24,9.5
2023-11-25 12:28,-3,4,-22,9.5
2023-11-25 12:28,-3,4,-22,9.5
2023-11-25 12:28,-3,3,-21,9.5
2023-11-25 12:28,-2,3,-23,9.5
2023-11-25 12:28,-3,3,-23,9.5
2023-11-25 12:28,-3,3,-22,9.5
2023-11-25 12:28,-2,3,-22,9.5
2023-11-25 12:28,-3,3,-23,9.5
2023-11-25 12:28,-2,3,-21,9.5
2023-11-25 12:28,-3,3,-23,9.5
2023-11-25 12:28,-3,3,-23,9.5
2023-11-25 12:28,-3,3,-22,9.5
2023-11-25 12:28,-3,3,-22,9.5
2023-11-25 12:28,-3,4,-23,9.5
2023-11-25 12:28,-2,3,-22,9.5
2023-11-25 12:28,-2,3,-22,9.5
2023-11-25 12:28,-3,3,-22,9.5
2023-11-25 12:28,0,3,-22,9.5
2023-11-25 12:28,-2,3,-23,9.5
2023-11-25 12:28,-2,4,-22,9.5
2023-11-25 12:28,-3,3,-21,9.5
2023-11-25 12:28,-2,3,-22,9.5
2023-11-25 12:29,-3,4,-23,9.5
2023-11-25 12:29,-2,3,-22,9.5
2023-11-25 12:29,-3,5,-23,9.5
2023-11-25 12:29,-3,3,-23,9.5
2023-11-25 12:29,-3,4,-23,9.5
2023-11-25 12:29,-2,3,-22,9.5
2023-11-25 12:29,-2,3,-23,9.5
2023-11-25 12:29,-2,3,-23,9.5
2023-11-25 12:29,-2,3,-23,9.5
2023-11-25 12:29,-2,3,-23,9.5
2023-11-25 12:29,0,3,-12,9.5
2023-11-25 12:29,-1,3,-22,9.5
2023-11-25 12:29,-2,4,-23,9.5
2023-11-25 12:29,-2,3,-23,9.5
2023-11-25 12:29,-2,3,-23,9.5
2023-11-25 12:29,-2,3,-23,9.5
2023-11-25 12:29,-2,3,-23,9.5
2023-11-25 12:29,-5,5,-22,9.5
2023-11-25 12:29,-2,3,-23,9.5
2023-11-25 12:29,-2,3,-22,9.5
2023-11-25 12:29,-3,2,-23,9.5
2023-11-25 12:29,-4,4,-22,9.5
2023-11-25 12:29,-5,2,-22,9.5
2023-11-25 12:29,-6,3,-21,9.5
2023-11-25 12:29,-6,2,-22,9.5
2023-11-25 12:29,-6,1,-22,9.5
2023-11-25 12:29,-6,1,-22,9.5
2023-11-25 12:29,-6,2,-23,9.5
2023-11-25 12:29,-5,0,-21,9.5
2023-11-25 12:29,-6,1,-22,9.5
2023-11-25 12:30,-6,0,-22,9.5
2023-11-25 12:30,-6,1,-22,9.5
2023-11-25 12:30,-6,1,-22,9.5
2023-11-25 12:30,-6,1,-10,9.5
2023-11-25 12:30,-6,2,-22,9.5
2023-11-25 12:30,-6,2,-22,9.5
2023-11-25 12:30,-6,2,-21,9.5
2023-11-25 12:30,-8,2,-22,9.5
2023-11-25 12:30,-7,2,-21,9.5
2023-11-25 12:30,-8,1,-22,9.5
2023-11-25 12:30,-8,2,-22,9.5
2023-11-25 12:30,-7,2,-22,9.5
2023-11-25 12:30,-6,1,-22,9.5
2023-11-25 12:30,-8,-1,-22,9.5
2023-11-25 12:30,-6,4,-22,9.5
2023-11-25 12:30,-5,4,-22,9.5
2023-11-25 12:30,-3,1,-22,9.5
2023-11-25 12:30,-8,4,-23,9.5
2023-11-25 12:30,-3,1,-21,9.5
2023-11-25 12:30,-6,3,-21,9.5
2023-11-25 12:30,-6,3,-23,9.5
2023-11-25 12:30,-6,3,-22,9.5
2023-11-25 12:30,-8,0,-22,9.5
2023-11-25 12:30,-7,3,-21,9.5
2023-11-25 12:30,-8,1,-22,9.5
2023-11-25 12:30,-6,3,-22,9.5
2023-11-25 12:30,-7,1,-21,9.5
2023-11-25 12:30,-6,3,-22,9.5
2023-11-25 12:30,-6,2,-22,9.5
2023-11-25 12:30,-7,0,-21,9.5
2023-11-25 12:31,-7,4,-22,9.5
2023-11-25 12:31,-6,2,-21,9.5
2023-11-25 12:31,-6,2,-22,9.5
2023-11-25 12:31,-6,4,-21,9.5
2023-11-25 12:31,-6,1,-20,9.5
2023-11-25 12:31,-5,-5,-25,9.5
2023-11-25 12:31,-6,2,-23,9.5
2023-11-25 12:31,-8,-1,-21,9.5
2023-11-25 12:31,-8,3,-21,9.5
2023-11-25 12:31,-7,4,-22,9.5
2023-11-25 12:31,-8,2,-22,9.5
2023-11-25 12:31,-6,3,-21,9.5
2023-11-25 12:31,-6,3,-22,9.5
2023-11-25 12:31,-4,4,-22,9.5
2023-11-25 12:31,-4,2,-22,9.5
2023-11-25 12:31,-4,1,-22,9.5
2023-11-25 12:31,-10,2,-21,9.5
2023-11-25 12:31,-7,3,-21,9.5
2023-11-25 12:31,-6,4,-21,9.5
2023-11-25 12:31,-6,3,-23,9.5
2023-11-25 12:31,-8,3,-21,9.5
2023-11-25 12:31,-3,5,-22,9.5
2023-11-25 12:31,-9,3,-21,9.5
2023-11-25 12:31,-6,3,-22,9.5
2023-11-25 12:31,-6,4,-22,9.5
2023-11-25 12:31,-4,4,-22,9.5
2023-11-25 12:31,-7,1,-21,9.5
2023-11-25 12:31,-5,4,-22,9.5
2023-11-25 12:31,-6,6,-22,9.5
2023-11-25 12:31,-8,5,-19,9.5
2023-11-25 12:32,-5,4,-20,9.5
2023-11-25 12:32,-8,6,-22,9.5
2023-11-25 12:32,-9,4,-20,9.5
2023-11-25 12:32,-10,5,-21,9.5
2023-11-25 12:32,-7,6,-21,9.5
2023-11-25 12:32,-7,5,-21,9.5
2023-11-25 12:32,-6,4,-20,9.5
2023-11-25 12:32,-9,2,-21,9.5
2023-11-25 12:32,-5,4,-21,9.5
2023-11-25 12:32,-6,5,-21,9.5
2023-11-25 12:32,-6,7,-22,9.5
2023-11-25 12:32,-4,4,-20,9.5
2023-11-25 12:32,-7,5,-20,9.5
2023-11-25 12:32,-5,6,-21,9.5
2023-11-25 12:32,-8,3,-21,9.5
2023-11-25 12:32,-5,5,-23,9.5
2023-11-25 12:32,-7,6,-21,9.5
2023-11-25 12:32,-12,5,-22,9.5
2023-11-25 12:32,-8,4,-22,9.5
2023-11-25 12:32,-8,6,-23,9.5
2023-11-25 12:32,-6,6,-21,9.5
2023-11-25 12:32,-7,5,-20,9.5
2023-11-25 12:32,-8,3,-22,9.5
2023-11-25 12:32,-6,3,-20,9.5
2023-11-25 12:32,-6,7,-21,9.5
2023-11-25 12:32,-5,4,-21,9.5
2023-11-25 12:32,-5,5,-22,9.5
2023-11-25 12:32,-5,4,-20,9.5
2023-11-25 12:32,-5,5,-22,9.5
2023-11-25 12:32,-6,7,-21,9.5
2023-11-25 12:33,-8,12,-23,9.5
2023-11-25 12:33,-5,4,-21,9.5
2023-11-25 12:33,-4,7,-22,9.5
2023-11-25 12:33,-5,4,-23,9.5
2023-11-25 12:33,-5,2,-21,9.5
2023-11-25 12:33,-8,5,-23,9.5
2023-11-25 12:33,-6,5,-21,9.5
2023-11-25 12:33,-6,3,-22,9.5
2023-11-25 12:33,-5,5,-21,9.5
2023-11-25 12:33,-5,2,-21,9.5
2023-11-25 12:33,-5,4,-22,9.5
2023-11-25 12:33,-2,2,-22,9.5
2023-11-25 12:33,-5,3,-23,9.5
2023-11-25 12:33,-5,2,-22,9.5
2023-11-25 12:33,-3,3,-22,9.5
2023-11-25 12:33,-6,4,-22,9.5
2023-11-25 12:33,-8,-1,-22,9.5
2023-11-25 12:33,-6,3,-21,9.5
2023-11-25 12:33,-7,1,-22,9.5
2023-11-25 12:33,-4,3,-26,9.5
2023-11-25 12:33,-5,3,-23,9.5
2023-11-25 12:33,-4,2,-22,9.5
2023-11-25 12:33,-3,3,-22,9.5
2023-11-25 12:33,-4,3,-21,9.5
2023-11-25 12:33,-4,2,-22,9.5
2023-11-25 12:33,-5,2,-22,9.5
2023-11-25 12:33,-3,4,-21,9.5
2023-11-25 12:33,-7,1,-24,9.5
2023-11-25 12:33,-5,2,-22,9.5
2023-11-25 12:33,-8,3,-22,9.5
2023-11-25 12:34,-8,2,-20,9.5
2023-11-25 12:34,-8,2,-22,9.5
2023-11-25 12:34,-4,4,-22,9.5
2023-11-25 12:34,-5,1,-21,9.5
2023-11-25 12:34,-7,0,-23,9.5
2023-11-25 12:34,-3,5,-22,9.5
2023-11-25 12:34,-4,2,-19,9.5
2023-11-25 12:34,-3,6,-23,9.5
2023-11-25 12:34,-4,1,-23,9.5
2023-11-25 12:34,-8,-1,-23,9.5
2023-11-25 12:34,-8,4,-22,9.5
2023-11-25 12:34,-6,0,-19,9.5
2023-11-25 12:34,-6,2,-21,9.5
2023-11-25 12:34,-4,3,-23,9.5
2023-11-25 12:34,-2,0,-23,9.5
2023-11-25 12:34,-1,4,-23,9.5
2023-11-25 12:34,-6,3,-22,9.5
2023-11-25 12:34,-6,0,-23,9.5
2023-11-25 12:34,-5,3,-23,9.5
2023-11-25 12:34,-6,2,-23,9.5
2023-11-25 12:34,-5,2,-23,9.5
2023-11-25 12:34,-3,2,-23,9.5
2023-11-25 12:34,-3,2,-22,9.5
2023-11-25 12:34,-4,4,-23,9.5
2023-11-25 12:34,-7,2,-23,9.5
2023-11-25 12:34,-4,3,-23,9.5
2023-11-25 12:34,-7,0,-23,9.5
2023-11-25 12:34,-5,2,-19,9.5
2023-11-25 12:34,-8,-1,-22,9.5
2023-11-25 12:34,-3,3,-23,9
2023-11-25 12:35,-2,5,-23,9
2023-11-25 12:35,-2,1,-23,9
2023-11-25 12:35,-3,4,-24,9
2023-11-25 12:35,-4,2,-23,9
2023-11-25 12:35,-4,-1,-21,9
2023-11-25 12:35,-4,1,-23,9
2023-11-25 12:35,-5,1,-21,9.5
2023-11-25 12:35,-7,0,-22,9.5
2023-11-25 12:35,-6,3,-20,9.5
2023-11-25 12:35,-5,2,-22,9.5
2023-11-25 12:35,-4,2,-22,9.5
2023-11-25 12:35,-4,3,-23,9.5
2023-11-25 12:35,-3,3,-21,9.5
2023-11-25 12:35,-6,4,-19,9.5
2023-11-25 12:35,-1,5,-23,9
2023-11-25 12:35,-4,4,-21,9
2023-11-25 12:35,-3,3,-22,9
2023-11-25 12:35,-5,2,-23,9
2023-11-25 12:35,-5,0,-23,9
2023-11-25 12:35,-3,5,-23,9
2023-11-25 12:35,-4,1,-22,9
2023-11-25 12:35,-3,1,-22,9
2023-11-25 12:35,-5,2,-23,9
2023-11-25 12:35,-5,1,-22,9
2023-11-25 12:35,-5,2,-23,9
2023-11-25 12:35,-3,3,-21,9
2023-11-25 12:35,-1,5,-22,9
2023-11-25 12:35,-2,3,-23,9
2023-11-25 12:35,-2,5,-23,9
2023-11-25 12:35,-7,1,-23,9.5
2023-11-25 12:36,-6,3,-21,9.5
2023-11-25 12:36,-8,1,-23,9.5
2023-11-25 12:36,-5,1,-23,9.5
2023-11-25 12:36,-4,2,-23,9.5
2023-11-25 12:36,-6,1,-22,9.5
2023-11-25 12:36,-6,0,-20,9.5
2023-11-25 12:36,-3,1,-23,9.5
2023-11-25 12:36,-4,2,-23,9.5
2023-11-25 12:36,-5,3,-23,9.5
2023-11-25 12:36,-4,1,-23,9.5
2023-11-25 12:36,-2,3,-22,9.5
2023-11-25 12:36,-7,6,-22,9.5
2023-11-25 12:36,-2,7,-25,9.5
2023-11-25 12:36,-6,3,-22,9.5
2023-11-25 12:36,-8,-1,-23,9.5
2023-11-25 12:36,-5,2,-22,9.5
