Product Type: Litetrack LR
Product ID: 80385
Firmware Version: V8.99.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
2020-06-18 8:29:38 PM,0.0000000,0.0000000,0.00,70,13.5,0,0,Proximity GPS Schedule
2020-06-18 8:31:11 PM,0.0000000,0.0000000,0.00,70,14.5,0,0,GPS Schedule
2020-06-18 8:36:10 PM,0.0000000,0.0000000,0.00,70,15.0,0,0,GPS Schedule
2020-06-18 8:41:10 PM,0.0000000,0.0000000,0.00,70,15.5,0,0,GPS Schedule
2020-06-18 8:46:10 PM,0.0000000,0.0000000,0.00,70,16.0,0,0,GPS Schedule
2020-06-18 8:51:10 PM,0.0000000,0.0000000,0.00,70,16.0,0,0,GPS Schedule
2020-06-18 8:56:10 PM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2020-06-18 9:01:10 PM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2020-06-18 9:06:10 PM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2020-06-18 9:11:10 PM,0.0000000,0.0000000,0.00,70,17.0,0,0,GPS Schedule
2020-06-18 9:16:10 PM,0.0000000,0.0000000,0.00,70,17.0,0,0,GPS Schedule
2020-06-18 9:21:10 PM,0.0000000,0.0000000,0.00,70,17.0,0,0,GPS Schedule
2020-06-18 9:26:10 PM,0.0000000,0.0000000,0.00,70,17.0,0,0,GPS Schedule
2020-06-18 9:31:10 PM,0.0000000,0.0000000,0.00,70,17.5,0,0,GPS Schedule
2020-06-18 9:36:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 9:41:10 PM,0.0000000,0.0000000,0.00,70,19.0,0,0,GPS Schedule
2020-06-18 9:46:10 PM,0.0000000,0.0000000,0.00,70,19.0,0,0,GPS Schedule
2020-06-18 9:51:10 PM,0.0000000,0.0000000,0.00,70,19.0,0,0,GPS Schedule
2020-06-18 9:56:10 PM,0.0000000,0.0000000,0.00,70,19.0,0,0,GPS Schedule
2020-06-18 10:01:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 10:06:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 10:11:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 10:16:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 10:21:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 10:26:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 10:31:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 10:36:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 10:41:10 PM,0.0000000,0.0000000,0.00,70,18.0,0,0,GPS Schedule
2020-06-18 10:46:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 10:51:10 PM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2020-06-18 10:56:10 PM,0.0000000,0.0000000,0.00,70,19.0,0,0,GPS Schedule
2020-06-18 11:01:10 PM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2020-06-18 11:06:11 PM,0.0000000,0.0000000,0.00,70,20.0,0,0,GPS Schedule
2020-06-18 11:11:10 PM,0.0000000,0.0000000,0.00,70,20.0,0,0,GPS Schedule
2020-06-18 11:16:10 PM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2020-06-18 11:21:10 PM,0.0000000,0.0000000,0.00,70,21.5,0,0,GPS Schedule
2020-06-18 11:26:10 PM,0.0000000,0.0000000,0.00,70,22.0,0,0,GPS Schedule
2020-06-18 11:31:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2020-06-18 11:36:10 PM,0.0000000,0.0000000,0.00,70,23.0,0,0,GPS Schedule
2020-06-18 11:41:10 PM,0.0000000,0.0000000,0.00,70,23.5,0,0,GPS Schedule
2020-06-18 11:46:10 PM,0.0000000,0.0000000,0.00,70,23.0,0,0,GPS Schedule
2020-06-18 11:51:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2020-06-18 11:56:10 PM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2020-06-19 12:01:10 AM,0.0000000,0.0000000,0.00,70,19.5,0,0,GPS Schedule
