GMT,MST,Date,Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Fix
2020-07-13 18:50,2020-07-13 12:50,2020-07-13,12:50:12,51.414059,-114.3263482,1128.8,13,21,1.2,7,GPS Schedule
2020-07-13 18:54,2020-07-13 12:54,2020-07-13,12:54:59,51.4139036,-114.3264078,1111.89,0,21,1.2,7,GPS Schedule
2020-07-13 18:59,2020-07-13 12:59,2020-07-13,12:59:59,51.4142459,-114.3261556,1155.7,0,20,2,5,GPS Schedule
2020-07-13 19:04,2020-07-13 13:04,2020-07-13,13:04:59,51.4142242,-114.3263902,1106.45,0,20.5,1.8,5,GPS Schedule
2020-07-13 19:09,2020-07-13 13:09,2020-07-13,13:09:59,51.414136,-114.3264157,1056.72,0,21,1.6,5,GPS Schedule
2020-07-13 19:15,2020-07-13 13:15,2020-07-13,13:15:00,51.4140766,-114.3263479,1111.88,1,20.5,1.4,6,GPS Schedule
2020-07-13 19:19,2020-07-13 13:19,2020-07-13,13:19:59,51.4139396,-114.3266605,1085.67,0,21,2.8,5,GPS Schedule
2020-07-13 19:25,2020-07-13 13:25,2020-07-13,13:25:00,51.4140385,-114.3263491,1110.15,1,19.5,1.8,5,GPS Schedule
2020-07-13 19:30,2020-07-13 13:30,2020-07-13,13:30:00,51.4140433,-114.3263495,1130.19,1,18.5,1.4,6,GPS Schedule
2020-07-13 19:34,2020-07-13 13:34,2020-07-13,13:34:59,51.4140282,-114.3263891,1149.44,0,18.5,1.4,6,GPS Schedule
2020-07-13 19:39,2020-07-13 13:39,2020-07-13,13:39:59,51.4141236,-114.3264395,1123.06,0,19.5,1.8,5,GPS Schedule
2020-07-13 19:45,2020-07-13 13:45,2020-07-13,13:45:00,51.4140315,-114.3271167,1133.8,1,19,1.8,5,GPS Schedule
2020-07-13 19:49,2020-07-13 13:49,2020-07-13,13:49:59,51.4141855,-114.3273523,1093.26,0,19,2,5,GPS Schedule
2020-07-13 19:55,2020-07-13 13:55,2020-07-13,13:55:02,51.4138085,-114.327558,1168.95,3,19,2,5,GPS Schedule
2020-07-13 19:59,2020-07-13 13:59,2020-07-13,13:59:59,51.4136689,-114.3275146,1117.38,0,19,2.2,5,GPS Schedule
2020-07-13 20:05,2020-07-13 14:05,2020-07-13,14:05:02,51.4137352,-114.3274872,1121.73,3,18.5,2.2,5,GPS Schedule
2020-07-13 20:10,2020-07-13 14:10,2020-07-13,14:10:10,51.4138752,-114.3276655,1136.16,11,19,2.4,5,GPS Schedule
2020-07-13 20:14,2020-07-13 14:14,2020-07-13,14:14:59,51.4137366,-114.3277187,1103.69,0,19.5,2.8,5,GPS Schedule
2020-07-13 20:19,2020-07-13 14:19,2020-07-13,14:19:59,51.413943,-114.3281613,1073.85,0,20,3.2,5,GPS Schedule
2020-07-13 20:24,2020-07-13 14:24,2020-07-13,14:24:59,51.4138332,-114.3278748,1066.97,0,20.5,3.6,5,GPS Schedule
2020-07-13 20:30,2020-07-13 14:30,2020-07-13,14:30:03,51.4136542,-114.3278538,1128.92,4,20.5,4.4,5,GPS Schedule
2020-07-13 20:35,2020-07-13 14:35,2020-07-13,14:35:00,51.4135264,-114.3275723,1133.86,1,20.5,6.8,4,GPS Schedule
2020-07-13 20:41,2020-07-13 14:41,2020-07-13,14:41:10,51.4186318,-114.3203505,0.08,70,21.5,3.2,3,GPS Schedule
2020-07-13 20:46,2020-07-13 14:46,2020-07-13,14:46:10,51.4046,-114.3274245,-0.29,70,21.5,4.4,3,GPS Schedule
2020-07-13 20:51,2020-07-13 14:51,2020-07-13,14:51:08,51.4056225,-114.3268665,-0.25,70,21.5,4,3,GPS Schedule
2020-07-13 20:56,2020-07-13 14:56,2020-07-13,14:56:10,0,0,0,70,21,0,0,GPS Schedule
2020-07-13 21:01,2020-07-13 15:01,2020-07-13,15:01:10,0,0,0,70,21,0,0,GPS Schedule
2020-07-13 21:06,2020-07-13 15:06,2020-07-13,15:06:10,0,0,0,70,20.5,0,0,GPS Schedule
2020-07-13 21:11,2020-07-13 15:11,2020-07-13,15:11:10,0,0,0,70,19,0,0,GPS Schedule
2020-07-13 21:16,2020-07-13 15:16,2020-07-13,15:16:08,51.4157366,-114.3412268,-0.07,70,18,3.8,3,GPS Schedule
2020-07-13 21:20,2020-07-13 15:20,2020-07-13,15:20:35,51.4138123,-114.3274491,1134.07,36,16.5,1.4,5,GPS Schedule
2020-07-13 21:25,2020-07-13 15:25,2020-07-13,15:25:04,51.4142479,-114.326883,1065.97,5,16.5,2.8,4,GPS Schedule
2020-07-13 21:31,2020-07-13 15:31,2020-07-13,15:31:10,0,0,0,70,16.5,0,0,GPS Schedule
2020-07-13 21:36,2020-07-13 15:36,2020-07-13,15:36:10,0,0,0,70,16.5,0,0,GPS Schedule
2020-07-13 21:41,2020-07-13 15:41,2020-07-13,15:41:10,0,0,0,70,16.5,0,0,GPS Schedule
2020-07-13 21:46,2020-07-13 15:46,2020-07-13,15:46:10,0,0,0,70,17.5,0,0,GPS Schedule
2020-07-13 21:51,2020-07-13 15:51,2020-07-13,15:51:10,0,0,0,70,17.5,0,0,GPS Schedule
2020-07-13 21:56,2020-07-13 15:56,2020-07-13,15:56:00,51.4135496,-114.327509,1121.58,60,18,4,5,GPS Schedule
2020-07-13 22:00,2020-07-13 16:00,2020-07-13,16:00:06,51.4135111,-114.3279334,1171.05,7,17,4.2,5,GPS Schedule
2020-07-13 22:06,2020-07-13 16:06,2020-07-13,16:06:10,0,0,0,70,19,0,0,GPS Schedule
2020-07-13 22:11,2020-07-13 16:11,2020-07-13,16:11:08,51.4095515,-114.3251888,0.17,70,20,1.8,3,GPS Schedule
2020-07-13 22:16,2020-07-13 16:16,2020-07-13,16:16:08,51.4134448,-114.3262842,988.88,70,21,3.2,4,GPS Schedule
2020-07-13 22:21,2020-07-13 16:21,2020-07-13,16:21:10,0,0,0,70,21.5,0,0,GPS Schedule
2020-07-13 22:26,2020-07-13 16:26,2020-07-13,16:26:10,0,0,0,70,22.5,0,0,GPS Schedule
2020-07-13 22:31,2020-07-13 16:31,2020-07-13,16:31:10,0,0,0,70,23,0,0,GPS Schedule
2020-07-13 22:36,2020-07-13 16:36,2020-07-13,16:36:10,0,0,0,70,24,0,0,GPS Schedule
2020-07-13 22:41,2020-07-13 16:41,2020-07-13,16:41:03,51.4139961,-114.3264424,1131.82,64,24.5,1,7,GPS Schedule
2020-07-13 22:45,2020-07-13 16:45,2020-07-13,16:45:13,51.4139526,-114.3265696,1121.61,14,24.5,2.6,5,GPS Schedule
2020-07-13 22:50,2020-07-13 16:50,2020-07-13,16:50:02,51.4139687,-114.3264745,1127.86,3,25.5,1,7,GPS Schedule
2020-07-13 22:55,2020-07-13 16:55,2020-07-13,16:55:04,51.4139961,-114.3264838,1121.59,5,26,1.2,6,GPS Schedule
2020-07-13 22:59,2020-07-13 16:59,2020-07-13,16:59:59,51.4140268,-114.3263925,1140.61,0,25.5,1.2,6,GPS Schedule
2020-07-13 23:05,2020-07-13 17:05,2020-07-13,17:05:02,51.4140235,-114.3262519,1124.27,3,25,1.2,6,GPS Schedule
2020-07-13 23:10,2020-07-13 17:10,2020-07-13,17:10:01,51.4141351,-114.3267239,1128.44,2,25,2.2,5,GPS Schedule
2020-07-13 23:15,2020-07-13 17:15,2020-07-13,17:15:14,51.4139556,-114.3265088,1113.67,15,24.5,1.2,6,GPS Schedule
2020-07-13 23:20,2020-07-13 17:20,2020-07-13,17:20:01,51.4142386,-114.3264327,1156.35,2,24.5,5.6,5,GPS Schedule
2020-07-13 23:25,2020-07-13 17:25,2020-07-13,17:25:02,51.4138606,-114.3265041,1105.47,3,24.5,5.6,5,GPS Schedule
2020-07-13 23:30,2020-07-13 17:30,2020-07-13,17:30:04,51.4142126,-114.326655,1144.58,5,24.5,1,6,GPS Schedule
2020-07-13 23:35,2020-07-13 17:35,2020-07-13,17:35:05,51.4140539,-114.3264695,1125.41,6,24.5,1,6,GPS Schedule
2020-07-13 23:40,2020-07-13 17:40,2020-07-13,17:40:02,51.414011,-114.3267242,1130.5,3,25,3.8,5,GPS Schedule
2020-07-13 23:45,2020-07-13 17:45,2020-07-13,17:45:03,51.4140005,-114.3262612,1110.97,4,25,3.2,5,GPS Schedule
2020-07-13 23:50,2020-07-13 17:50,2020-07-13,17:50:01,51.4140516,-114.3271142,1129.45,2,25,5.8,4,GPS Schedule
2020-07-13 23:56,2020-07-13 17:56,2020-07-13,17:56:10,0,0,0,70,25.5,0,0,GPS Schedule
2020-07-14 0:01,2020-07-13 18:01,2020-07-13,18:01:10,0,0,0,70,26,0,0,GPS Schedule
2020-07-14 0:06,2020-07-13 18:06,2020-07-13,18:06:10,0,0,0,70,25,0,0,GPS Schedule
2020-07-14 0:11,2020-07-13 18:11,2020-07-13,18:11:10,0,0,0,70,24.5,0,0,GPS Schedule
2020-07-14 0:15,2020-07-13 18:15,2020-07-13,18:15:53,51.4136861,-114.3264216,1120.96,54,23.5,2.6,5,GPS Schedule
2020-07-14 0:20,2020-07-13 18:20,2020-07-13,18:20:03,51.4136168,-114.3264469,1128.4,4,22.5,6.2,4,GPS Schedule
2020-07-14 0:25,2020-07-13 18:25,2020-07-13,18:25:07,51.4136571,-114.3264419,1119.7,8,22.5,2.2,5,GPS Schedule
2020-07-14 0:30,2020-07-13 18:30,2020-07-13,18:30:01,51.4136202,-114.3265551,1125.54,2,22.5,2.2,5,GPS Schedule
2020-07-14 0:35,2020-07-13 18:35,2020-07-13,18:35:27,51.4137179,-114.3266772,1120.7,28,23,4.2,4,GPS Schedule
2020-07-14 0:40,2020-07-13 18:40,2020-07-13,18:40:34,51.4135903,-114.3266586,1123.07,35,23,1,9,GPS Schedule
2020-07-14 0:44,2020-07-13 18:44,2020-07-13,18:44:59,51.4136649,-114.3262922,1134.36,0,22,1.2,8,GPS Schedule
2020-07-14 0:49,2020-07-13 18:49,2020-07-13,18:49:59,51.4134461,-114.3265434,1178.1,0,22,1.8,6,GPS Schedule
2020-07-14 0:54,2020-07-13 18:54,2020-07-13,18:54:59,51.4139962,-114.3263532,1134.37,0,21.5,1.2,7,GPS Schedule
2020-07-14 0:59,2020-07-13 18:59,2020-07-13,18:59:59,51.413863,-114.326322,1100.14,0,21,1.8,6,GPS Schedule
2020-07-14 1:04,2020-07-13 19:04,2020-07-13,19:04:59,51.4139791,-114.3273094,1125.66,0,21.5,1,9,GPS Schedule
2020-07-14 1:09,2020-07-13 19:09,2020-07-13,19:09:59,51.414082,-114.3272211,1126.76,0,21,1.2,8,GPS Schedule
2020-07-14 1:14,2020-07-13 19:14,2020-07-13,19:14:59,51.4141481,-114.3272262,1150.31,0,20.5,1.2,6,GPS Schedule
2020-07-14 1:20,2020-07-13 19:20,2020-07-13,19:20:00,51.4140368,-114.3271906,1143.56,1,20,3.2,4,GPS Schedule
2020-07-14 1:25,2020-07-13 19:25,2020-07-13,19:25:33,51.4140252,-114.3271738,1130.52,34,20,2.4,6,GPS Schedule
2020-07-14 1:30,2020-07-13 19:30,2020-07-13,19:30:11,51.4140269,-114.3271594,1126.53,12,20,2.2,6,GPS Schedule
2020-07-14 1:35,2020-07-13 19:35,2020-07-13,19:35:11,51.4140511,-114.3271928,1133.34,12,20,2,6,GPS Schedule
2020-07-14 1:40,2020-07-13 19:40,2020-07-13,19:40:13,51.4140445,-114.3271653,1127.52,14,20,1.8,6,GPS Schedule
2020-07-14 1:45,2020-07-13 19:45,2020-07-13,19:45:03,51.4139844,-114.327431,1143.09,4,19.5,1.6,6,GPS Schedule
2020-07-14 1:49,2020-07-13 19:49,2020-07-13,19:49:59,51.4141371,-114.3273458,1123.14,0,19.5,1.6,6,GPS Schedule
2020-07-14 1:54,2020-07-13 19:54,2020-07-13,19:54:59,51.4139994,-114.327287,1137.92,0,19.5,1.6,5,GPS Schedule
2020-07-14 1:59,2020-07-13 19:59,2020-07-13,19:59:59,51.4139253,-114.3274226,1129.15,0,19.5,1.6,5,GPS Schedule
2020-07-14 2:04,2020-07-13 20:04,2020-07-13,20:04:59,51.4139496,-114.3272714,1123.15,0,19.5,1.4,5,GPS Schedule
2020-07-14 2:10,2020-07-13 20:10,2020-07-13,20:10:00,51.4139665,-114.327382,1129.33,1,19.5,1.4,5,GPS Schedule
2020-07-14 2:14,2020-07-13 20:14,2020-07-13,20:14:59,51.4139153,-114.3273409,1151.79,0,20,1.6,5,GPS Schedule
2020-07-14 2:19,2020-07-13 20:19,2020-07-13,20:19:59,51.4140517,-114.3274122,1098.74,0,20,1.2,5,GPS Schedule
2020-07-14 2:25,2020-07-13 20:25,2020-07-13,20:25:00,51.4139967,-114.327363,1134.33,1,20,1.6,5,GPS Schedule
2020-07-14 2:29,2020-07-13 20:29,2020-07-13,20:29:59,51.4141001,-114.3273609,1160.97,0,20,1.2,5,GPS Schedule
2020-07-14 2:34,2020-07-13 20:34,2020-07-13,20:34:59,51.4138171,-114.3272371,1117.01,0,21,1.2,5,GPS Schedule
2020-07-14 2:39,2020-07-13 20:39,2020-07-13,20:39:59,51.4139885,-114.3270132,1126.1,0,21,1.2,5,GPS Schedule
2020-07-14 2:45,2020-07-13 20:45,2020-07-13,20:45:01,51.4140665,-114.3263554,1131.97,2,21,1.6,5,GPS Schedule
2020-07-14 2:50,2020-07-13 20:50,2020-07-13,20:50:00,51.4141272,-114.3263694,1125.3,1,21,1.2,5,GPS Schedule
2020-07-14 2:55,2020-07-13 20:55,2020-07-13,20:55:01,51.4140779,-114.3263292,1132.23,2,20.5,1,5,GPS Schedule
2020-07-14 3:00,2020-07-13 21:00,2020-07-13,21:00:04,51.4138897,-114.3273524,1125.92,5,20.5,1,6,GPS Schedule
2020-07-14 3:05,2020-07-13 21:05,2020-07-13,21:05:00,51.4135227,-114.3273167,1138.04,1,20,1,6,GPS Schedule
2020-07-14 3:09,2020-07-13 21:09,2020-07-13,21:09:59,51.4136352,-114.3264462,1092.23,0,19.5,1.2,5,GPS Schedule
2020-07-14 3:15,2020-07-13 21:15,2020-07-13,21:15:00,51.4135881,-114.3265794,1153.97,1,20,3.2,4,GPS Schedule
2020-07-14 3:21,2020-07-13 21:21,2020-07-13,21:21:08,51.4137043,-114.3257406,960.71,70,20.5,2.8,4,GPS Schedule
2020-07-14 3:26,2020-07-13 21:26,2020-07-13,21:26:03,51.4136935,-114.3266548,1126.71,64,20.5,2,5,GPS Schedule
2020-07-14 3:30,2020-07-13 21:30,2020-07-13,21:30:05,51.4137631,-114.3266726,1132.04,6,19.5,2.6,4,GPS Schedule
2020-07-14 3:36,2020-07-13 21:36,2020-07-13,21:36:08,51.4137234,-114.326662,1133.01,69,20,2.4,5,GPS Schedule
2020-07-14 3:40,2020-07-13 21:40,2020-07-13,21:40:01,51.4135832,-114.3267637,1146.74,2,19,2.4,4,GPS Schedule
2020-07-14 3:45,2020-07-13 21:45,2020-07-13,21:45:51,51.4135303,-114.327187,1136.08,52,19,4.6,5,GPS Schedule
2020-07-14 3:50,2020-07-13 21:50,2020-07-13,21:50:11,51.4135967,-114.3270164,1117.39,12,18.5,4.2,5,GPS Schedule
2020-07-14 3:55,2020-07-13 21:55,2020-07-13,21:55:13,51.4135626,-114.3263434,1119.14,14,18,1.6,5,GPS Schedule
2020-07-14 3:59,2020-07-13 21:59,2020-07-13,21:59:59,51.4134946,-114.3263778,1171.23,0,18,2.6,5,GPS Schedule
2020-07-14 4:05,2020-07-13 22:05,2020-07-13,22:05:00,51.4133077,-114.326637,1205.74,1,17.5,2.2,5,GPS Schedule
2020-07-14 4:10,2020-07-13 22:10,2020-07-13,22:10:06,51.4136233,-114.3269154,1126.55,7,17.5,2,5,GPS Schedule
2020-07-14 4:15,2020-07-13 22:15,2020-07-13,22:15:00,51.4137139,-114.3263371,1122.34,1,17,1.8,5,GPS Schedule
2020-07-14 4:20,2020-07-13 22:20,2020-07-13,22:20:02,51.4137579,-114.3266202,1128.67,3,17,1.8,5,GPS Schedule
2020-07-14 4:25,2020-07-13 22:25,2020-07-13,22:25:00,51.4137007,-114.3265712,1109.43,1,16.5,1.8,5,GPS Schedule
2020-07-14 4:30,2020-07-13 22:30,2020-07-13,22:30:00,51.4136862,-114.3264908,1135.03,1,16.5,1.8,5,GPS Schedule
2020-07-14 4:35,2020-07-13 22:35,2020-07-13,22:35:05,51.4137212,-114.3266595,1125.53,6,16,2,5,GPS Schedule
2020-07-14 4:39,2020-07-13 22:39,2020-07-13,22:39:59,51.4138124,-114.3266713,1135.34,0,16,2.2,5,GPS Schedule
2020-07-14 4:45,2020-07-13 22:45,2020-07-13,22:45:00,51.4138623,-114.3266204,1088.69,2,16,2.2,5,GPS Schedule
2020-07-14 4:50,2020-07-13 22:50,2020-07-13,22:50:00,51.4136722,-114.3266146,1137.55,1,16,2.8,4,GPS Schedule
2020-07-14 4:56,2020-07-13 22:56,2020-07-13,22:56:08,51.4137171,-114.3266713,1122.05,70,17,2.6,4,GPS Schedule
2020-07-14 5:00,2020-07-13 23:00,2020-07-13,23:00:59,51.4137189,-114.326305,1123.17,60,16.5,3.2,5,GPS Schedule
2020-07-14 5:04,2020-07-13 23:04,2020-07-13,23:04:59,51.4141184,-114.3263457,1129.92,0,16,3.2,5,GPS Schedule
2020-07-14 5:10,2020-07-13 23:10,2020-07-13,23:10:03,51.4138881,-114.3269409,1126.06,4,15.5,3,5,GPS Schedule
2020-07-14 5:15,2020-07-13 23:15,2020-07-13,23:15:03,51.4140019,-114.3271678,1128.75,4,15.5,2.8,5,GPS Schedule
2020-07-14 5:20,2020-07-13 23:20,2020-07-13,23:20:04,51.4139498,-114.3263828,1120.59,5,15,2.6,5,GPS Schedule
2020-07-14 5:25,2020-07-13 23:25,2020-07-13,23:25:00,51.4138463,-114.3263976,1129.77,1,14.5,3,4,GPS Schedule
2020-07-14 5:30,2020-07-13 23:30,2020-07-13,23:30:51,51.4137957,-114.3263346,1126.58,52,15,3.8,5,GPS Schedule
2020-07-14 5:35,2020-07-13 23:35,2020-07-13,23:35:13,51.4138178,-114.3263393,1124.62,14,15,3.6,5,GPS Schedule
2020-07-14 5:40,2020-07-13 23:40,2020-07-13,23:40:05,51.4137874,-114.3263215,1124.76,6,14.5,3.4,5,GPS Schedule
2020-07-14 5:45,2020-07-13 23:45,2020-07-13,23:45:03,51.4137896,-114.3263654,1122.01,4,14.5,3,5,GPS Schedule
2020-07-14 5:50,2020-07-13 23:50,2020-07-13,23:50:02,51.4137764,-114.3264474,1115.51,3,14,2.6,5,GPS Schedule
2020-07-14 5:54,2020-07-13 23:54,2020-07-13,23:54:59,51.4137991,-114.3263798,1127.57,1,14,3.2,4,GPS Schedule
2020-07-14 6:01,2020-07-14 0:01,2020-07-14,00:01:10,0,0,0,70,14.5,0,0,GPS Schedule
2020-07-14 6:05,2020-07-14 0:05,2020-07-14,00:05:34,51.413722,-114.3266654,1124.18,35,13.5,1.6,5,GPS Schedule
2020-07-14 6:10,2020-07-14 0:10,2020-07-14,00:10:13,51.4137327,-114.3266962,1121.95,14,12.5,1.6,5,GPS Schedule
2020-07-14 6:15,2020-07-14 0:15,2020-07-14,00:15:01,51.4137764,-114.326695,1124.47,3,12.5,1.6,5,GPS Schedule
2020-07-14 6:21,2020-07-14 0:21,2020-07-14,00:21:10,51.4091809,-114.3259272,-0.19,70,13.5,3.2,3,GPS Schedule
2020-07-14 6:26,2020-07-14 0:26,2020-07-14,00:26:07,51.4100037,-114.3267554,-0.31,70,14,3,3,GPS Schedule
2020-07-14 6:31,2020-07-14 0:31,2020-07-14,00:31:07,51.433181,-114.2850122,-0.3,70,14,27.8,3,GPS Schedule
2020-07-14 6:35,2020-07-14 0:35,2020-07-14,00:35:33,51.4137569,-114.3265927,1123.63,35,13.5,1.6,6,GPS Schedule
2020-07-14 6:40,2020-07-14 0:40,2020-07-14,00:40:33,51.4136996,-114.3264241,1130.01,35,14,1,7,GPS Schedule
2020-07-14 6:45,2020-07-14 0:45,2020-07-14,00:45:33,51.4136896,-114.3264406,1120.65,35,13.5,1.6,6,GPS Schedule
2020-07-14 6:50,2020-07-14 0:50,2020-07-14,00:50:34,51.4136265,-114.326498,1128.82,36,13,1.6,5,GPS Schedule
2020-07-14 6:55,2020-07-14 0:55,2020-07-14,00:55:10,51.4135965,-114.32658,1119.97,12,12.5,1,7,GPS Schedule
2020-07-14 7:00,2020-07-14 1:00,2020-07-14,01:00:13,51.4136198,-114.3264968,1124.3,14,12,1,7,GPS Schedule
2020-07-14 7:04,2020-07-14 1:04,2020-07-14,01:04:59,51.4135584,-114.3265812,1118.24,0,12,1,7,GPS Schedule
2020-07-14 7:09,2020-07-14 1:09,2020-07-14,01:09:59,51.4136313,-114.3261527,1171.89,0,12,1.8,6,GPS Schedule
2020-07-14 7:14,2020-07-14 1:14,2020-07-14,01:14:59,51.4136738,-114.3264103,1215.45,0,12,1,6,GPS Schedule
2020-07-14 7:19,2020-07-14 1:19,2020-07-14,01:19:59,51.413547,-114.3265597,1110.29,0,12,1,7,GPS Schedule
2020-07-14 7:24,2020-07-14 1:24,2020-07-14,01:24:59,51.4136382,-114.3265086,1123.94,0,12,1.4,6,GPS Schedule
2020-07-14 7:29,2020-07-14 1:29,2020-07-14,01:29:59,51.4136605,-114.3263979,1123.24,0,12,1.4,6,GPS Schedule
2020-07-14 7:34,2020-07-14 1:34,2020-07-14,01:34:59,51.4136525,-114.3266214,1117.55,0,12,1,7,GPS Schedule
2020-07-14 7:39,2020-07-14 1:39,2020-07-14,01:39:59,51.4136408,-114.3265694,1132.66,0,12,1,7,GPS Schedule
2020-07-14 7:44,2020-07-14 1:44,2020-07-14,01:44:59,51.413654,-114.3263767,1135.33,0,11.5,1.2,6,GPS Schedule
2020-07-14 7:50,2020-07-14 1:50,2020-07-14,01:50:00,51.4135779,-114.3265943,1121.62,2,12,1.4,6,GPS Schedule
2020-07-14 7:54,2020-07-14 1:54,2020-07-14,01:54:59,51.4134343,-114.326686,1106.22,1,12,2.8,4,GPS Schedule
2020-07-14 8:00,2020-07-14 2:00,2020-07-14,02:00:34,51.413626,-114.3265289,1125.03,36,13,0.6,11,GPS Schedule
2020-07-14 8:05,2020-07-14 2:05,2020-07-14,02:05:13,51.4135563,-114.3265588,1127.37,14,13,0.8,9,GPS Schedule
2020-07-14 8:10,2020-07-14 2:10,2020-07-14,02:10:00,51.4135779,-114.3265529,1131.85,1,13.5,1.6,7,GPS Schedule
