GMT,MST,Date,Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Fix
2020-07-13 15:16,2020-07-13 9:16,2020-07-13,09:16:10,0,0,0,70,13.5,0,0,GPS Schedule
2020-07-13 15:21,2020-07-13 9:21,2020-07-13,09:21:10,51.41397,-114.3274011,1129.02,70,14,4.4,4,GPS Schedule
2020-07-13 15:25,2020-07-13 9:25,2020-07-13,09:25:52,51.4139527,-114.3274796,1130.56,51,14,2.6,5,GPS Schedule
2020-07-13 15:30,2020-07-13 9:30,2020-07-13,09:30:20,51.4139347,-114.3275675,1121.93,19,14,2.6,5,GPS Schedule
2020-07-13 15:31,2020-07-13 9:31,2020-07-13,09:31:21,51.4138505,-114.327311,1130.68,5,14,2.6,5,Proximity GPS Schedule
2020-07-13 15:35,2020-07-13 9:35,2020-07-13,09:35:01,51.4138857,-114.3275704,1141.63,0,14,2.6,5,GPS Schedule
2020-07-13 15:40,2020-07-13 9:40,2020-07-13,09:40:04,51.4137635,-114.3271305,1135.84,3,14.5,2.8,4,GPS Schedule
2020-07-13 15:46,2020-07-13 9:46,2020-07-13,09:46:10,51.4135662,-114.3276936,1136.73,70,16,3.2,4,GPS Schedule
2020-07-13 15:51,2020-07-13 9:51,2020-07-13,09:51:04,51.4137476,-114.3273993,1129.58,63,17,4.4,5,GPS Schedule
2020-07-13 15:55,2020-07-13 9:55,2020-07-13,09:55:13,51.4139486,-114.3273393,1133.48,12,17,4.4,5,GPS Schedule
2020-07-13 16:00,2020-07-13 10:00,2020-07-13,10:00:18,51.4138923,-114.3271153,1165.35,17,17.5,4.4,5,GPS Schedule
2020-07-13 16:05,2020-07-13 10:05,2020-07-13,10:05:02,51.4137214,-114.327302,1142.14,1,17,6.2,4,GPS Schedule
2020-07-13 16:11,2020-07-13 10:11,2020-07-13,10:11:10,51.3993531,-114.326163,-0.07,70,17.5,5.4,4,GPS Schedule
2020-07-13 16:15,2020-07-13 10:15,2020-07-13,10:15:33,51.4139338,-114.3274095,1129.68,32,17,0.8,8,GPS Schedule
2020-07-13 16:20,2020-07-13 10:20,2020-07-13,10:20:12,51.4137793,-114.3278043,1170.26,11,17,1.4,6,GPS Schedule
2020-07-13 16:25,2020-07-13 10:25,2020-07-13,10:25:02,51.413939,-114.3273926,1118.98,1,17,1.2,6,GPS Schedule
2020-07-13 16:30,2020-07-13 10:30,2020-07-13,10:30:01,51.4138557,-114.3265992,1100.79,0,17,4,5,GPS Schedule
2020-07-13 16:35,2020-07-13 10:35,2020-07-13,10:35:01,51.4140021,-114.3262379,1136.41,0,17,1.2,7,GPS Schedule
2020-07-13 16:40,2020-07-13 10:40,2020-07-13,10:40:02,51.4141156,-114.3264218,1126.33,1,17.5,1.2,7,GPS Schedule
2020-07-13 16:45,2020-07-13 10:45,2020-07-13,10:45:01,51.4140526,-114.3263486,1147.28,0,19,1.4,6,GPS Schedule
2020-07-13 16:50,2020-07-13 10:50,2020-07-13,10:50:02,51.4141569,-114.3262858,1111.15,1,19.5,2,5,GPS Schedule
2020-07-13 16:55,2020-07-13 10:55,2020-07-13,10:55:02,51.4140444,-114.326357,1151.84,1,19.5,1.4,6,GPS Schedule
2020-07-13 17:00,2020-07-13 11:00,2020-07-13,11:00:01,51.4141263,-114.3263419,1120.27,0,19.5,1.6,5,GPS Schedule
2020-07-13 17:05,2020-07-13 11:05,2020-07-13,11:05:01,51.4142103,-114.3263419,1131.99,0,20.5,1.6,5,GPS Schedule
2020-07-13 17:10,2020-07-13 11:10,2020-07-13,11:10:08,51.4141138,-114.3263732,1134.17,7,21,1.6,6,GPS Schedule
2020-07-13 17:15,2020-07-13 11:15,2020-07-13,11:15:03,51.4138831,-114.3263798,1139.29,2,21,1.8,6,GPS Schedule
