GMT,MST,Date,Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Fix
2020-07-13 22:55,2020-07-13 16:55,2020-07-13,16:55:02,51.4140578,-114.327194,1137.86,1,19,1.4,6,GPS Schedule
2020-07-13 23:00,2020-07-13 17:00,2020-07-13,17:00:01,51.4139837,-114.3263782,1130.36,1,18.5,2.2,5,GPS Schedule
2020-07-13 23:05,2020-07-13 17:05,2020-07-13,17:05:01,51.4139964,-114.3264792,1126.68,1,19,1.4,6,GPS Schedule
2020-07-13 23:10,2020-07-13 17:10,2020-07-13,17:10:01,51.414068,-114.3263457,1122.88,1,19,1.2,6,GPS Schedule
2020-07-13 23:15,2020-07-13 17:15,2020-07-13,17:15:04,51.4140788,-114.3263981,1127.04,3,19.5,1.2,6,GPS Schedule
2020-07-13 23:20,2020-07-13 17:20,2020-07-13,17:20:00,51.4139995,-114.3262526,1159.67,0,19.5,2.2,5,GPS Schedule
2020-07-13 23:25,2020-07-13 17:25,2020-07-13,17:25:00,51.4139605,-114.32642,1136.27,0,20,3.4,5,GPS Schedule
2020-07-13 23:30,2020-07-13 17:30,2020-07-13,17:30:00,51.4139057,-114.3260782,1107.87,0,21,3.2,5,GPS Schedule
2020-07-13 23:35,2020-07-13 17:35,2020-07-13,17:35:05,51.4141014,-114.3263719,1128.87,4,21.5,2.4,5,GPS Schedule
2020-07-13 23:40,2020-07-13 17:40,2020-07-13,17:40:40,51.4139677,-114.3263778,1108.76,40,23,3.4,4,GPS Schedule
2020-07-13 23:45,2020-07-13 17:45,2020-07-13,17:45:33,51.4138308,-114.3272349,1131.14,33,23,2,6,GPS Schedule
2020-07-13 23:50,2020-07-13 17:50,2020-07-13,17:50:24,51.4137105,-114.3265809,1120.08,23,23,2,6,GPS Schedule
2020-07-13 23:55,2020-07-13 17:55,2020-07-13,17:55:06,51.4137484,-114.3266058,1123.11,5,23,2,6,GPS Schedule
2020-07-14 0:00,2020-07-13 18:00,2020-07-13,18:00:05,51.4138079,-114.326714,1128.06,5,23,3,5,GPS Schedule
2020-07-14 0:05,2020-07-13 18:05,2020-07-13,18:05:00,51.4138682,-114.3263995,1175.16,0,23,2,6,GPS Schedule
2020-07-14 0:10,2020-07-13 18:10,2020-07-13,18:10:02,51.413719,-114.3266155,1128.28,1,22.5,2,6,GPS Schedule
2020-07-14 0:15,2020-07-13 18:15,2020-07-13,18:15:00,51.4136644,-114.3266058,1111.38,0,22.5,2,6,GPS Schedule
2020-07-14 0:20,2020-07-13 18:20,2020-07-13,18:20:00,51.4134671,-114.3263758,1125.06,0,22.5,2,6,GPS Schedule
2020-07-14 0:25,2020-07-13 18:25,2020-07-13,18:25:03,51.4141092,-114.3260991,1103.87,3,22.5,5,5,GPS Schedule
2020-07-14 0:30,2020-07-13 18:30,2020-07-13,18:30:02,51.4136009,-114.326468,1113.18,1,22.5,1.8,6,GPS Schedule
2020-07-14 0:35,2020-07-13 18:35,2020-07-13,18:35:23,51.4139288,-114.3273309,1125.01,23,22.5,1.8,5,GPS Schedule
2020-07-14 0:40,2020-07-13 18:40,2020-07-13,18:40:00,51.414142,-114.327203,1120.14,0,22.5,1.6,6,GPS Schedule
2020-07-14 0:45,2020-07-13 18:45,2020-07-13,18:45:01,51.4130637,-114.3269492,1071.33,1,22.5,10,5,GPS Schedule
2020-07-14 0:50,2020-07-13 18:50,2020-07-13,18:50:00,51.4134731,-114.3266465,1164.19,0,22,4.2,5,GPS Schedule
2020-07-14 0:55,2020-07-13 18:55,2020-07-13,18:55:00,51.4138144,-114.3262374,1145.4,0,21.5,1.4,6,GPS Schedule
2020-07-14 1:00,2020-07-13 19:00,2020-07-13,19:00:02,51.4138108,-114.3263489,1132.92,1,21.5,1.4,6,GPS Schedule
2020-07-14 1:05,2020-07-13 19:05,2020-07-13,19:05:04,51.4137566,-114.3263561,1127.5,3,21.5,1.4,6,GPS Schedule
2020-07-14 1:10,2020-07-13 19:10,2020-07-13,19:10:00,51.4134934,-114.3262659,1163.66,0,21.5,3,5,GPS Schedule
2020-07-14 1:15,2020-07-13 19:15,2020-07-13,19:15:00,51.4137499,-114.3263963,1112.74,0,21.5,1.4,6,GPS Schedule
2020-07-14 1:20,2020-07-13 19:20,2020-07-13,19:20:00,51.4138472,-114.3262314,1151.44,0,21,1.4,6,GPS Schedule
2020-07-14 1:25,2020-07-13 19:25,2020-07-13,19:25:02,51.4138409,-114.3263714,1127.69,1,21,1.2,6,GPS Schedule
2020-07-14 1:30,2020-07-13 19:30,2020-07-13,19:30:00,51.413817,-114.3266978,1156.68,0,20.5,1.2,6,GPS Schedule
2020-07-14 1:35,2020-07-13 19:35,2020-07-13,19:35:01,51.4135161,-114.3270894,1130.94,1,20.5,2.6,5,GPS Schedule
2020-07-14 1:40,2020-07-13 19:40,2020-07-13,19:40:06,51.4137111,-114.3272125,1123.87,5,20,2.4,5,GPS Schedule
2020-07-14 1:45,2020-07-13 19:45,2020-07-13,19:45:01,51.4139085,-114.3274163,1108.89,1,19.5,5.8,4,GPS Schedule
2020-07-14 1:50,2020-07-13 19:50,2020-07-13,19:50:33,51.4136961,-114.3272674,1131.59,33,19,1.6,6,GPS Schedule
2020-07-14 1:55,2020-07-13 19:55,2020-07-13,19:55:10,51.4136775,-114.3272125,1119.18,10,18.5,2.6,5,GPS Schedule
2020-07-14 2:00,2020-07-13 20:00,2020-07-13,20:00:12,51.4138798,-114.3272861,1137.03,11,18.5,2,5,GPS Schedule
2020-07-14 2:05,2020-07-13 20:05,2020-07-13,20:05:03,51.4140746,-114.327194,1140.2,3,19,2,5,GPS Schedule
2020-07-14 2:10,2020-07-13 20:10,2020-07-13,20:10:02,51.413983,-114.3271931,1143.22,1,19.5,2,5,GPS Schedule
2020-07-14 2:15,2020-07-13 20:15,2020-07-13,20:15:09,51.4139837,-114.3271775,1135.48,8,19.5,2,5,GPS Schedule
2020-07-14 2:20,2020-07-13 20:20,2020-07-13,20:20:03,51.4140149,-114.3272012,1133.99,3,19.5,2,5,GPS Schedule
2020-07-14 2:25,2020-07-13 20:25,2020-07-13,20:25:02,51.4140048,-114.3272025,1136.17,1,19.5,2,5,GPS Schedule
2020-07-14 2:30,2020-07-13 20:30,2020-07-13,20:30:03,51.4140431,-114.327175,1136.61,3,19.5,2.2,4,GPS Schedule
2020-07-14 2:36,2020-07-13 20:36,2020-07-13,20:36:10,0,0,0,70,20.5,0,0,GPS Schedule
2020-07-14 2:40,2020-07-13 20:40,2020-07-13,20:40:33,51.4140716,-114.3271856,1134.08,33,20.5,1.6,6,GPS Schedule
2020-07-14 2:45,2020-07-13 20:45,2020-07-13,20:45:18,51.4140505,-114.3271607,1133.39,17,20,1.6,6,GPS Schedule
2020-07-14 2:50,2020-07-13 20:50,2020-07-13,20:50:00,51.4140614,-114.3271239,1140.1,0,20,1.6,5,GPS Schedule
2020-07-14 2:55,2020-07-13 20:55,2020-07-13,20:55:01,51.4139787,-114.3273266,1156.39,0,20,1.6,6,GPS Schedule
2020-07-14 3:00,2020-07-13 21:00,2020-07-13,21:00:22,51.4143676,-114.3271593,1100.12,21,20,2.2,4,GPS Schedule
2020-07-14 3:05,2020-07-13 21:05,2020-07-13,21:05:00,51.4143755,-114.3263147,1095.58,0,19.5,1.8,6,GPS Schedule
2020-07-14 3:10,2020-07-13 21:10,2020-07-13,21:10:00,51.414051,-114.3271173,1101.36,0,19,2,5,GPS Schedule
2020-07-14 3:15,2020-07-13 21:15,2020-07-13,21:15:03,51.4138431,-114.3263262,1127.49,2,19,2,5,GPS Schedule
2020-07-14 3:20,2020-07-13 21:20,2020-07-13,21:20:00,51.4137924,-114.3262894,1125.6,0,19,2.6,5,GPS Schedule
2020-07-14 3:25,2020-07-13 21:25,2020-07-13,21:25:06,51.4137779,-114.3263611,1144.8,6,19,2.4,6,GPS Schedule
2020-07-14 3:30,2020-07-13 21:30,2020-07-13,21:30:00,51.4140853,-114.3263023,1093.2,0,19,2.8,5,GPS Schedule
2020-07-14 3:35,2020-07-13 21:35,2020-07-13,21:35:01,51.4137895,-114.3263025,1125.86,1,19,3.6,4,GPS Schedule
2020-07-14 3:41,2020-07-13 21:41,2020-07-13,21:41:05,51.413831,-114.3263464,1128.57,64,19.5,1.2,6,GPS Schedule
2020-07-14 3:45,2020-07-13 21:45,2020-07-13,21:45:02,51.413918,-114.3273478,1134.92,1,18.5,1.2,6,GPS Schedule
2020-07-14 3:50,2020-07-13 21:50,2020-07-13,21:50:00,51.4140433,-114.3271488,1135.31,0,18.5,1.6,5,GPS Schedule
2020-07-14 3:55,2020-07-13 21:55,2020-07-13,21:55:01,51.414041,-114.3271878,1117.6,1,18,2,4,GPS Schedule
2020-07-14 4:01,2020-07-13 22:01,2020-07-13,22:01:06,51.417755,-114.3389607,-0.13,70,18,3.8,3,GPS Schedule
2020-07-14 4:05,2020-07-13 22:05,2020-07-13,22:05:33,51.4138779,-114.3272374,1144.87,29,17,2.2,5,GPS Schedule
2020-07-14 4:10,2020-07-13 22:10,2020-07-13,22:10:12,51.414043,-114.3271535,1130.22,11,16,2,5,GPS Schedule
2020-07-14 4:15,2020-07-13 22:15,2020-07-13,22:15:00,51.4141695,-114.3269045,1061.41,0,16,1.8,5,GPS Schedule
2020-07-14 4:20,2020-07-13 22:20,2020-07-13,22:20:00,51.4140907,-114.326982,1124.71,0,16,1.8,5,GPS Schedule
2020-07-14 4:25,2020-07-13 22:25,2020-07-13,22:25:02,51.4140612,-114.3263507,1136.27,1,15.5,1.8,5,GPS Schedule
2020-07-14 4:30,2020-07-13 22:30,2020-07-13,22:30:00,51.4138489,-114.3263125,1162.8,0,15,1.8,5,GPS Schedule
2020-07-14 4:35,2020-07-13 22:35,2020-07-13,22:35:00,51.4138658,-114.3262585,1139.56,0,15,2,5,GPS Schedule
2020-07-14 4:40,2020-07-13 22:40,2020-07-13,22:40:00,51.4138306,-114.3269569,1145.24,0,15,2.2,5,GPS Schedule
2020-07-14 4:45,2020-07-13 22:45,2020-07-13,22:45:00,51.4139687,-114.3271217,1139.38,0,14.5,2.2,5,GPS Schedule
2020-07-14 4:50,2020-07-13 22:50,2020-07-13,22:50:00,51.4141234,-114.327113,1135.87,0,14,2.6,5,GPS Schedule
2020-07-14 4:55,2020-07-13 22:55,2020-07-13,22:55:00,51.4137953,-114.3270405,1158.61,0,13.5,2.8,5,GPS Schedule
2020-07-14 5:00,2020-07-13 23:00,2020-07-13,23:00:04,51.4141059,-114.3271763,1148.94,3,13,3.2,5,GPS Schedule
2020-07-14 5:05,2020-07-13 23:05,2020-07-13,23:05:04,51.4140572,-114.3271619,1137.91,3,12.5,3.8,5,GPS Schedule
2020-07-14 5:10,2020-07-13 23:10,2020-07-13,23:10:01,51.4142125,-114.327233,1142.04,1,12,5.2,4,GPS Schedule
2020-07-14 5:15,2020-07-13 23:15,2020-07-13,23:15:33,51.4139214,-114.3271931,1134.62,33,12,1.2,7,GPS Schedule
2020-07-14 5:20,2020-07-13 23:20,2020-07-13,23:20:12,51.4140419,-114.3263529,1121.36,12,12,1.6,6,GPS Schedule
2020-07-14 5:25,2020-07-13 23:25,2020-07-13,23:25:02,51.4140009,-114.3263258,1130.12,1,12.5,1.8,6,GPS Schedule
2020-07-14 5:30,2020-07-13 23:30,2020-07-13,23:30:02,51.4140461,-114.3262734,1133.78,1,12.5,1.8,6,GPS Schedule
2020-07-14 5:35,2020-07-13 23:35,2020-07-13,23:35:00,51.4139399,-114.3261166,1130.42,0,13,2,5,GPS Schedule
2020-07-14 5:40,2020-07-13 23:40,2020-07-13,23:40:00,51.4139734,-114.3262949,1130,0,13,1.2,6,GPS Schedule
2020-07-14 5:45,2020-07-13 23:45,2020-07-13,23:45:00,51.4140057,-114.3265612,1123.3,0,13,1.2,6,GPS Schedule
2020-07-14 5:50,2020-07-13 23:50,2020-07-13,23:50:00,51.4142649,-114.3271095,1164.24,0,12.5,1.8,6,GPS Schedule
2020-07-14 5:55,2020-07-13 23:55,2020-07-13,23:55:00,51.4138717,-114.3270469,1132.63,0,13,2,6,GPS Schedule
2020-07-14 6:00,2020-07-14 0:00,2020-07-14,00:00:00,51.4141554,-114.3273424,1134.31,0,12.5,2.8,5,GPS Schedule
2020-07-14 6:05,2020-07-14 0:05,2020-07-14,00:05:00,51.4141859,-114.3273817,1140.56,0,12.5,3.2,5,GPS Schedule
2020-07-14 6:10,2020-07-14 0:10,2020-07-14,00:10:00,51.4140858,-114.3270005,1158.4,0,12,2,6,GPS Schedule
2020-07-14 6:15,2020-07-14 0:15,2020-07-14,00:15:00,51.4143682,-114.3271976,1117.98,0,12,2,5,GPS Schedule
2020-07-14 6:20,2020-07-14 0:20,2020-07-14,00:20:02,51.4141039,-114.3272105,1136.32,1,12,2.4,4,GPS Schedule
2020-07-14 6:25,2020-07-14 0:25,2020-07-14,00:25:18,51.4140585,-114.3269849,1146.75,18,12,2.4,4,GPS Schedule
2020-07-14 6:30,2020-07-14 0:30,2020-07-14,00:30:35,51.4141433,-114.3272258,1130.27,34,13,1,8,GPS Schedule
2020-07-14 6:35,2020-07-14 0:35,2020-07-14,00:35:00,51.4141331,-114.3273162,1129.89,0,13,1,8,GPS Schedule
2020-07-14 6:40,2020-07-14 0:40,2020-07-14,00:40:00,51.4141267,-114.3273103,1130.46,0,13.5,1.2,7,GPS Schedule
2020-07-14 6:45,2020-07-14 0:45,2020-07-14,00:45:00,51.4141172,-114.3270331,1127.47,0,13.5,1,8,GPS Schedule
2020-07-14 6:50,2020-07-14 0:50,2020-07-14,00:50:00,51.4139631,-114.3272262,1124.51,0,14.5,1.2,6,GPS Schedule
2020-07-14 6:55,2020-07-14 0:55,2020-07-14,00:55:00,51.4141083,-114.3272984,1130.81,0,15,1,8,GPS Schedule
2020-07-14 7:00,2020-07-14 1:00,2020-07-14,01:00:00,51.4141596,-114.3270568,1127.54,0,14.5,1,8,GPS Schedule
2020-07-14 7:05,2020-07-14 1:05,2020-07-14,01:05:01,51.4140583,-114.3264053,1126.3,1,14,0.8,8,GPS Schedule
2020-07-14 7:10,2020-07-14 1:10,2020-07-14,01:10:00,51.4141299,-114.3264302,1134.02,0,13.5,1,7,GPS Schedule
2020-07-14 7:15,2020-07-14 1:15,2020-07-14,01:15:00,51.4140619,-114.3263766,1118.31,0,13,1.2,7,GPS Schedule
2020-07-14 7:20,2020-07-14 1:20,2020-07-14,01:20:00,51.4140547,-114.3264691,1106.15,0,13,1.2,6,GPS Schedule
2020-07-14 7:25,2020-07-14 1:25,2020-07-14,01:25:00,51.4141522,-114.3263672,1140.99,0,12.5,0.8,8,GPS Schedule
2020-07-14 7:30,2020-07-14 1:30,2020-07-14,01:30:00,51.4142026,-114.3263961,1101.97,0,12,1.2,6,GPS Schedule
2020-07-14 7:35,2020-07-14 1:35,2020-07-14,01:35:01,51.4142273,-114.3261574,1121.53,0,12,1.2,7,GPS Schedule
2020-07-14 7:40,2020-07-14 1:40,2020-07-14,01:40:02,51.4141127,-114.3264349,1126.58,1,11.5,1.2,7,GPS Schedule
2020-07-14 7:45,2020-07-14 1:45,2020-07-14,01:45:00,51.4142976,-114.3260426,1097.38,0,11.5,2.4,6,GPS Schedule
2020-07-14 7:50,2020-07-14 1:50,2020-07-14,01:50:00,51.4141255,-114.3262594,1159.99,0,11.5,1.2,6,GPS Schedule
2020-07-14 7:55,2020-07-14 1:55,2020-07-14,01:55:00,51.4142027,-114.3264302,1144.18,0,12,1.2,6,GPS Schedule
2020-07-14 8:00,2020-07-14 2:00,2020-07-14,02:00:00,51.4144346,-114.3262754,1101.84,0,12.5,2.4,6,GPS Schedule
2020-07-14 8:05,2020-07-14 2:05,2020-07-14,02:05:00,51.4143018,-114.3264734,1116.19,0,12.5,1.4,6,GPS Schedule
2020-07-14 8:10,2020-07-14 2:10,2020-07-14,02:10:00,51.4139865,-114.3264316,1191.52,0,12,1.6,5,GPS Schedule
2020-07-14 8:15,2020-07-14 2:15,2020-07-14,02:15:00,51.4140599,-114.3262298,1158.14,0,12,1.6,5,GPS Schedule
2020-07-14 8:20,2020-07-14 2:20,2020-07-14,02:20:00,51.4140704,-114.3266388,1152.09,0,12,1.6,5,GPS Schedule
2020-07-14 8:25,2020-07-14 2:25,2020-07-14,02:25:01,51.4141191,-114.3271987,1141.37,0,11.5,1.6,5,GPS Schedule
2020-07-14 8:30,2020-07-14 2:30,2020-07-14,02:30:01,51.4140566,-114.3273297,1139.25,1,11,2.8,4,GPS Schedule
2020-07-14 8:36,2020-07-14 2:36,2020-07-14,02:36:03,51.4140488,-114.3271903,1125.86,63,11,2.6,5,GPS Schedule
2020-07-14 8:40,2020-07-14 2:40,2020-07-14,02:40:01,51.4140427,-114.3272274,1139.2,1,10.5,3.6,4,GPS Schedule
2020-07-14 8:46,2020-07-14 2:46,2020-07-14,02:46:10,51.4140969,-114.3271662,1119.03,70,10.5,3.2,4,GPS Schedule
2020-07-14 8:51,2020-07-14 2:51,2020-07-14,02:51:05,51.4140893,-114.326944,1126.11,64,10.5,1.2,7,GPS Schedule
2020-07-14 8:55,2020-07-14 2:55,2020-07-14,02:55:00,51.4141149,-114.3269677,1123.84,0,10.5,1.2,7,GPS Schedule
2020-07-14 9:00,2020-07-14 3:00,2020-07-14,03:00:00,51.4139892,-114.3271435,1094.06,0,11,2.6,5,GPS Schedule
2020-07-14 9:05,2020-07-14 3:05,2020-07-14,03:05:00,51.413788,-114.3265597,1143.9,0,12.5,2,5,GPS Schedule
2020-07-14 9:10,2020-07-14 3:10,2020-07-14,03:10:00,51.4140315,-114.3268629,1106.93,0,11,1.6,6,GPS Schedule
2020-07-14 9:15,2020-07-14 3:15,2020-07-14,03:15:00,51.4139879,-114.3269397,1136.39,0,11.5,1.6,6,GPS Schedule
2020-07-14 9:20,2020-07-14 3:20,2020-07-14,03:20:00,51.4139804,-114.3269325,1133.22,0,11,1.6,6,GPS Schedule
2020-07-14 9:25,2020-07-14 3:25,2020-07-14,03:25:01,51.414118,-114.3268807,1114.61,0,11.5,1.2,7,GPS Schedule
2020-07-14 9:30,2020-07-14 3:30,2020-07-14,03:30:01,51.4141731,-114.3270116,1128.9,0,11,1.2,7,GPS Schedule
2020-07-14 9:35,2020-07-14 3:35,2020-07-14,03:35:01,51.4142658,-114.3268905,1089.97,0,12,1.4,6,GPS Schedule
2020-07-14 9:40,2020-07-14 3:40,2020-07-14,03:40:01,51.4142089,-114.3270845,1084.78,0,12,1.4,5,GPS Schedule
2020-07-14 9:45,2020-07-14 3:45,2020-07-14,03:45:01,51.4142056,-114.3270104,1129.85,0,12,1.4,5,GPS Schedule
2020-07-14 9:50,2020-07-14 3:50,2020-07-14,03:50:01,51.4141215,-114.3268231,1152.67,0,12,2.6,5,GPS Schedule
2020-07-14 9:55,2020-07-14 3:55,2020-07-14,03:55:01,51.414165,-114.3271307,1137.3,0,12,1.2,5,GPS Schedule
2020-07-14 10:00,2020-07-14 4:00,2020-07-14,04:00:01,51.4141934,-114.3268371,1147.56,0,12.5,1.2,6,GPS Schedule
2020-07-14 10:05,2020-07-14 4:05,2020-07-14,04:05:01,51.4140562,-114.326824,1127.77,0,12.5,1.2,5,GPS Schedule
2020-07-14 10:10,2020-07-14 4:10,2020-07-14,04:10:01,51.4140798,-114.327142,1157.65,0,13.5,1.4,5,GPS Schedule
2020-07-14 10:15,2020-07-14 4:15,2020-07-14,04:15:01,51.4141496,-114.3273146,1109.24,0,12.5,1.4,5,GPS Schedule
2020-07-14 10:20,2020-07-14 4:20,2020-07-14,04:20:01,51.4142988,-114.3268835,1166.36,0,12.5,1.8,5,GPS Schedule
2020-07-14 10:25,2020-07-14 4:25,2020-07-14,04:25:01,51.4143237,-114.3269517,1125.76,0,12,1.2,6,GPS Schedule
2020-07-14 10:30,2020-07-14 4:30,2020-07-14,04:30:01,51.4140691,-114.3263658,1180.35,0,12,1.4,6,GPS Schedule
2020-07-14 10:35,2020-07-14 4:35,2020-07-14,04:35:01,51.4142419,-114.3270586,1107.44,0,11.5,1.4,6,GPS Schedule
2020-07-14 10:40,2020-07-14 4:40,2020-07-14,04:40:01,51.4140032,-114.3268387,1143.99,0,11.5,1.4,6,GPS Schedule
2020-07-14 10:45,2020-07-14 4:45,2020-07-14,04:45:01,51.4142327,-114.3267542,1173.5,0,11.5,1.8,5,GPS Schedule
2020-07-14 10:50,2020-07-14 4:50,2020-07-14,04:50:01,51.4141406,-114.3270606,1135.63,0,11.5,1.6,6,GPS Schedule
2020-07-14 10:55,2020-07-14 4:55,2020-07-14,04:55:35,51.4141201,-114.3268202,1125.93,34,12.5,0.6,11,GPS Schedule
2020-07-14 11:00,2020-07-14 5:00,2020-07-14,05:00:01,51.4140995,-114.3267644,1129.04,0,12.5,1,8,GPS Schedule
2020-07-14 11:05,2020-07-14 5:05,2020-07-14,05:05:01,51.4140807,-114.3268464,1121.75,1,12,1.2,8,GPS Schedule
2020-07-14 11:10,2020-07-14 5:10,2020-07-14,05:10:00,51.414094,-114.3268274,1124.41,0,11.5,0.8,10,GPS Schedule
2020-07-14 11:15,2020-07-14 5:15,2020-07-14,05:15:01,51.414125,-114.3268772,1124.21,1,11.5,1.4,8,GPS Schedule
2020-07-14 11:20,2020-07-14 5:20,2020-07-14,05:20:01,51.4141721,-114.3268798,1137.94,0,11.5,1.4,7,GPS Schedule
2020-07-14 11:25,2020-07-14 5:25,2020-07-14,05:25:01,51.4141125,-114.3268607,1130.44,1,11.5,1.4,7,GPS Schedule
2020-07-14 11:30,2020-07-14 5:30,2020-07-14,05:30:00,51.4141015,-114.3269929,1139.09,0,11.5,1.2,7,GPS Schedule
2020-07-14 11:32,2020-07-14 5:32,2020-07-14,05:32:21,51.4139953,-114.3268776,1125.5,0,11,1.8,5,Proximity GPS Schedule
2020-07-14 11:35,2020-07-14 5:35,2020-07-14,05:35:00,51.4142426,-114.3268143,1144.48,0,11,1.4,5,GPS Schedule
2020-07-14 11:40,2020-07-14 5:40,2020-07-14,05:40:01,51.4140009,-114.3269253,1133.96,1,11,0.8,8,GPS Schedule
2020-07-14 11:45,2020-07-14 5:45,2020-07-14,05:45:01,51.4137598,-114.3274959,1150.24,1,10,4,4,GPS Schedule
2020-07-14 11:50,2020-07-14 5:50,2020-07-14,05:50:57,51.4139934,-114.3271809,1128.22,57,10,1.6,6,GPS Schedule
2020-07-14 11:55,2020-07-14 5:55,2020-07-14,05:55:01,51.4138227,-114.327266,1071.74,0,9,2.2,5,GPS Schedule
2020-07-14 12:00,2020-07-14 6:00,2020-07-14,06:00:01,51.4141923,-114.3270356,1145.11,0,9,2.4,5,GPS Schedule
2020-07-14 12:05,2020-07-14 6:05,2020-07-14,06:05:01,51.4138343,-114.3271847,1116.77,0,8.5,1.8,6,GPS Schedule
2020-07-14 12:10,2020-07-14 6:10,2020-07-14,06:10:01,51.4142408,-114.3272572,1104.98,0,8.5,2,6,GPS Schedule
2020-07-14 12:15,2020-07-14 6:15,2020-07-14,06:15:01,51.4133965,-114.3275498,922.8,0,8.5,2.2,6,GPS Schedule
2020-07-14 12:20,2020-07-14 6:20,2020-07-14,06:20:02,51.4140897,-114.3267321,1182.36,2,8.5,3,4,GPS Schedule
2020-07-14 12:25,2020-07-14 6:25,2020-07-14,06:25:57,51.4140083,-114.3271738,1128.18,57,9,0.8,8,GPS Schedule
2020-07-14 12:30,2020-07-14 6:30,2020-07-14,06:30:10,51.414064,-114.3263576,1119.4,10,8.5,0.8,8,GPS Schedule
2020-07-14 12:35,2020-07-14 6:35,2020-07-14,06:35:10,51.4140595,-114.3263588,1122.36,10,8.5,1,7,GPS Schedule
2020-07-14 12:40,2020-07-14 6:40,2020-07-14,06:40:10,51.4140718,-114.3263601,1127.66,10,9,1.6,7,GPS Schedule
2020-07-14 12:45,2020-07-14 6:45,2020-07-14,06:45:12,51.414104,-114.3263635,1123.52,11,9,1,8,GPS Schedule
2020-07-14 12:50,2020-07-14 6:50,2020-07-14,06:50:00,51.4139893,-114.3264196,1120.91,0,9.5,1,8,GPS Schedule
2020-07-14 12:55,2020-07-14 6:55,2020-07-14,06:55:00,51.4140609,-114.3262447,1127.35,0,10,1.4,6,GPS Schedule
2020-07-14 13:00,2020-07-14 7:00,2020-07-14,07:00:01,51.4141168,-114.3265752,1123.67,0,10.5,1.2,7,GPS Schedule
2020-07-14 13:05,2020-07-14 7:05,2020-07-14,07:05:01,51.4139876,-114.3262971,1119.78,0,10.5,2.4,5,GPS Schedule
2020-07-14 13:10,2020-07-14 7:10,2020-07-14,07:10:01,51.4138651,-114.3273148,1143.46,0,11,1.8,6,GPS Schedule
2020-07-14 13:15,2020-07-14 7:15,2020-07-14,07:15:01,51.413343,-114.3276382,1130.96,0,11,1,7,GPS Schedule
2020-07-14 13:20,2020-07-14 7:20,2020-07-14,07:20:00,51.4133807,-114.3279243,1108.42,0,11.5,2.4,5,GPS Schedule
2020-07-14 13:25,2020-07-14 7:25,2020-07-14,07:25:01,51.4134185,-114.3279754,1112.74,1,11.5,1.6,5,GPS Schedule
2020-07-14 13:30,2020-07-14 7:30,2020-07-14,07:30:00,51.413647,-114.327788,1105.25,0,11,1,6,GPS Schedule
2020-07-14 13:35,2020-07-14 7:35,2020-07-14,07:35:03,51.4133587,-114.3278368,1130.85,3,11,1,5,GPS Schedule
2020-07-14 13:40,2020-07-14 7:40,2020-07-14,07:40:04,51.406011,-114.3298678,1150.03,3,11.5,1,7,GPS Schedule
2020-07-14 13:45,2020-07-14 7:45,2020-07-14,07:45:05,51.387524,-114.3480492,1209.55,4,12,1,7,GPS Schedule
2020-07-14 13:50,2020-07-14 7:50,2020-07-14,07:50:02,51.3869413,-114.3477591,1199.9,1,12.5,2,5,GPS Schedule
