Start,Stop,Proximity,Session,RSSI
2020-06-18 17:32,2020-06-18 17:32,30380,31,-34
2020-06-18 17:34,2020-06-18 17:34,30380,3,47
2020-06-18 17:35,2020-06-18 17:36,30380,40,-54
2020-06-18 17:38,2020-06-18 17:39,30380,59,-29
2020-06-18 17:50,2020-06-18 17:51,30380,30,3
2020-06-18 17:52,2020-06-18 17:53,30380,81,-67
2020-06-18 17:54,2020-06-18 17:54,30380,24,4
2020-06-18 17:56,2020-06-18 17:56,30380,0,-81
2020-06-18 18:00,2020-06-18 18:02,30380,121,-60
2020-06-18 18:03,2020-06-18 18:04,30380,64,-42
2020-06-18 18:48,2020-06-18 18:48,30380,0,-80
2020-06-18 19:10,2020-06-18 19:10,30380,0,-81
2020-06-18 19:20,2020-06-18 19:20,30380,0,-82
2020-06-18 19:21,2020-06-18 19:21,30380,16,-13
2020-06-18 19:39,2020-06-18 19:39,30380,0,-83
2020-06-18 19:51,2020-06-18 19:52,30380,18,-18
2020-06-18 19:53,2020-06-18 19:54,30380,30,52
2020-06-18 19:57,2020-06-18 19:57,30380,0,-84
2020-06-18 19:58,2020-06-18 19:59,30380,45,1
2020-06-18 20:00,2020-06-18 20:02,30380,78,-48
2020-06-18 20:15,2020-06-18 20:15,30380,0,-85
2020-06-18 20:26,2020-06-18 20:26,30380,6,6
2020-06-18 20:34,2020-06-18 20:34,30380,0,-84
2020-06-18 20:35,2020-06-18 20:36,30381,24,3
2020-06-18 20:35,2020-06-18 20:35,30383,0,-84
2020-06-18 20:37,2020-06-18 20:38,30382,58,-30
2020-06-18 20:48,2020-06-18 20:49,30382,117,-50
2020-06-18 20:51,2020-06-18 20:51,30382,31,-40
2020-06-18 20:59,2020-06-18 20:59,30383,0,-85
2020-06-18 21:02,2020-06-18 21:02,30382,12,7
2020-06-18 21:08,2020-06-18 21:10,30382,88,-59
2020-06-18 21:14,2020-06-18 21:14,30383,0,-82
2020-06-18 21:14,2020-06-18 21:14,30381,0,-82
2020-06-18 21:16,2020-06-18 21:16,30382,0,-81
2020-06-18 21:16,2020-06-18 21:16,30380,0,-81
2020-06-18 21:19,2020-06-18 21:21,30383,78,-31
2020-06-18 21:25,2020-06-18 21:25,30382,0,-82
2020-06-18 21:27,2020-06-18 21:27,30380,0,-79
2020-06-18 21:48,2020-06-18 21:49,30383,51,-32
2020-06-18 21:51,2020-06-18 21:52,30382,66,-60
2020-06-18 21:52,2020-06-18 21:52,30381,21,46
2020-06-18 21:56,2020-06-18 21:56,30383,0,-84
2020-06-18 21:58,2020-06-18 22:00,30383,102,-40
2020-06-18 22:05,2020-06-18 22:06,30382,66,-60
2020-06-18 22:06,2020-06-18 22:06,30383,17,-33
2020-06-18 22:07,2020-06-18 22:08,30382,53,-30
2020-06-18 22:35,2020-06-18 22:35,30383,0,-84
2020-06-18 22:39,2020-06-18 22:40,30382,68,0
2020-06-18 22:49,2020-06-18 22:51,30381,131,-48
2020-06-18 22:59,2020-06-18 23:00,30381,48,-54
2020-06-18 23:01,2020-06-18 23:05,30381,224,-73
2020-06-18 23:40,2020-06-18 23:42,30383,114,-62
2020-06-18 23:42,2020-06-18 23:42,30382,33,-50
2020-06-18 23:42,2020-06-18 23:43,30381,21,45
2020-06-18 23:44,2020-06-18 23:44,30383,0,-84
2020-06-18 23:44,2020-06-18 23:44,30382,0,-83
2020-06-18 23:45,2020-06-18 23:46,30380,46,-39
2020-06-18 23:45,2020-06-18 23:48,30382,124,-57
2020-06-18 23:46,2020-06-18 23:47,30383,88,-52
2020-06-18 23:51,2020-06-18 23:51,30381,2,46
2020-06-18 23:52,2020-06-18 23:52,30382,6,9
2020-06-18 23:52,2020-06-18 23:53,30380,51,-30
2020-06-18 23:56,2020-06-18 23:57,30383,55,-55
2020-06-19 0:00,2020-06-19 0:00,30383,0,-87
2020-06-19 0:06,2020-06-19 0:07,30380,73,-64
2020-06-19 0:08,2020-06-19 0:08,30383,0,-78
2020-06-19 0:08,2020-06-19 0:08,30381,8,46
2020-06-19 0:10,2020-06-19 0:10,30382,4,53
2020-06-19 0:10,2020-06-19 0:12,30381,107,-62
2020-06-19 0:13,2020-06-19 0:13,30382,0,-78
2020-06-19 0:17,2020-06-19 0:17,30382,0,-84
2020-06-19 0:14,2020-06-19 0:17,30380,209,-72
2020-06-19 0:18,2020-06-19 0:18,30382,0,-84
2020-06-19 0:22,2020-06-19 0:26,30382,262,-72
2020-06-19 0:26,2020-06-19 0:27,30381,44,-17
2020-06-19 0:28,2020-06-19 0:28,30381,0,-84
2020-06-19 0:27,2020-06-19 0:30,30383,186,-71
2020-06-19 0:29,2020-06-19 0:31,30380,120,-49
2020-06-19 0:32,2020-06-19 0:39,30380,403,-73
2020-06-19 0:40,2020-06-19 0:40,30380,0,-84
2020-06-19 0:41,2020-06-19 0:42,30382,66,-65
2020-06-19 0:41,2020-06-19 0:42,30380,39,-38
2020-06-19 0:43,2020-06-19 0:43,30382,13,44
2020-06-19 0:45,2020-06-19 0:46,30380,57,-35
2020-06-19 0:46,2020-06-19 0:46,30382,24,-17
2020-06-19 0:48,2020-06-19 0:48,30386,9,44
2020-06-19 0:53,2020-06-19 0:53,30383,0,-86
2020-06-19 0:53,2020-06-19 0:54,30386,48,-56
2020-06-19 0:54,2020-06-19 0:54,30387,21,-49
2020-06-19 0:58,2020-06-19 0:59,30386,69,-50
2020-06-19 1:08,2020-06-19 1:11,30381,171,-66
2020-06-19 1:12,2020-06-19 1:13,30383,33,-33
2020-06-19 1:13,2020-06-19 1:13,30381,0,-84
2020-06-19 1:13,2020-06-19 1:13,30380,0,-84
2020-06-19 1:15,2020-06-19 1:15,30383,0,-84
2020-06-19 1:15,2020-06-19 1:15,30381,0,-84
2020-06-19 1:17,2020-06-19 1:17,30381,33,46
2020-06-19 1:20,2020-06-19 1:21,30381,15,3
2020-06-19 1:20,2020-06-19 1:22,30380,148,-59
2020-06-19 1:23,2020-06-19 1:24,30381,73,-64
2020-06-19 1:24,2020-06-19 1:24,30380,0,-84
2020-06-19 1:26,2020-06-19 1:26,30380,18,-10
2020-06-19 1:30,2020-06-19 1:30,30382,30,-18
2020-06-19 1:31,2020-06-19 1:32,30383,21,43
2020-06-19 1:37,2020-06-19 1:37,30383,48,42
2020-06-19 1:31,2020-06-19 1:39,30381,515,-74
2020-06-19 1:33,2020-06-19 1:43,30382,614,-77
2020-06-19 1:42,2020-06-19 1:43,30383,60,-60
2020-06-19 1:57,2020-06-19 1:58,30383,83,-63
2020-06-19 2:03,2020-06-19 2:03,30383,0,-81
2020-06-19 2:05,2020-06-19 2:06,30383,67,-63
2020-06-19 2:05,2020-06-19 2:10,30382,286,-70
2020-06-19 2:10,2020-06-19 2:10,30383,0,-85
2020-06-19 2:13,2020-06-19 2:13,30382,0,-82
2020-06-19 2:44,2020-06-19 2:44,30385,9,6
2020-06-19 2:45,2020-06-19 2:45,30383,6,46
2020-06-19 2:46,2020-06-19 2:46,30385,12,-24
2020-06-19 2:47,2020-06-19 2:48,30391,43,-32
2020-06-19 2:44,2020-06-19 2:48,30386,254,-72
2020-06-19 2:44,2020-06-19 2:50,30387,321,-76
2020-06-19 2:49,2020-06-19 2:49,30385,24,-48
2020-06-19 2:50,2020-06-19 2:50,30391,6,3
2020-06-19 2:51,2020-06-19 2:51,30391,0,-85
2020-06-19 2:51,2020-06-19 2:52,30385,43,3
2020-06-19 2:52,2020-06-19 2:53,30384,57,-64
2020-06-19 2:56,2020-06-19 2:57,30387,33,-56
2020-06-19 2:56,2020-06-19 2:58,30382,139,-73
2020-06-19 2:57,2020-06-19 2:58,30386,84,-54
2020-06-19 2:57,2020-06-19 2:59,30391,94,-67
2020-06-19 3:00,2020-06-19 3:00,30381,19,-34
2020-06-19 3:00,2020-06-19 3:00,30380,0,-81
2020-06-19 3:04,2020-06-19 3:06,30381,105,-67
2020-06-19 3:07,2020-06-19 3:08,30385,63,-65
2020-06-19 3:07,2020-06-19 3:08,30382,45,-55
2020-06-19 3:08,2020-06-19 3:10,30391,137,-70
2020-06-19 3:10,2020-06-19 3:11,30390,46,44
2020-06-19 3:10,2020-06-19 3:12,30388,88,-50
2020-06-19 3:12,2020-06-19 3:13,30387,39,-32
2020-06-19 3:12,2020-06-19 3:13,30386,54,-32
2020-06-19 3:14,2020-06-19 3:14,30386,15,-18
2020-06-19 3:16,2020-06-19 3:17,30387,55,-54
2020-06-19 3:17,2020-06-19 3:17,30389,0,-85
2020-06-19 3:17,2020-06-19 3:18,30386,3,47
2020-06-19 3:18,2020-06-19 3:21,30391,155,-67
2020-06-19 3:21,2020-06-19 3:21,30388,18,-35
2020-06-19 3:21,2020-06-19 3:21,30390,19,-14
2020-06-19 3:22,2020-06-19 3:22,30386,9,45
2020-06-19 3:24,2020-06-19 3:24,30390,0,-82
2020-06-19 3:22,2020-06-19 3:25,30391,184,-71
2020-06-19 3:24,2020-06-19 3:24,30388,7,2
2020-06-19 3:34,2020-06-19 3:34,30383,0,-83
2020-06-19 3:35,2020-06-19 3:35,30382,0,-83
2020-06-19 3:35,2020-06-19 3:35,30383,0,-85
2020-06-19 3:34,2020-06-19 3:43,30381,532,-76
2020-06-19 3:44,2020-06-19 3:44,30381,0,-81
2020-06-19 3:42,2020-06-19 3:47,30383,270,-74
2020-06-19 3:48,2020-06-19 3:48,30381,9,-17
2020-06-19 3:49,2020-06-19 3:54,30381,314,-75
2020-06-19 3:55,2020-06-19 3:55,30382,0,-84
2020-06-19 4:00,2020-06-19 4:00,30381,15,43
2020-06-19 4:03,2020-06-19 4:03,30383,0,-83
2020-06-19 3:59,2020-06-19 4:04,30382,291,-75
2020-06-19 4:06,2020-06-19 4:10,30382,252,-71
2020-06-19 4:15,2020-06-19 4:15,30380,3,46
2020-06-19 4:16,2020-06-19 4:16,30380,15,-19
2020-06-19 4:20,2020-06-19 4:21,30380,60,1
2020-06-19 4:23,2020-06-19 4:23,30380,0,-84
2020-06-19 4:24,2020-06-19 4:26,30380,113,-61
2020-06-19 4:36,2020-06-19 4:36,30380,9,46
2020-06-19 4:43,2020-06-19 4:43,30383,0,-80
2020-06-19 4:46,2020-06-19 4:46,30383,6,44
2020-06-19 4:47,2020-06-19 4:49,30383,72,-20
2020-06-19 4:51,2020-06-19 4:51,30383,9,45
2020-06-19 4:53,2020-06-19 4:54,30383,84,-31
2020-06-19 6:40,2020-06-19 6:40,30383,0,-87
2020-06-19 11:54,2020-06-19 11:54,30383,0,-83
2020-06-19 12:23,2020-06-19 12:24,30383,57,-64
2020-06-19 12:32,2020-06-19 12:33,30380,18,-18
2020-06-19 12:36,2020-06-19 12:37,30381,36,-52
2020-06-19 12:40,2020-06-19 12:40,30380,6,3
2020-06-19 12:41,2020-06-19 12:41,30382,0,-83
2020-06-19 12:41,2020-06-19 12:41,30383,24,2
2020-06-19 12:42,2020-06-19 12:42,30383,0,-81
2020-06-19 12:43,2020-06-19 12:43,30382,0,-84
2020-06-19 12:47,2020-06-19 12:47,30383,0,-83
2020-06-19 13:32,2020-06-19 13:33,30387,33,-45
2020-06-19 13:33,2020-06-19 13:33,30391,34,-33
2020-06-19 13:34,2020-06-19 13:34,30387,15,44
2020-06-19 13:34,2020-06-19 13:34,30385,12,-31
2020-06-19 13:36,2020-06-19 13:36,30387,43,-20
2020-06-19 13:38,2020-06-19 13:38,30387,43,3
2020-06-19 13:34,2020-06-19 13:39,30391,267,-69
2020-06-19 13:40,2020-06-19 13:41,30391,24,-44
2020-06-19 13:43,2020-06-19 13:44,30387,60,-59
2020-06-19 13:43,2020-06-19 13:45,30391,156,-66
2020-06-19 13:47,2020-06-19 13:47,30387,46,43
2020-06-19 13:47,2020-06-19 13:50,30391,219,-72
2020-06-19 13:51,2020-06-19 13:51,30383,3,49
2020-06-19 13:56,2020-06-19 13:56,30383,0,-84
2020-06-19 14:07,2020-06-19 14:07,30383,0,-82
2020-06-19 14:08,2020-06-19 14:08,30383,0,-83
2020-06-19 14:10,2020-06-19 14:11,30383,70,-32
2020-06-19 14:18,2020-06-19 14:18,30383,0,-82
2020-06-19 14:24,2020-06-19 14:24,30383,0,-84
2020-06-19 14:25,2020-06-19 14:25,30383,0,-84
2020-06-19 14:27,2020-06-19 14:27,30383,0,-82
2020-06-19 14:30,2020-06-19 14:39,30383,537,-74
2020-06-19 15:57,2020-06-19 15:57,30387,9,-20
2020-06-19 15:56,2020-06-19 15:58,30391,102,-66
2020-06-19 16:07,2020-06-19 16:07,30381,0,-84
2020-06-19 18:06,2020-06-19 18:06,30391,0,-80
2020-06-19 18:11,2020-06-19 18:12,30391,42,-39
2020-06-19 18:11,2020-06-19 18:14,30387,197,-70
2020-06-19 18:13,2020-06-19 18:14,30391,72,-65
2020-06-19 18:17,2020-06-19 18:18,30387,48,-45
2020-06-19 18:18,2020-06-19 18:19,30391,51,-43
2020-06-19 18:21,2020-06-19 18:27,30387,404,-73
2020-06-19 18:30,2020-06-19 18:34,30387,242,-73
2020-06-19 18:35,2020-06-19 18:36,30387,48,-53
2020-06-19 18:35,2020-06-19 18:37,30386,71,-56
2020-06-19 18:37,2020-06-19 18:38,30391,34,-34
2020-06-19 18:46,2020-06-19 18:50,30386,227,-71
2020-06-19 18:52,2020-06-19 18:54,30380,117,-61
2020-06-19 18:55,2020-06-19 18:56,30381,84,-46
2020-06-19 18:56,2020-06-19 18:58,30383,148,-58
2020-06-19 18:59,2020-06-19 18:59,30380,0,-84
2020-06-19 19:02,2020-06-19 19:02,30383,0,-85
2020-06-19 18:57,2020-06-19 19:04,30381,416,-73
2020-06-19 19:00,2020-06-19 19:04,30380,240,-70
2020-06-19 19:03,2020-06-19 19:04,30383,57,-54
2020-06-19 19:06,2020-06-19 19:06,30383,6,45
2020-06-19 19:38,2020-06-19 19:38,30380,3,47
2020-06-19 19:41,2020-06-19 19:42,30380,6,44
2020-06-19 19:44,2020-06-19 19:44,30380,3,47
2020-06-19 19:46,2020-06-19 19:46,30382,12,-20
2020-06-19 19:47,2020-06-19 19:49,30380,117,-67
2020-06-19 19:51,2020-06-19 19:53,30383,94,-39
2020-06-19 19:54,2020-06-19 19:54,30383,0,-83
2020-06-19 20:11,2020-06-19 20:12,30380,73,-65
2020-06-19 20:11,2020-06-19 20:11,30389,25,-48
2020-06-19 20:11,2020-06-19 20:12,30387,39,-62
2020-06-19 20:13,2020-06-19 20:13,30380,0,-84
2020-06-19 20:16,2020-06-19 20:16,30380,24,-31
2020-06-19 20:19,2020-06-19 20:19,30383,0,-85
2020-06-19 20:23,2020-06-19 20:23,30383,0,-88
2020-06-19 22:29,2020-06-19 22:29,30382,0,-85
