Start,Stop,Proximity,Session,RSSI
2020-06-20 2:07,2020-06-20 2:07,30383,0,-79
2020-06-20 2:12,2020-06-20 2:12,30383,0,-82
2020-06-20 2:03,2020-06-20 2:14,30379,696,-77
2020-06-20 2:12,2020-06-20 2:14,30382,169,-67
2020-06-20 2:28,2020-06-20 2:28,30385,21,2
2020-06-20 2:30,2020-06-20 2:30,30386,0,-79
2020-06-20 2:32,2020-06-20 2:32,30386,48,-63
2020-06-20 2:32,2020-06-20 2:33,30391,87,-53
2020-06-20 2:35,2020-06-20 2:35,30391,0,-84
2020-06-20 2:36,2020-06-20 2:36,30391,6,1
2020-06-20 2:37,2020-06-20 2:38,30387,100,-59
2020-06-20 2:37,2020-06-20 2:38,30391,42,-19
2020-06-20 2:38,2020-06-20 2:38,30385,0,-84
2020-06-20 2:42,2020-06-20 2:44,30381,172,-62
2020-06-20 2:44,2020-06-20 2:44,30382,0,-84
2020-06-20 2:42,2020-06-20 2:45,30379,155,-67
2020-06-20 2:47,2020-06-20 2:47,30382,0,-81
2020-06-20 2:47,2020-06-20 2:48,30379,70,1
2020-06-20 2:42,2020-06-20 2:50,30383,531,-76
2020-06-20 2:53,2020-06-20 2:53,30383,3,43
2020-06-20 2:49,2020-06-20 2:54,30379,290,-72
2020-06-20 2:53,2020-06-20 2:54,30381,64,-33
2020-06-20 2:56,2020-06-20 2:56,30382,3,49
2020-06-20 2:56,2020-06-20 2:57,30383,60,-55
2020-06-20 2:59,2020-06-20 2:59,30383,43,-32
2020-06-20 2:59,2020-06-20 2:59,30382,24,-29
2020-06-20 3:00,2020-06-20 3:00,30381,0,-84
2020-06-20 3:01,2020-06-20 3:01,30383,9,45
2020-06-20 3:04,2020-06-20 3:04,30383,0,-84
2020-06-20 3:01,2020-06-20 3:07,30382,390,-75
2020-06-20 2:56,2020-06-20 3:09,30379,763,-74
2020-06-20 3:21,2020-06-20 3:23,30381,150,-55
2020-06-20 3:23,2020-06-20 3:27,30379,222,-71
2020-06-20 3:27,2020-06-20 3:27,30381,0,-84
2020-06-20 3:28,2020-06-20 3:29,30381,48,2
2020-06-20 3:28,2020-06-20 3:34,30379,362,-72
2020-06-20 3:36,2020-06-20 3:36,30379,24,-34
2020-06-20 3:37,2020-06-20 3:37,30381,46,-33
2020-06-20 3:38,2020-06-20 3:39,30379,27,1
2020-06-20 3:39,2020-06-20 3:40,30381,62,2
2020-06-20 3:40,2020-06-20 3:40,30379,0,-84
2020-06-20 3:42,2020-06-20 3:43,30379,94,-62
2020-06-20 3:43,2020-06-20 3:43,30381,28,-17
2020-06-20 3:46,2020-06-20 3:48,30382,135,-51
2020-06-20 3:46,2020-06-20 3:50,30379,284,-69
2020-06-20 3:49,2020-06-20 3:51,30382,100,-62
2020-06-20 3:46,2020-06-20 3:52,30381,345,-71
2020-06-20 3:53,2020-06-20 3:53,30382,0,-81
2020-06-20 3:57,2020-06-20 3:58,30382,102,-64
2020-06-20 3:56,2020-06-20 3:59,30381,206,-74
2020-06-20 4:01,2020-06-20 4:03,30381,155,-70
2020-06-20 4:00,2020-06-20 4:04,30382,283,-73
2020-06-20 3:51,2020-06-20 4:05,30379,801,-73
2020-06-20 4:05,2020-06-20 4:06,30384,15,-19
2020-06-20 4:10,2020-06-20 4:12,30382,130,-61
2020-06-20 4:09,2020-06-20 4:14,30379,283,-73
2020-06-20 4:14,2020-06-20 4:14,30382,0,-81
2020-06-20 4:17,2020-06-20 4:18,30382,78,-38
2020-06-20 5:27,2020-06-20 5:27,30381,0,-85
2020-06-20 7:02,2020-06-20 7:02,30382,0,-84
2020-06-20 7:14,2020-06-20 7:14,30383,4,46
2020-06-20 12:16,2020-06-20 12:16,30383,0,-82
2020-06-20 12:16,2020-06-20 12:18,30379,94,-61
2020-06-20 12:21,2020-06-20 12:21,30383,45,43
2020-06-20 12:20,2020-06-20 12:22,30379,107,-21
2020-06-20 12:23,2020-06-20 12:23,30383,0,-84
2020-06-20 12:15,2020-06-20 12:23,30382,499,-75
2020-06-20 12:15,2020-06-20 12:24,30381,556,-77
2020-06-20 12:24,2020-06-20 12:24,30383,18,-33
2020-06-20 12:24,2020-06-20 12:24,30379,0,-83
2020-06-20 12:25,2020-06-20 12:26,30381,63,-48
2020-06-20 12:24,2020-06-20 12:29,30382,317,-74
2020-06-20 12:28,2020-06-20 12:29,30383,70,-56
2020-06-20 12:31,2020-06-20 12:31,30383,3,45
2020-06-20 12:32,2020-06-20 12:33,30383,45,1
2020-06-20 12:28,2020-06-20 12:35,30381,412,-76
2020-06-20 12:26,2020-06-20 12:35,30379,510,-74
2020-06-20 12:37,2020-06-20 12:37,30379,0,-84
2020-06-20 12:38,2020-06-20 12:38,30383,0,-84
2020-06-20 12:39,2020-06-20 12:39,30381,15,43
2020-06-20 12:39,2020-06-20 12:39,30379,45,44
2020-06-20 12:41,2020-06-20 12:41,30381,3,44
2020-06-20 12:39,2020-06-20 12:41,30383,134,-42
2020-06-20 12:42,2020-06-20 12:42,30381,3,45
2020-06-20 12:43,2020-06-20 12:43,30381,22,-38
2020-06-20 12:41,2020-06-20 12:44,30379,155,-68
2020-06-20 12:44,2020-06-20 12:45,30383,89,-21
2020-06-20 12:32,2020-06-20 12:47,30382,929,-77
2020-06-20 12:48,2020-06-20 12:48,30383,0,-85
2020-06-20 12:49,2020-06-20 12:49,30381,33,1
2020-06-20 12:49,2020-06-20 12:51,30383,90,-1
2020-06-20 12:53,2020-06-20 12:55,30382,134,-67
2020-06-20 13:04,2020-06-20 13:04,30379,0,-85
2020-06-20 13:03,2020-06-20 13:04,30382,90,4
2020-06-20 13:05,2020-06-20 13:06,30383,66,-60
2020-06-20 13:05,2020-06-20 13:05,30379,0,-85
2020-06-20 13:07,2020-06-20 13:07,30383,0,-85
2020-06-20 13:08,2020-06-20 13:11,30382,138,-71
2020-06-20 13:11,2020-06-20 13:11,30383,5,45
2020-06-20 13:21,2020-06-20 13:21,30379,21,2
2020-06-20 13:42,2020-06-20 13:42,30379,0,-85
2020-06-20 13:45,2020-06-20 13:45,30379,0,-81
2020-06-20 13:56,2020-06-20 13:57,30379,55,-20
2020-06-20 13:58,2020-06-20 13:58,30379,0,-85
2020-06-20 14:04,2020-06-20 14:04,30379,0,-85
2020-06-20 14:09,2020-06-20 14:10,30379,27,3
2020-06-20 14:16,2020-06-20 14:16,30381,0,-82
2020-06-20 14:16,2020-06-20 14:17,30383,36,-43
2020-06-20 14:27,2020-06-20 14:28,30382,57,-53
2020-06-20 14:31,2020-06-20 14:31,30379,0,-83
2020-06-20 14:31,2020-06-20 14:34,30382,181,-63
2020-06-20 14:36,2020-06-20 14:47,30382,699,-80
2020-06-20 14:56,2020-06-20 14:56,30382,0,-84
2020-06-20 14:57,2020-06-20 14:59,30382,72,-22
2020-06-20 15:08,2020-06-20 15:08,30381,0,-83
2020-06-20 15:18,2020-06-20 15:18,30383,6,45
2020-06-20 15:16,2020-06-20 15:19,30379,205,-75
2020-06-20 15:20,2020-06-20 15:20,30383,0,-82
2020-06-20 15:42,2020-06-20 15:42,30379,0,-84
2020-06-20 16:30,2020-06-20 16:30,30379,0,-85
2020-06-20 16:41,2020-06-20 16:42,30379,51,-55
2020-06-20 16:59,2020-06-20 17:01,30381,129,-73
2020-06-20 17:04,2020-06-20 17:06,30381,149,-73
2020-06-20 17:14,2020-06-20 17:14,30381,0,-84
2020-06-20 17:15,2020-06-20 17:17,30381,114,-53
2020-06-20 17:25,2020-06-20 17:25,30381,0,-87
2020-06-20 18:18,2020-06-20 18:18,30381,3,44
2020-06-20 18:17,2020-06-20 18:19,30379,63,-30
2020-06-20 18:21,2020-06-20 18:22,30379,88,-56
2020-06-20 18:22,2020-06-20 18:22,30381,0,-83
2020-06-20 18:22,2020-06-20 18:22,30382,19,-31
2020-06-20 18:26,2020-06-20 18:26,30382,15,-33
2020-06-20 18:32,2020-06-20 18:32,30381,26,2
2020-06-20 18:34,2020-06-20 18:36,30381,109,-54
2020-06-20 18:26,2020-06-20 18:38,30379,713,-76
2020-06-20 18:29,2020-06-20 18:39,30382,573,-76
2020-06-20 18:37,2020-06-20 18:39,30381,115,-61
2020-06-20 18:39,2020-06-20 18:42,30383,187,-71
2020-06-20 18:41,2020-06-20 18:42,30382,65,-41
2020-06-20 18:45,2020-06-20 18:45,30383,0,-86
2020-06-20 18:42,2020-06-20 18:48,30379,347,-75
2020-06-20 18:47,2020-06-20 18:47,30383,3,45
2020-06-20 18:53,2020-06-20 18:55,30383,70,-64
2020-06-20 18:54,2020-06-20 18:54,30382,0,-89
2020-06-20 18:54,2020-06-20 18:54,30379,0,-83
2020-06-20 18:56,2020-06-20 18:56,30382,0,-85
2020-06-20 19:01,2020-06-20 19:03,30379,127,-68
2020-06-20 19:06,2020-06-20 19:06,30382,18,-17
2020-06-20 19:07,2020-06-20 19:10,30383,219,-72
2020-06-20 19:08,2020-06-20 19:09,30382,102,-62
2020-06-20 19:13,2020-06-20 19:13,30382,0,-86
2020-06-20 19:22,2020-06-20 19:22,30382,3,43
2020-06-20 19:26,2020-06-20 19:26,30383,0,-85
2020-06-20 19:27,2020-06-20 19:27,30383,0,-84
2020-06-21 0:12,2020-06-21 0:12,30382,0,-87
2020-06-21 0:15,2020-06-21 0:16,30382,36,46
2020-06-21 0:17,2020-06-21 0:17,30382,0,-82
2020-06-21 0:18,2020-06-21 0:18,30383,12,45
2020-06-21 0:18,2020-06-21 0:19,30382,15,4
2020-06-21 0:18,2020-06-21 0:19,30381,91,3
2020-06-21 0:21,2020-06-21 0:21,30381,0,-84
2020-06-21 0:20,2020-06-21 0:21,30383,51,-33
2020-06-21 0:22,2020-06-21 0:22,30381,0,-83
2020-06-21 0:23,2020-06-21 0:23,30381,11,45
2020-06-21 0:23,2020-06-21 0:24,30383,51,-34
2020-06-21 0:20,2020-06-21 0:24,30382,240,-69
2020-06-21 0:13,2020-06-21 0:29,30379,941,-78
2020-06-21 0:25,2020-06-21 0:29,30382,224,-68
2020-06-21 0:29,2020-06-21 0:29,30383,24,-40
2020-06-21 0:30,2020-06-21 0:31,30381,54,-49
2020-06-21 0:31,2020-06-21 0:31,30383,0,-83
2020-06-21 0:31,2020-06-21 0:31,30382,31,45
2020-06-21 0:32,2020-06-21 0:34,30379,137,-65
2020-06-21 0:34,2020-06-21 0:34,30383,6,45
2020-06-21 0:34,2020-06-21 0:35,30382,65,-19
2020-06-21 0:36,2020-06-21 0:37,30379,54,-20
2020-06-21 0:36,2020-06-21 0:36,30382,3,47
2020-06-21 0:37,2020-06-21 0:37,30383,0,-85
2020-06-21 0:38,2020-06-21 0:38,30382,27,44
2020-06-21 0:39,2020-06-21 0:39,30379,0,-83
2020-06-21 0:39,2020-06-21 0:39,30381,0,-82
2020-06-21 0:41,2020-06-21 0:41,30381,0,-82
2020-06-21 0:41,2020-06-21 0:43,30382,78,-17
2020-06-21 0:43,2020-06-21 0:43,30381,12,-19
2020-06-21 0:44,2020-06-21 0:44,30383,0,-86
2020-06-21 0:46,2020-06-21 0:46,30383,9,44
2020-06-21 0:45,2020-06-21 0:49,30382,274,-69
2020-06-21 0:51,2020-06-21 0:51,30382,9,-19
2020-06-21 0:47,2020-06-21 0:54,30381,428,-74
2020-06-21 0:54,2020-06-21 0:55,30382,17,44
2020-06-21 0:59,2020-06-21 1:00,30382,36,44
