Start,Stop,Proximity,Session,RSSI
2020-06-18 19:41,2020-06-18 19:41,30381,0,-84
2020-06-18 19:55,2020-06-18 19:55,30381,0,-82
2020-06-18 19:58,2020-06-18 19:58,30383,0,-85
2020-06-18 19:59,2020-06-18 19:59,30383,0,-85
2020-06-18 19:59,2020-06-18 19:59,30383,0,-78
2020-06-18 20:00,2020-06-18 20:00,30383,0,-81
2020-06-18 20:00,2020-06-18 20:00,30383,0,-81
2020-06-18 20:01,2020-06-18 20:01,30383,0,-81
2020-06-18 20:01,2020-06-18 20:01,30383,0,-81
2020-06-18 20:01,2020-06-18 20:01,30383,0,-81
2020-06-18 20:01,2020-06-18 20:01,30383,0,-81
2020-06-18 20:01,2020-06-18 20:01,30383,0,-78
2020-06-18 20:01,2020-06-18 20:01,30383,0,-72
2020-06-18 20:02,2020-06-18 20:02,30383,0,-82
2020-06-18 20:02,2020-06-18 20:02,30383,0,-83
2020-06-18 20:02,2020-06-18 20:02,30383,0,-83
2020-06-18 20:02,2020-06-18 20:02,30383,0,-82
2020-06-18 20:02,2020-06-18 20:02,30383,0,-81
2020-06-18 20:02,2020-06-18 20:02,30383,0,-84
2020-06-18 20:02,2020-06-18 20:02,30383,0,-79
2020-06-18 20:02,2020-06-18 20:02,30383,0,-79
2020-06-18 20:02,2020-06-18 20:02,30383,0,-81
2020-06-18 20:02,2020-06-18 20:02,30381,0,-85
2020-06-18 20:03,2020-06-18 20:03,30383,0,-82
2020-06-18 20:03,2020-06-18 20:03,30381,0,-77
2020-06-18 20:03,2020-06-18 20:03,30381,0,-76
2020-06-18 20:03,2020-06-18 20:03,30381,0,-75
2020-06-18 20:03,2020-06-18 20:03,30381,0,-78
2020-06-18 20:03,2020-06-18 20:03,30381,0,-78
2020-06-18 20:03,2020-06-18 20:03,30381,0,-78
2020-06-18 20:03,2020-06-18 20:03,30381,0,-78
2020-06-18 20:03,2020-06-18 20:03,30381,0,-78
2020-06-18 20:03,2020-06-18 20:03,30381,0,-82
2020-06-18 20:03,2020-06-18 20:03,30381,0,-82
2020-06-18 20:03,2020-06-18 20:03,30381,0,-81
2020-06-18 20:03,2020-06-18 20:03,30381,0,-82
2020-06-18 20:03,2020-06-18 20:03,30381,0,-82
2020-06-18 20:03,2020-06-18 20:03,30381,0,-82
2020-06-18 20:03,2020-06-18 20:03,30381,0,-82
2020-06-18 20:03,2020-06-18 20:03,30381,0,-81
2020-06-18 20:03,2020-06-18 20:03,30381,0,-75
2020-06-18 20:05,2020-06-18 20:05,30383,0,-85
2020-06-18 20:05,2020-06-18 20:05,30383,0,-78
2020-06-18 20:06,2020-06-18 20:06,30383,0,-84
2020-06-18 20:06,2020-06-18 20:06,30383,0,-81
2020-06-18 20:10,2020-06-18 20:10,30383,0,-84
2020-06-18 20:10,2020-06-18 20:10,30383,0,-84
2020-06-18 20:12,2020-06-18 20:12,30383,0,-83
2020-06-18 20:13,2020-06-18 20:13,30383,0,-85
2020-06-18 20:13,2020-06-18 20:13,30383,0,-84
2020-06-18 20:14,2020-06-18 20:14,30383,0,-83
2020-06-18 20:14,2020-06-18 20:14,30383,0,-83
2020-06-18 20:14,2020-06-18 20:14,30383,0,-84
2020-06-18 20:36,2020-06-18 20:36,30380,0,-85
2020-06-18 20:37,2020-06-18 20:37,30379,0,-84
2020-06-18 20:37,2020-06-18 20:37,30379,0,-79
2020-06-18 20:37,2020-06-18 20:37,30379,0,-79
2020-06-18 20:37,2020-06-18 20:37,30379,0,-78
2020-06-18 20:37,2020-06-18 20:37,30379,0,-81
2020-06-18 20:37,2020-06-18 20:37,30379,0,-75
2020-06-18 20:37,2020-06-18 20:37,30379,0,-78
2020-06-18 20:37,2020-06-18 20:37,30379,0,-84
2020-06-18 20:38,2020-06-18 20:38,30381,0,-83
2020-06-18 20:47,2020-06-18 20:47,30379,0,-87
2020-06-18 20:47,2020-06-18 20:47,30379,0,-85
2020-06-18 20:48,2020-06-18 20:48,30379,0,-84
2020-06-18 20:48,2020-06-18 20:48,30379,0,-82
2020-06-18 20:48,2020-06-18 20:48,30379,0,-83
2020-06-18 20:49,2020-06-18 20:49,30379,0,-78
2020-06-18 20:49,2020-06-18 20:49,30379,0,-83
2020-06-18 20:49,2020-06-18 20:49,30379,0,-83
