Start,Stop,Proximity,Session,RSSI
2020-06-18 20:31,2020-06-18 20:32,30385,36,2
2020-06-18 20:37,2020-06-18 20:37,30385,0,-83
2020-06-18 20:38,2020-06-18 20:39,30385,6,4
2020-06-18 20:49,2020-06-18 20:49,30386,12,2
2020-06-18 20:56,2020-06-18 20:56,30386,0,-82
2020-06-18 20:57,2020-06-18 20:58,30385,3,44
2020-06-18 21:03,2020-06-18 21:03,30385,0,-77
2020-06-18 21:03,2020-06-18 21:03,30386,3,45
2020-06-18 21:06,2020-06-18 21:06,30386,0,-79
2020-06-18 22:06,2020-06-18 22:07,30385,30,45
2020-06-18 22:07,2020-06-18 22:07,30386,24,-19
2020-06-18 22:06,2020-06-18 22:07,30387,60,1
2020-06-18 22:08,2020-06-18 22:08,30386,0,-85
2020-06-18 22:11,2020-06-18 22:11,30387,9,-16
2020-06-18 22:12,2020-06-18 22:12,30388,9,-16
2020-06-18 22:13,2020-06-18 22:13,30385,6,5
2020-06-18 22:13,2020-06-18 22:13,30387,0,-83
2020-06-18 22:13,2020-06-18 22:13,30386,3,46
2020-06-18 22:14,2020-06-18 22:16,30388,136,-45
2020-06-18 22:35,2020-06-18 22:35,30386,0,-84
2020-06-18 22:43,2020-06-18 22:43,30389,0,-83
2020-06-18 22:43,2020-06-18 22:43,30386,0,-85
2020-06-18 23:39,2020-06-18 23:39,30387,0,-86
2020-06-18 23:48,2020-06-18 23:48,30387,0,-84
2020-06-18 23:51,2020-06-18 23:51,30387,33,-32
2020-06-18 23:51,2020-06-18 23:52,30388,9,48
2020-06-18 23:52,2020-06-18 23:52,30390,0,-85
2020-06-18 23:53,2020-06-18 23:53,30386,0,-84
2020-06-18 23:59,2020-06-18 23:59,30387,3,45
2020-06-18 23:58,2020-06-19 0:00,30390,117,-60
2020-06-19 0:01,2020-06-19 0:01,30391,0,-84
2020-06-19 0:01,2020-06-19 0:02,30390,18,-43
2020-06-19 0:02,2020-06-19 0:03,30389,58,45
2020-06-19 0:07,2020-06-19 0:07,30391,0,-85
2020-06-19 0:07,2020-06-19 0:07,30388,0,-84
2020-06-19 0:07,2020-06-19 0:09,30390,109,-53
2020-06-19 0:09,2020-06-19 0:09,30385,24,-32
2020-06-19 0:06,2020-06-19 0:11,30389,258,-68
2020-06-19 0:10,2020-06-19 0:11,30390,42,-61
2020-06-19 0:11,2020-06-19 0:12,30385,85,-66
2020-06-19 0:12,2020-06-19 0:12,30390,0,-85
2020-06-19 0:54,2020-06-19 0:54,30385,18,-30
2020-06-19 0:57,2020-06-19 0:58,30385,93,-68
2020-06-19 0:58,2020-06-19 0:58,30390,0,-85
2020-06-19 0:58,2020-06-19 0:59,30388,48,-48
2020-06-19 1:09,2020-06-19 1:09,30389,9,47
2020-06-19 1:12,2020-06-19 1:12,30385,0,-75
2020-06-19 1:12,2020-06-19 1:12,30391,0,-82
2020-06-19 1:14,2020-06-19 1:14,30386,0,-79
2020-06-19 1:14,2020-06-19 1:14,30391,12,47
2020-06-19 1:15,2020-06-19 1:15,30390,0,-75
2020-06-19 1:16,2020-06-19 1:16,30387,6,50
2020-06-19 1:16,2020-06-19 1:16,30388,7,4
2020-06-19 1:16,2020-06-19 1:16,30385,7,2
2020-06-19 1:17,2020-06-19 1:17,30390,9,9
2020-06-19 1:26,2020-06-19 1:26,30391,3,52
2020-06-19 1:25,2020-06-19 1:27,30389,127,-65
2020-06-19 1:26,2020-06-19 1:27,30386,87,-39
2020-06-19 2:51,2020-06-19 2:51,30390,6,45
2020-06-19 2:52,2020-06-19 2:52,30385,0,-81
