Start,Stop,Proximity ID,Session,RSSI
2020-06-22 20:52,2020-06-22 20:52,30388,0,-83
2020-06-22 20:52,2020-06-22 20:53,30385,39,2
2020-06-22 20:54,2020-06-22 20:54,30385,9,43
2020-06-22 20:55,2020-06-22 20:55,30389,0,-83
2020-06-22 20:56,2020-06-22 20:56,30384,0,-85
2020-06-22 20:56,2020-06-22 20:58,30389,112,-59
2020-06-22 20:53,2020-06-22 20:58,30387,302,-74
2020-06-22 20:57,2020-06-22 20:58,30390,30,-45
2020-06-22 20:58,2020-06-22 20:58,30384,3,45
2020-06-22 20:52,2020-06-22 20:58,30386,377,-75
2020-06-22 20:56,2020-06-22 20:58,30385,167,-64
2020-06-22 20:55,2020-06-22 20:59,30388,225,-69
2020-06-22 20:59,2020-06-22 20:59,30384,0,-84
2020-06-22 21:01,2020-06-22 21:02,30386,24,45
2020-06-22 21:02,2020-06-22 21:02,30388,9,3
2020-06-22 21:01,2020-06-22 21:04,30387,223,-72
2020-06-22 21:01,2020-06-22 21:04,30390,208,-71
2020-06-22 21:01,2020-06-22 21:04,30384,202,-69
2020-06-22 21:03,2020-06-22 21:04,30388,78,-55
2020-06-22 21:06,2020-06-22 21:06,30388,14,4
2020-06-22 21:06,2020-06-22 21:07,30384,74,-19
2020-06-22 21:08,2020-06-22 21:08,30389,0,-82
2020-06-22 21:08,2020-06-22 21:08,30386,0,-83
2020-06-22 21:08,2020-06-22 21:08,30388,0,-83
2020-06-22 21:06,2020-06-22 21:09,30387,209,-69
2020-06-22 21:09,2020-06-22 21:09,30385,39,-40
2020-06-22 21:09,2020-06-22 21:09,30384,30,-55
2020-06-22 21:11,2020-06-22 21:12,30388,44,-18
2020-06-22 21:11,2020-06-22 21:12,30384,81,-48
2020-06-22 21:11,2020-06-22 21:13,30385,140,-59
2020-06-22 21:12,2020-06-22 21:13,30387,60,-38
2020-06-22 21:14,2020-06-22 21:14,30387,0,-81
2020-06-22 21:14,2020-06-22 21:14,30384,39,-46
2020-06-22 21:16,2020-06-22 21:16,30386,0,-87
2020-06-22 21:14,2020-06-22 21:17,30390,184,-59
2020-06-22 21:16,2020-06-22 21:17,30384,92,-66
2020-06-22 21:18,2020-06-22 21:18,30386,0,-81
2020-06-22 21:18,2020-06-22 21:19,30384,27,-30
2020-06-22 21:19,2020-06-22 21:22,30390,171,-69
2020-06-22 21:22,2020-06-22 21:22,30389,0,-85
2020-06-22 21:21,2020-06-22 21:23,30384,109,-47
2020-06-22 21:22,2020-06-22 21:23,30388,74,-19
2020-06-22 21:22,2020-06-22 21:22,30385,6,44
2020-06-22 21:24,2020-06-22 21:26,30389,97,-19
2020-06-22 21:28,2020-06-22 21:28,30387,0,-83
2020-06-22 21:27,2020-06-22 21:28,30385,61,-47
2020-06-22 21:26,2020-06-22 21:29,30384,171,-57
2020-06-22 21:26,2020-06-22 21:29,30386,191,-56
2020-06-22 21:25,2020-06-22 21:30,30388,327,-76
2020-06-22 21:30,2020-06-22 21:30,30389,0,-85
2020-06-22 21:32,2020-06-22 21:32,30386,11,44
2020-06-22 21:32,2020-06-22 21:32,30389,18,-40
2020-06-22 21:33,2020-06-22 21:33,30386,0,-83
2020-06-22 21:31,2020-06-22 21:34,30385,218,-74
2020-06-22 21:31,2020-06-22 21:34,30384,200,-67
2020-06-22 21:33,2020-06-22 21:34,30388,88,-60
2020-06-22 21:34,2020-06-22 21:34,30389,0,-83
2020-06-22 21:36,2020-06-22 21:37,30385,103,-41
2020-06-22 21:38,2020-06-22 21:38,30389,0,-84
2020-06-22 21:36,2020-06-22 21:39,30384,220,-69
2020-06-22 21:38,2020-06-22 21:39,30388,27,-19
2020-06-22 21:38,2020-06-22 21:39,30385,48,-20
2020-06-22 21:39,2020-06-22 21:39,30387,0,-87
2020-06-22 21:41,2020-06-22 21:41,30384,43,-42
2020-06-22 21:41,2020-06-22 21:41,30386,0,-85
2020-06-22 21:46,2020-06-22 21:47,30384,60,-48
2020-06-22 21:46,2020-06-22 21:47,30388,82,-46
2020-06-22 21:48,2020-06-22 21:48,30384,0,-82
2020-06-22 21:49,2020-06-22 21:49,30390,0,-79
2020-06-22 21:46,2020-06-22 21:49,30385,202,-71
2020-06-22 21:46,2020-06-22 21:49,30386,199,-72
2020-06-22 21:50,2020-06-22 21:51,30389,18,-30
2020-06-22 21:51,2020-06-22 21:51,30386,3,45
2020-06-22 21:51,2020-06-22 21:51,30390,37,-46
2020-06-22 21:51,2020-06-22 21:51,30385,37,4
2020-06-22 21:52,2020-06-22 21:53,30386,63,-40
2020-06-22 21:51,2020-06-22 21:54,30388,181,-71
2020-06-22 21:52,2020-06-22 21:54,30389,148,-64
2020-06-22 21:54,2020-06-22 21:54,30385,15,-28
2020-06-22 21:50,2020-06-22 21:56,30387,324,-72
2020-06-22 21:56,2020-06-22 21:57,30388,42,-39
2020-06-22 21:56,2020-06-22 21:57,30390,54,45
2020-06-22 21:57,2020-06-22 21:58,30385,16,-33
2020-06-22 21:56,2020-06-22 21:58,30389,141,-48
2020-06-22 22:01,2020-06-22 22:01,30388,24,46
2020-06-22 21:57,2020-06-22 22:02,30386,318,-74
2020-06-22 22:00,2020-06-22 22:02,30389,121,-65
2020-06-22 22:03,2020-06-22 22:03,30388,0,-84
2020-06-22 22:04,2020-06-22 22:04,30386,0,-84
2020-06-22 22:03,2020-06-22 22:04,30384,46,-58
2020-06-22 22:02,2020-06-22 22:04,30387,124,-69
2020-06-22 22:04,2020-06-22 22:05,30388,52,-30
2020-06-22 22:07,2020-06-22 22:07,30385,27,46
2020-06-22 22:06,2020-06-22 22:08,30384,108,-64
2020-06-22 22:09,2020-06-22 22:09,30385,0,-83
2020-06-22 22:05,2020-06-22 22:09,30390,290,-75
2020-06-22 22:10,2020-06-22 22:10,30386,0,-84
2020-06-22 22:11,2020-06-22 22:11,30385,0,-87
2020-06-22 22:12,2020-06-22 22:12,30386,3,44
2020-06-22 22:12,2020-06-22 22:12,30388,0,-81
2020-06-22 22:13,2020-06-22 22:13,30385,0,-83
2020-06-22 22:11,2020-06-22 22:14,30384,217,-74
2020-06-22 22:11,2020-06-22 22:14,30390,181,-70
2020-06-22 22:06,2020-06-22 22:14,30387,530,-76
2020-06-22 22:16,2020-06-22 22:16,30385,24,43
2020-06-22 22:17,2020-06-22 22:17,30388,0,-84
2020-06-22 22:16,2020-06-22 22:18,30387,108,-67
2020-06-22 22:15,2020-06-22 22:18,30390,133,-62
2020-06-22 22:16,2020-06-22 22:18,30384,115,-63
2020-06-22 22:18,2020-06-22 22:19,30388,73,-29
2020-06-22 22:21,2020-06-22 22:21,30384,0,-84
2020-06-22 22:21,2020-06-22 22:21,30385,3,44
2020-06-22 22:21,2020-06-22 22:22,30386,75,-51
2020-06-22 22:21,2020-06-22 22:22,30388,57,-32
2020-06-22 22:18,2020-06-22 22:22,30389,257,-69
2020-06-22 22:23,2020-06-22 22:23,30390,27,45
2020-06-22 22:23,2020-06-22 22:24,30387,115,-69
2020-06-22 22:24,2020-06-22 22:24,30388,21,-38
2020-06-22 22:24,2020-06-22 22:27,30390,164,-72
2020-06-22 22:25,2020-06-22 22:27,30384,73,-54
2020-06-22 22:26,2020-06-22 22:27,30388,69,-57
2020-06-22 22:26,2020-06-22 22:27,30387,76,-63
2020-06-22 22:26,2020-06-22 22:27,30386,18,45
2020-06-22 22:27,2020-06-22 22:28,30389,6,49
2020-06-22 22:30,2020-06-22 22:30,30389,0,-79
2020-06-22 22:35,2020-06-22 22:36,30384,100,-66
2020-06-22 22:36,2020-06-22 22:37,30387,94,-69
2020-06-22 22:36,2020-06-22 22:39,30390,172,-67
2020-06-22 22:36,2020-06-22 22:39,30386,194,-69
2020-06-22 22:41,2020-06-22 22:41,30384,0,-83
2020-06-22 22:41,2020-06-22 22:42,30388,32,1
2020-06-22 22:41,2020-06-22 22:42,30386,79,-64
2020-06-22 22:38,2020-06-22 22:43,30389,295,-74
2020-06-22 22:42,2020-06-22 22:43,30390,72,-47
2020-06-22 22:42,2020-06-22 22:43,30384,57,3
2020-06-22 22:44,2020-06-22 22:44,30389,15,-19
2020-06-22 22:44,2020-06-22 22:44,30384,12,1
2020-06-22 22:44,2020-06-22 22:44,30388,0,-84
2020-06-22 22:44,2020-06-22 22:44,30387,3,50
2020-06-22 22:46,2020-06-22 22:46,30384,24,2
2020-06-22 22:46,2020-06-22 22:47,30387,61,2
2020-06-22 22:46,2020-06-22 22:47,30389,76,-52
2020-06-22 22:46,2020-06-22 22:48,30388,130,-64
2020-06-22 22:49,2020-06-22 22:49,30389,27,-49
2020-06-22 22:49,2020-06-22 22:49,30388,3,43
2020-06-22 22:49,2020-06-22 22:49,30387,0,-82
2020-06-22 22:51,2020-06-22 22:51,30387,42,-18
2020-06-22 22:51,2020-06-22 22:51,30384,4,44
2020-06-22 22:51,2020-06-22 22:52,30388,47,-40
2020-06-22 22:51,2020-06-22 22:52,30389,50,-50
2020-06-22 22:51,2020-06-22 22:53,30385,108,-60
2020-06-22 22:54,2020-06-22 22:54,30385,0,-84
2020-06-22 22:54,2020-06-22 22:54,30389,9,45
2020-06-22 22:53,2020-06-22 22:57,30388,246,-70
2020-06-22 22:57,2020-06-22 22:57,30387,0,-83
2020-06-22 22:51,2020-06-22 22:59,30386,487,-75
2020-06-22 22:58,2020-06-22 22:59,30387,48,-43
2020-06-22 23:01,2020-06-22 23:01,30384,0,-85
2020-06-22 23:02,2020-06-22 23:02,30386,6,45
2020-06-22 23:03,2020-06-22 23:03,30386,0,-85
2020-06-22 22:59,2020-06-22 23:04,30388,298,-74
2020-06-22 23:06,2020-06-22 23:07,30386,58,1
2020-06-22 23:05,2020-06-22 23:07,30388,124,-68
2020-06-22 23:01,2020-06-22 23:09,30387,528,-73
2020-06-22 23:09,2020-06-22 23:09,30388,24,-39
2020-06-22 23:11,2020-06-22 23:11,30385,18,1
2020-06-22 23:12,2020-06-22 23:12,30389,0,-85
2020-06-22 23:13,2020-06-22 23:13,30386,3,45
2020-06-22 23:14,2020-06-22 23:14,30385,0,-84
2020-06-22 23:15,2020-06-22 23:15,30386,2,46
2020-06-22 23:11,2020-06-22 23:17,30388,376,-75
2020-06-22 23:17,2020-06-22 23:17,30385,36,-20
2020-06-22 23:19,2020-06-22 23:19,30386,0,-82
2020-06-22 23:19,2020-06-22 23:19,30385,0,-83
2020-06-22 23:20,2020-06-22 23:20,30389,0,-84
2020-06-22 23:19,2020-06-22 23:21,30388,75,-50
2020-06-22 23:21,2020-06-22 23:21,30385,18,-41
2020-06-22 23:22,2020-06-22 23:22,30389,0,-89
2020-06-22 23:21,2020-06-22 23:22,30386,97,-65
2020-06-22 23:23,2020-06-22 23:23,30385,15,-19
2020-06-22 23:23,2020-06-22 23:23,30388,0,-86
2020-06-22 23:11,2020-06-22 23:26,30387,893,-76
2020-06-22 23:25,2020-06-22 23:26,30388,6,3
2020-06-22 23:26,2020-06-22 23:26,30389,0,-83
2020-06-23 1:02,2020-06-23 1:02,30386,0,-82
2020-06-23 1:11,2020-06-23 1:12,30385,30,43
2020-06-23 1:13,2020-06-23 1:13,30385,0,-84
2020-06-23 1:14,2020-06-23 1:14,30385,21,-30
2020-06-23 1:17,2020-06-23 1:17,30390,0,-85
2020-06-23 1:16,2020-06-23 1:17,30386,64,-21
2020-06-23 1:16,2020-06-23 1:18,30385,143,-70
2020-06-23 1:18,2020-06-23 1:19,30390,97,-67
2020-06-23 1:21,2020-06-23 1:21,30390,30,3
2020-06-23 1:21,2020-06-23 1:22,30385,58,-52
2020-06-23 1:23,2020-06-23 1:24,30390,24,1
2020-06-23 1:24,2020-06-23 1:24,30385,0,-87
2020-06-23 1:18,2020-06-23 1:24,30386,348,-74
2020-06-23 1:26,2020-06-23 1:26,30385,0,-83
2020-06-23 1:20,2020-06-23 1:27,30387,440,-72
2020-06-23 1:27,2020-06-23 1:28,30386,92,-63
2020-06-23 1:25,2020-06-23 1:29,30390,247,-73
2020-06-23 1:28,2020-06-23 1:29,30385,71,-40
2020-06-23 1:31,2020-06-23 1:34,30390,146,-66
2020-06-23 1:32,2020-06-23 1:34,30385,121,-39
2020-06-23 1:33,2020-06-23 1:34,30386,21,44
2020-06-23 1:36,2020-06-23 1:37,30386,87,-51
2020-06-23 1:36,2020-06-23 1:38,30385,157,-64
2020-06-23 1:38,2020-06-23 1:38,30387,0,-84
2020-06-23 1:36,2020-06-23 1:39,30390,130,-68
2020-06-23 1:36,2020-06-23 1:39,30384,146,-70
2020-06-23 1:40,2020-06-23 1:40,30386,36,-37
2020-06-23 1:41,2020-06-23 1:41,30385,24,-18
2020-06-23 1:40,2020-06-23 1:42,30387,118,-70
2020-06-23 1:41,2020-06-23 1:44,30390,154,-57
2020-06-23 1:42,2020-06-23 1:44,30384,107,-63
2020-06-23 1:44,2020-06-23 1:44,30385,29,-19
2020-06-23 1:44,2020-06-23 1:44,30386,22,-20
2020-06-23 1:45,2020-06-23 1:45,30387,3,44
2020-06-23 1:46,2020-06-23 1:46,30386,3,47
2020-06-23 1:45,2020-06-23 1:47,30384,99,-42
2020-06-23 1:47,2020-06-23 1:47,30390,27,2
2020-06-23 1:47,2020-06-23 1:48,30386,69,-41
2020-06-23 1:48,2020-06-23 1:48,30390,0,-87
2020-06-23 1:49,2020-06-23 1:49,30387,0,-84
2020-06-23 1:46,2020-06-23 1:49,30385,218,-72
2020-06-23 1:49,2020-06-23 1:50,30384,46,0
2020-06-23 1:50,2020-06-23 1:50,30390,21,45
2020-06-23 1:51,2020-06-23 1:51,30385,18,-34
2020-06-23 1:50,2020-06-23 1:51,30387,81,-61
2020-06-23 1:50,2020-06-23 1:51,30386,82,-64
2020-06-23 1:52,2020-06-23 1:53,30384,51,-42
2020-06-23 1:53,2020-06-23 1:54,30386,61,-32
2020-06-23 1:52,2020-06-23 1:54,30387,133,-68
2020-06-23 1:53,2020-06-23 1:54,30388,82,-63
2020-06-23 1:56,2020-06-23 1:56,30387,3,46
2020-06-23 1:53,2020-06-23 1:56,30390,201,-68
2020-06-23 1:57,2020-06-23 1:59,30387,82,-58
2020-06-23 1:56,2020-06-23 1:59,30388,178,-71
2020-06-23 2:00,2020-06-23 2:00,30387,12,44
2020-06-23 2:01,2020-06-23 2:01,30390,0,-84
2020-06-23 2:02,2020-06-23 2:02,30387,0,-83
2020-06-23 2:03,2020-06-23 2:03,30387,0,-87
2020-06-23 2:06,2020-06-23 2:07,30387,72,-54
2020-06-23 1:55,2020-06-23 2:09,30384,818,-76
2020-06-23 2:00,2020-06-23 2:09,30388,490,-73
2020-06-23 2:08,2020-06-23 2:09,30387,11,1
2020-06-23 2:11,2020-06-23 2:11,30387,0,-83
2020-06-23 2:11,2020-06-23 2:12,30389,15,44
2020-06-23 2:11,2020-06-23 2:13,30388,114,-47
2020-06-23 2:10,2020-06-23 2:13,30390,151,-63
2020-06-23 2:12,2020-06-23 2:14,30385,69,-50
2020-06-23 2:14,2020-06-23 2:14,30387,39,-19
2020-06-23 2:14,2020-06-23 2:15,30388,61,1
2020-06-23 2:16,2020-06-23 2:16,30388,0,-84
2020-06-23 2:16,2020-06-23 2:19,30385,190,-75
2020-06-23 2:20,2020-06-23 2:20,30387,0,-84
2020-06-23 2:20,2020-06-23 2:21,30389,95,-36
2020-06-23 2:23,2020-06-23 2:23,30385,0,-86
2020-06-23 2:20,2020-06-23 2:26,30388,385,-70
2020-06-23 2:23,2020-06-23 2:26,30387,215,-71
2020-06-23 2:26,2020-06-23 2:27,30386,49,-47
2020-06-23 2:27,2020-06-23 2:27,30388,10,45
2020-06-23 2:23,2020-06-23 2:28,30389,296,-72
2020-06-23 2:28,2020-06-23 2:29,30388,53,44
2020-06-23 2:29,2020-06-23 2:30,30389,63,-18
2020-06-23 2:31,2020-06-23 2:31,30388,32,43
2020-06-23 2:32,2020-06-23 2:32,30385,24,45
2020-06-23 2:34,2020-06-23 2:34,30385,0,-83
2020-06-23 2:35,2020-06-23 2:36,30386,60,-51
2020-06-23 2:36,2020-06-23 2:36,30385,0,-83
2020-06-23 2:34,2020-06-23 2:36,30389,157,-59
2020-06-23 2:37,2020-06-23 2:37,30386,15,-41
2020-06-23 2:33,2020-06-23 2:38,30387,296,-74
2020-06-23 2:38,2020-06-23 2:39,30388,31,-19
2020-06-23 2:38,2020-06-23 2:40,30389,124,-30
2020-06-23 2:38,2020-06-23 2:39,30385,76,-57
2020-06-23 2:38,2020-06-23 2:39,30386,57,-66
2020-06-23 2:40,2020-06-23 2:40,30388,0,-84
2020-06-23 3:22,2020-06-23 3:23,30387,73,-65
2020-06-23 3:26,2020-06-23 3:27,30387,28,50
2020-06-23 3:32,2020-06-23 3:32,30389,0,-85
2020-06-23 3:33,2020-06-23 3:33,30389,0,-84
2020-06-23 3:35,2020-06-23 3:35,30386,0,-81
2020-06-23 3:39,2020-06-23 3:39,30389,0,-78
2020-06-23 3:41,2020-06-23 3:42,30386,60,-36
2020-06-23 3:53,2020-06-23 3:53,30390,21,-19
2020-06-23 3:53,2020-06-23 3:54,30384,49,4
2020-06-23 3:52,2020-06-23 3:56,30387,194,-73
2020-06-23 3:54,2020-06-23 3:56,30390,76,1
2020-06-23 3:57,2020-06-23 3:57,30384,0,-80
2020-06-23 3:58,2020-06-23 3:59,30387,63,-45
2020-06-23 4:00,2020-06-23 4:00,30387,0,-81
2020-06-23 3:58,2020-06-23 4:01,30384,150,-51
2020-06-23 3:57,2020-06-23 4:01,30388,219,-72
2020-06-23 4:03,2020-06-23 4:03,30387,0,-85
2020-06-23 4:02,2020-06-23 4:04,30388,102,-64
2020-06-23 4:05,2020-06-23 4:08,30388,154,-58
2020-06-23 4:03,2020-06-23 4:08,30384,297,-74
2020-06-23 4:01,2020-06-23 4:08,30390,472,-71
2020-06-23 4:08,2020-06-23 4:09,30389,106,-49
2020-06-23 4:11,2020-06-23 4:11,30390,36,-33
2020-06-23 4:05,2020-06-23 4:13,30387,485,-75
2020-06-23 4:11,2020-06-23 4:13,30385,135,-67
2020-06-23 4:14,2020-06-23 4:14,30387,15,-32
2020-06-23 4:13,2020-06-23 4:16,30390,169,-69
2020-06-23 4:14,2020-06-23 4:17,30384,225,-70
2020-06-23 4:18,2020-06-23 4:18,30385,9,46
2020-06-23 4:16,2020-06-23 4:19,30387,178,-61
2020-06-23 4:19,2020-06-23 4:19,30384,0,-82
2020-06-23 4:21,2020-06-23 4:21,30387,3,49
2020-06-23 4:24,2020-06-23 4:24,30385,12,45
2020-06-23 4:15,2020-06-23 4:26,30389,654,-76
2020-06-23 4:26,2020-06-23 4:27,30385,36,-32
2020-06-23 4:27,2020-06-23 4:27,30388,9,4
2020-06-23 4:27,2020-06-23 4:27,30389,0,-83
2020-06-23 4:29,2020-06-23 4:29,30385,0,-82
2020-06-23 4:29,2020-06-23 4:29,30387,54,44
2020-06-23 4:30,2020-06-23 4:30,30388,6,46
2020-06-23 4:31,2020-06-23 4:31,30387,0,-84
2020-06-23 4:30,2020-06-23 4:32,30386,122,-63
2020-06-23 4:33,2020-06-23 4:33,30385,0,-84
2020-06-23 4:30,2020-06-23 4:34,30384,232,-71
2020-06-23 4:32,2020-06-23 4:34,30390,72,-19
2020-06-23 4:35,2020-06-23 4:36,30381,3,48
2020-06-23 4:36,2020-06-23 4:36,30387,3,53
2020-06-23 4:46,2020-06-23 4:47,30389,15,-75
2020-06-23 4:50,2020-06-23 4:50,30386,0,-85
2020-06-23 4:49,2020-06-23 4:50,30390,51,-32
2020-06-23 4:50,2020-06-23 4:50,30388,0,-83
2020-06-23 4:51,2020-06-23 4:51,30386,0,-83
2020-06-23 4:49,2020-06-23 4:53,30384,237,-72
2020-06-23 4:53,2020-06-23 4:53,30385,0,-82
2020-06-23 4:54,2020-06-23 4:54,30384,0,-86
2020-06-23 4:56,2020-06-23 4:56,30384,0,-84
2020-06-23 4:53,2020-06-23 4:58,30386,303,-66
2020-06-23 4:57,2020-06-23 4:58,30385,42,-29
2020-06-23 4:58,2020-06-23 4:58,30384,9,44
2020-06-23 5:02,2020-06-23 5:02,30385,0,-83
2020-06-23 5:02,2020-06-23 5:02,30387,0,-84
2020-06-23 5:03,2020-06-23 5:03,30386,0,-84
2020-06-23 5:04,2020-06-23 5:04,30385,15,45
2020-06-23 5:04,2020-06-23 5:04,30387,22,3
2020-06-23 5:05,2020-06-23 5:05,30384,25,44
2020-06-23 5:07,2020-06-23 5:08,30386,69,-33
2020-06-23 5:00,2020-06-23 5:08,30388,469,-75
2020-06-23 5:07,2020-06-23 5:09,30384,132,-64
2020-06-23 5:09,2020-06-23 5:09,30386,0,-83
2020-06-23 5:11,2020-06-23 5:11,30387,9,44
2020-06-23 5:11,2020-06-23 5:11,30386,0,-79
2020-06-23 5:10,2020-06-23 5:12,30384,85,-67
2020-06-23 5:09,2020-06-23 5:13,30388,196,-69
2020-06-23 5:13,2020-06-23 5:13,30386,0,-81
2020-06-23 5:16,2020-06-23 5:16,30390,0,-78
2020-06-23 5:17,2020-06-23 5:19,30390,108,-63
2020-06-23 5:20,2020-06-23 5:20,30386,0,-85
2020-06-23 5:20,2020-06-23 5:21,30388,9,6
2020-06-23 5:21,2020-06-23 5:23,30390,136,-64
2020-06-23 5:24,2020-06-23 5:25,30384,19,-31
2020-06-23 5:25,2020-06-23 5:25,30387,9,7
2020-06-23 5:28,2020-06-23 5:29,30388,3,50
2020-06-23 5:45,2020-06-23 5:45,30390,0,-83
2020-06-23 5:46,2020-06-23 5:46,30390,3,48
2020-06-23 5:50,2020-06-23 5:50,30388,48,-61
2020-06-23 6:31,2020-06-23 6:31,30384,0,-84
2020-06-23 6:47,2020-06-23 6:47,30389,0,-83
2020-06-23 10:33,2020-06-23 10:34,30389,71,-58
2020-06-23 10:34,2020-06-23 10:34,30390,0,-82
2020-06-23 10:37,2020-06-23 10:37,30390,0,-82
2020-06-23 10:38,2020-06-23 10:38,30390,18,45
2020-06-23 10:40,2020-06-23 10:45,30388,307,-75
2020-06-23 10:48,2020-06-23 10:49,30388,87,1
2020-06-23 10:51,2020-06-23 10:54,30388,184,-69
2020-06-23 10:52,2020-06-23 10:54,30389,108,-59
2020-06-23 10:57,2020-06-23 10:58,30385,40,-72
2020-06-23 10:56,2020-06-23 10:59,30389,160,-57
2020-06-23 10:59,2020-06-23 10:59,30385,0,-82
2020-06-23 10:56,2020-06-23 10:59,30388,224,-69
2020-06-23 11:01,2020-06-23 11:03,30385,154,-65
2020-06-23 11:00,2020-06-23 11:04,30388,197,-69
2020-06-23 11:06,2020-06-23 11:08,30385,158,-52
2020-06-23 11:08,2020-06-23 11:09,30388,51,44
2020-06-23 11:00,2020-06-23 11:10,30389,575,-76
2020-06-23 11:11,2020-06-23 11:13,30385,120,-64
2020-06-23 11:13,2020-06-23 11:14,30389,115,-61
2020-06-23 11:13,2020-06-23 11:14,30388,45,-56
2020-06-23 11:14,2020-06-23 11:14,30385,0,-82
2020-06-23 11:16,2020-06-23 11:16,30385,0,-82
2020-06-23 11:17,2020-06-23 11:19,30385,155,-71
2020-06-23 11:21,2020-06-23 11:21,30388,0,-83
2020-06-23 11:21,2020-06-23 11:22,30385,60,-40
2020-06-23 11:20,2020-06-23 11:22,30389,170,-67
2020-06-23 11:23,2020-06-23 11:24,30385,79,-65
2020-06-23 11:23,2020-06-23 11:25,30388,114,-69
2020-06-23 11:26,2020-06-23 11:27,30389,28,47
2020-06-23 11:27,2020-06-23 11:27,30388,0,-84
2020-06-23 11:26,2020-06-23 11:29,30385,216,-76
2020-06-23 11:28,2020-06-23 11:29,30389,79,-40
2020-06-23 11:30,2020-06-23 11:31,30388,58,-47
2020-06-23 11:33,2020-06-23 11:34,30385,91,-51
2020-06-23 11:32,2020-06-23 11:34,30388,121,-69
2020-06-23 11:35,2020-06-23 11:36,30389,24,2
2020-06-23 11:36,2020-06-23 11:36,30384,0,-84
2020-06-23 11:36,2020-06-23 11:37,30387,21,6
2020-06-23 11:37,2020-06-23 11:39,30385,134,-70
2020-06-23 11:37,2020-06-23 11:39,30389,130,-64
2020-06-23 11:38,2020-06-23 11:39,30387,75,-31
2020-06-23 11:38,2020-06-23 11:39,30384,54,-19
2020-06-23 11:41,2020-06-23 11:41,30387,0,-82
2020-06-23 11:41,2020-06-23 11:41,30389,7,44
2020-06-23 11:36,2020-06-23 11:42,30386,345,-73
2020-06-23 11:41,2020-06-23 11:42,30385,51,-63
2020-06-23 11:36,2020-06-23 11:43,30388,417,-71
2020-06-23 11:41,2020-06-23 11:43,30384,158,-67
2020-06-23 11:42,2020-06-23 11:43,30387,69,-65
2020-06-23 11:44,2020-06-23 11:44,30384,20,3
2020-06-23 11:46,2020-06-23 11:46,30384,0,-82
2020-06-23 11:47,2020-06-23 11:47,30386,3,45
2020-06-23 11:47,2020-06-23 11:47,30388,24,-46
2020-06-23 11:46,2020-06-23 11:47,30387,63,-30
2020-06-23 11:46,2020-06-23 11:48,30389,142,-72
2020-06-23 11:47,2020-06-23 11:48,30385,59,-59
2020-06-23 11:49,2020-06-23 11:49,30386,5,4
2020-06-23 11:49,2020-06-23 11:51,30388,93,-62
2020-06-23 11:50,2020-06-23 11:52,30384,129,-62
2020-06-23 11:50,2020-06-23 11:53,30386,142,-67
2020-06-23 11:51,2020-06-23 11:53,30385,105,-47
2020-06-23 11:53,2020-06-23 11:53,30388,0,-84
2020-06-23 13:20,2020-06-23 13:20,30387,18,-15
2020-06-23 13:21,2020-06-23 13:23,30387,70,-51
2020-06-23 13:24,2020-06-23 13:25,30390,57,-32
2020-06-23 13:24,2020-06-23 13:24,30387,21,48
2020-06-23 13:29,2020-06-23 13:29,30390,0,-78
2020-06-23 13:35,2020-06-23 13:37,30387,100,-63
2020-06-23 13:40,2020-06-23 13:41,30387,9,39
2020-06-23 13:42,2020-06-23 13:42,30387,0,-87
2020-06-23 13:52,2020-06-23 13:52,30387,18,41
2020-06-23 14:06,2020-06-23 14:06,30387,0,-87
2020-06-23 14:07,2020-06-23 14:07,30384,3,48
2020-06-23 14:08,2020-06-23 14:09,30387,45,-20
2020-06-23 14:10,2020-06-23 14:14,30387,219,-70
2020-06-23 14:18,2020-06-23 14:18,30387,0,-87
2020-06-23 14:49,2020-06-23 14:50,30387,76,-22
2020-06-23 14:52,2020-06-23 14:52,30387,0,-86
2020-06-23 14:57,2020-06-23 14:57,30387,0,-86
2020-06-23 15:06,2020-06-23 15:10,30387,198,-43
2020-06-23 15:11,2020-06-23 15:12,30387,55,-52
2020-06-23 15:14,2020-06-23 15:15,30384,54,-54
2020-06-23 15:16,2020-06-23 15:24,30389,512,-78
2020-06-23 15:32,2020-06-23 15:33,30390,42,44
2020-06-23 15:36,2020-06-23 15:38,30388,126,-55
2020-06-23 15:45,2020-06-23 15:45,30388,0,-83
2020-06-23 15:47,2020-06-23 15:47,30388,0,-83
2020-06-23 15:49,2020-06-23 15:51,30388,130,-64
2020-06-23 15:55,2020-06-23 15:55,30388,0,-81
2020-06-23 16:00,2020-06-23 16:04,30388,268,-61
2020-06-23 16:06,2020-06-23 16:11,30388,303,-73
2020-06-23 16:14,2020-06-23 16:15,30388,78,-63
2020-06-23 16:17,2020-06-23 16:22,30388,290,-71
2020-06-23 16:24,2020-06-23 16:24,30388,18,44
2020-06-23 16:41,2020-06-23 16:41,30387,0,-83
2020-06-23 16:41,2020-06-23 16:42,30381,9,-15
2020-06-23 16:43,2020-06-23 16:43,30387,0,-81
2020-06-23 16:43,2020-06-23 16:44,30379,34,-37
2020-06-23 16:43,2020-06-23 16:44,30382,39,5
2020-06-23 16:44,2020-06-23 16:44,30387,12,45
2020-06-23 16:45,2020-06-23 16:46,30382,70,-57
2020-06-23 16:46,2020-06-23 16:48,30387,111,-71
2020-06-23 16:48,2020-06-23 16:49,30382,36,-18
