Start,Stop,Proximity,Session,RSSI
2020-06-18 20:47,2020-06-18 20:47,30385,28,-44
2020-06-18 20:49,2020-06-18 20:49,30384,15,2
2020-06-18 20:57,2020-06-18 20:58,30385,22,-45
2020-06-18 21:01,2020-06-18 21:02,30385,57,-49
2020-06-18 21:03,2020-06-18 21:03,30384,9,44
2020-06-18 21:04,2020-06-18 21:04,30385,3,52
2020-06-18 21:06,2020-06-18 21:06,30384,0,-81
2020-06-18 21:07,2020-06-18 21:07,30385,6,3
2020-06-18 21:13,2020-06-18 21:14,30385,54,-33
2020-06-18 21:16,2020-06-18 21:16,30385,0,-83
2020-06-18 21:21,2020-06-18 21:22,30385,57,-33
2020-06-18 21:24,2020-06-18 21:24,30385,6,5
2020-06-18 21:28,2020-06-18 21:28,30385,0,-84
2020-06-18 21:31,2020-06-18 21:31,30385,15,-19
2020-06-18 21:36,2020-06-18 21:37,30385,48,-18
2020-06-18 21:39,2020-06-18 21:39,30385,0,-84
2020-06-18 21:56,2020-06-18 21:56,30388,18,-15
2020-06-18 21:56,2020-06-18 21:56,30387,0,-84
2020-06-18 21:58,2020-06-18 21:58,30387,0,-82
2020-06-18 21:58,2020-06-18 21:58,30388,3,45
2020-06-18 22:00,2020-06-18 22:01,30387,30,-19
2020-06-18 22:02,2020-06-18 22:03,30385,48,52
2020-06-18 22:06,2020-06-18 22:08,30387,153,-69
2020-06-18 22:07,2020-06-18 22:08,30384,51,45
2020-06-18 22:07,2020-06-18 22:08,30385,63,-53
2020-06-18 22:11,2020-06-18 22:12,30385,21,-28
2020-06-18 22:13,2020-06-18 22:14,30385,48,-39
2020-06-18 22:14,2020-06-18 22:14,30387,6,6
2020-06-18 22:16,2020-06-18 22:16,30385,12,-26
2020-06-18 22:19,2020-06-18 22:19,30385,6,6
2020-06-18 22:24,2020-06-18 22:24,30385,24,45
2020-06-18 22:26,2020-06-18 22:26,30385,45,-53
2020-06-18 22:34,2020-06-18 22:34,30385,0,-82
2020-06-18 22:35,2020-06-18 22:35,30384,0,-84
2020-06-18 22:36,2020-06-18 22:36,30385,0,-83
2020-06-18 22:43,2020-06-18 22:43,30389,0,-82
2020-06-18 22:43,2020-06-18 22:43,30387,30,-47
2020-06-18 22:45,2020-06-18 22:45,30387,0,-83
2020-06-18 22:46,2020-06-18 22:46,30387,0,-83
2020-06-18 22:51,2020-06-18 22:52,30385,51,-60
2020-06-18 22:53,2020-06-18 22:53,30385,0,-85
2020-06-18 22:57,2020-06-18 22:57,30385,0,-84
2020-06-18 22:59,2020-06-18 22:59,30385,0,-82
2020-06-18 23:07,2020-06-18 23:07,30385,0,-83
2020-06-18 23:56,2020-06-18 23:56,30387,3,46
2020-06-18 23:56,2020-06-18 23:56,30391,0,-75
2020-06-19 0:01,2020-06-19 0:01,30391,0,-84
2020-06-18 23:57,2020-06-19 0:07,30388,637,-75
2020-06-19 0:07,2020-06-19 0:07,30390,0,-83
2020-06-19 0:10,2020-06-19 0:10,30390,3,47
2020-06-19 0:08,2020-06-19 0:11,30388,182,-71
2020-06-18 23:58,2020-06-19 0:14,30387,973,-75
2020-06-18 23:59,2020-06-19 0:14,30389,947,-75
2020-06-19 0:14,2020-06-19 0:14,30385,3,49
2020-06-19 0:16,2020-06-19 0:17,30385,105,-69
2020-06-19 0:18,2020-06-19 0:18,30387,0,-82
2020-06-19 0:20,2020-06-19 0:20,30387,0,-83
2020-06-19 0:26,2020-06-19 0:26,30389,3,46
2020-06-19 0:15,2020-06-19 0:27,30391,665,-77
2020-06-19 0:27,2020-06-19 0:29,30385,136,-67
2020-06-19 0:31,2020-06-19 0:32,30385,47,-59
2020-06-19 0:31,2020-06-19 0:31,30388,6,4
2020-06-19 0:31,2020-06-19 0:31,30387,0,-83
2020-06-19 0:31,2020-06-19 0:31,30389,0,-84
2020-06-19 0:33,2020-06-19 0:34,30385,70,-56
2020-06-19 0:33,2020-06-19 0:34,30391,49,1
2020-06-19 0:35,2020-06-19 0:35,30388,9,-16
2020-06-19 0:36,2020-06-19 0:36,30383,0,-82
2020-06-19 0:36,2020-06-19 0:36,30385,0,-85
2020-06-19 0:36,2020-06-19 0:37,30391,69,-56
2020-06-19 0:38,2020-06-19 0:39,30385,70,-56
2020-06-19 0:39,2020-06-19 0:39,30383,0,-84
2020-06-19 0:39,2020-06-19 0:40,30391,76,-55
2020-06-19 0:41,2020-06-19 0:41,30385,24,-43
2020-06-19 0:43,2020-06-19 0:43,30385,27,2
2020-06-19 0:43,2020-06-19 0:43,30383,0,-84
2020-06-19 0:43,2020-06-19 0:43,30387,12,-18
2020-06-19 0:47,2020-06-19 0:48,30379,33,-20
2020-06-19 0:48,2020-06-19 0:48,30385,9,-19
2020-06-19 0:49,2020-06-19 0:51,30380,114,-32
2020-06-19 0:53,2020-06-19 0:54,30379,48,-63
2020-06-19 0:54,2020-06-19 0:55,30387,86,-59
2020-06-19 0:57,2020-06-19 0:57,30388,30,-19
2020-06-19 0:58,2020-06-19 0:59,30379,36,-51
2020-06-19 1:00,2020-06-19 1:01,30388,54,4
2020-06-19 1:01,2020-06-19 1:01,30385,36,-48
2020-06-19 1:02,2020-06-19 1:02,30389,0,-81
2020-06-19 1:00,2020-06-19 1:03,30387,186,-64
2020-06-19 1:03,2020-06-19 1:04,30385,87,-66
2020-06-19 1:04,2020-06-19 1:06,30389,132,-65
2020-06-19 1:06,2020-06-19 1:06,30385,37,-45
2020-06-19 1:07,2020-06-19 1:07,30387,0,-83
2020-06-19 1:07,2020-06-19 1:07,30390,0,-82
2020-06-19 1:07,2020-06-19 1:08,30388,100,-65
2020-06-19 1:08,2020-06-19 1:08,30391,0,-82
2020-06-19 1:11,2020-06-19 1:12,30388,9,44
2020-06-19 1:12,2020-06-19 1:13,30385,48,-41
2020-06-19 1:13,2020-06-19 1:13,30389,42,-54
2020-06-19 1:14,2020-06-19 1:14,30384,3,45
2020-06-19 1:16,2020-06-19 1:16,30387,12,-18
2020-06-19 1:18,2020-06-19 1:19,30387,42,-44
2020-06-19 1:12,2020-06-19 1:19,30391,445,-72
2020-06-19 1:16,2020-06-19 1:22,30388,363,-72
2020-06-19 1:26,2020-06-19 1:26,30384,40,-55
2020-06-19 1:27,2020-06-19 1:27,30391,0,-63
2020-06-19 1:28,2020-06-19 1:28,30384,0,-82
2020-06-19 1:29,2020-06-19 1:30,30391,16,4
2020-06-19 1:29,2020-06-19 1:33,30389,207,-72
2020-06-19 1:36,2020-06-19 1:36,30391,0,-84
2020-06-19 1:37,2020-06-19 1:37,30391,0,-83
2020-06-19 1:36,2020-06-19 1:39,30385,208,-72
2020-06-19 1:39,2020-06-19 1:39,30391,0,-83
2020-06-19 1:41,2020-06-19 1:41,30389,36,-19
2020-06-19 1:41,2020-06-19 1:41,30385,0,-83
2020-06-19 1:42,2020-06-19 1:42,30387,0,-70
2020-06-19 1:44,2020-06-19 1:44,30391,33,-53
2020-06-19 1:55,2020-06-19 1:58,30391,157,-54
2020-06-19 1:58,2020-06-19 1:58,30390,9,-17
2020-06-19 1:58,2020-06-19 1:59,30388,33,-59
2020-06-19 1:59,2020-06-19 1:59,30391,9,7
2020-06-19 2:04,2020-06-19 2:04,30389,42,-64
2020-06-19 2:06,2020-06-19 2:06,30385,9,-14
2020-06-19 2:06,2020-06-19 2:06,30387,0,-75
2020-06-19 2:07,2020-06-19 2:09,30391,121,-68
2020-06-19 2:10,2020-06-19 2:10,30388,6,46
2020-06-19 2:10,2020-06-19 2:11,30389,51,3
2020-06-19 2:11,2020-06-19 2:11,30387,0,-85
2020-06-19 2:12,2020-06-19 2:12,30388,0,-76
2020-06-19 2:15,2020-06-19 2:16,30391,21,-20
2020-06-19 2:38,2020-06-19 2:39,30391,78,-57
2020-06-19 2:40,2020-06-19 2:40,30390,0,-85
2020-06-19 2:41,2020-06-19 2:41,30387,15,-29
2020-06-19 2:40,2020-06-19 2:41,30388,48,-49
2020-06-19 2:41,2020-06-19 2:41,30383,12,-30
2020-06-19 2:42,2020-06-19 2:42,30391,16,-15
2020-06-19 2:42,2020-06-19 2:43,30385,63,-63
2020-06-19 2:43,2020-06-19 2:43,30391,24,-40
2020-06-19 2:44,2020-06-19 2:44,30385,0,-75
2020-06-19 2:45,2020-06-19 2:45,30383,15,-39
2020-06-19 2:45,2020-06-19 2:46,30388,6,49
2020-06-19 2:44,2020-06-19 2:48,30379,226,-74
2020-06-19 2:47,2020-06-19 2:48,30391,66,-40
2020-06-19 2:50,2020-06-19 2:52,30388,112,-36
2020-06-19 2:52,2020-06-19 2:53,30390,46,44
2020-06-19 2:53,2020-06-19 2:53,30388,15,2
2020-06-19 2:44,2020-06-19 2:54,30387,597,-73
2020-06-19 2:52,2020-06-19 2:54,30391,115,-48
2020-06-19 2:54,2020-06-19 2:54,30390,0,-81
2020-06-19 2:54,2020-06-19 2:54,30385,3,50
2020-06-19 2:57,2020-06-19 2:57,30384,0,-84
2020-06-19 2:57,2020-06-19 2:57,30391,36,45
2020-06-19 2:57,2020-06-19 2:58,30382,54,-18
2020-06-19 2:57,2020-06-19 2:58,30379,82,-40
2020-06-19 2:58,2020-06-19 2:58,30384,0,-83
2020-06-19 2:57,2020-06-19 2:59,30387,155,-71
2020-06-19 2:59,2020-06-19 2:59,30391,0,-83
2020-06-19 3:01,2020-06-19 3:02,30391,39,49
2020-06-19 3:02,2020-06-19 3:03,30385,33,-46
2020-06-19 3:02,2020-06-19 3:03,30382,87,-58
2020-06-19 3:01,2020-06-19 3:04,30387,215,-67
2020-06-19 3:04,2020-06-19 3:04,30391,3,45
2020-06-19 3:06,2020-06-19 3:07,30390,75,-29
