Start,Stop,Proximity,Session,RSSI
2020-07-14 2:37,2020-07-14 2:40,30388,185,-65
2020-07-14 2:34,2020-07-14 2:42,30384,495,-76
2020-07-14 2:41,2020-07-14 2:42,30388,61,-40
2020-07-14 2:43,2020-07-14 2:43,30388,0,-81
2020-07-14 2:43,2020-07-14 2:44,30390,39,-37
2020-07-14 2:45,2020-07-14 2:48,30388,133,-64
2020-07-14 2:46,2020-07-14 2:48,30390,142,-57
2020-07-14 2:48,2020-07-14 2:49,30389,48,47
2020-07-14 2:50,2020-07-14 2:50,30390,6,58
2020-07-14 2:50,2020-07-14 2:50,30388,0,-83
2020-07-14 2:53,2020-07-14 2:53,30387,27,-44
2020-07-14 2:53,2020-07-14 2:54,30389,97,-45
2020-07-14 2:54,2020-07-14 2:54,30390,6,50
2020-07-14 2:56,2020-07-14 2:56,30384,0,-84
2020-07-14 2:57,2020-07-14 2:57,30388,3,45
2020-07-14 2:57,2020-07-14 2:58,30387,39,-55
2020-07-14 2:59,2020-07-14 2:59,30390,33,-48
2020-07-14 2:59,2020-07-14 2:59,30388,0,-87
2020-07-14 3:01,2020-07-14 3:02,30390,24,-47
2020-07-14 3:04,2020-07-14 3:05,30391,99,-68
2020-07-14 3:05,2020-07-14 3:05,30387,30,-47
2020-07-14 3:05,2020-07-14 3:05,30384,3,45
2020-07-14 3:33,2020-07-14 3:34,30384,18,2
2020-07-14 3:35,2020-07-14 3:35,30384,33,4
2020-07-14 3:38,2020-07-14 3:38,30384,24,-33
2020-07-14 3:41,2020-07-14 3:41,30385,0,-82
2020-07-14 3:42,2020-07-14 3:42,30384,3,45
2020-07-14 3:49,2020-07-14 3:50,30390,34,-48
2020-07-14 3:49,2020-07-14 3:50,30378,47,-33
2020-07-14 3:51,2020-07-14 3:51,30378,0,-82
2020-07-14 3:53,2020-07-14 3:54,30378,78,-61
2020-07-14 4:00,2020-07-14 4:00,30385,3,53
2020-07-14 3:58,2020-07-14 4:03,30387,286,-72
2020-07-14 4:03,2020-07-14 4:03,30390,24,-15
2020-07-14 4:09,2020-07-14 4:11,30387,103,-64
2020-07-14 4:10,2020-07-14 4:12,30390,141,-67
2020-07-14 4:11,2020-07-14 4:12,30388,63,-32
2020-07-14 4:14,2020-07-14 4:14,30388,3,47
2020-07-14 4:17,2020-07-14 4:18,30387,55,-60
2020-07-14 4:18,2020-07-14 4:18,30385,9,2
2020-07-14 4:17,2020-07-14 4:18,30378,76,-62
2020-07-14 4:19,2020-07-14 4:19,30390,0,-83
2020-07-14 4:19,2020-07-14 4:19,30384,3,49
2020-07-14 4:20,2020-07-14 4:20,30390,15,-28
2020-07-14 4:21,2020-07-14 4:21,30384,3,49
2020-07-14 4:21,2020-07-14 4:22,30390,9,9
2020-07-14 4:23,2020-07-14 4:23,30384,0,-84
2020-07-14 4:23,2020-07-14 4:24,30390,78,-52
2020-07-14 4:24,2020-07-14 4:25,30384,76,3
2020-07-14 4:24,2020-07-14 4:24,30385,25,-45
2020-07-14 4:27,2020-07-14 4:28,30390,33,-48
2020-07-14 4:29,2020-07-14 4:30,30388,45,-46
2020-07-14 4:29,2020-07-14 4:29,30387,36,-54
2020-07-14 4:29,2020-07-14 4:29,30384,0,-83
2020-07-14 4:33,2020-07-14 4:33,30390,33,-30
2020-07-14 4:39,2020-07-14 4:39,30390,0,-83
2020-07-14 4:41,2020-07-14 4:41,30385,12,-18
2020-07-14 4:41,2020-07-14 4:43,30390,112,-53
2020-07-14 4:42,2020-07-14 4:43,30388,45,-31
2020-07-14 4:43,2020-07-14 4:43,30385,15,42
2020-07-14 4:49,2020-07-14 4:49,30387,12,-22
2020-07-14 4:49,2020-07-14 4:54,30389,261,-71
2020-07-14 4:49,2020-07-14 4:54,30384,257,-71
2020-07-14 4:55,2020-07-14 4:55,30384,42,-58
2020-07-14 4:55,2020-07-14 4:55,30390,3,49
2020-07-14 4:57,2020-07-14 4:58,30387,59,-52
2020-07-14 4:59,2020-07-14 4:59,30389,6,2
2020-07-14 5:01,2020-07-14 5:01,30389,0,-83
2020-07-14 5:01,2020-07-14 5:02,30387,51,-41
2020-07-14 5:02,2020-07-14 5:02,30390,0,-82
2020-07-14 5:06,2020-07-14 5:08,30387,106,-64
2020-07-14 5:11,2020-07-14 5:11,30390,0,-82
2020-07-14 5:10,2020-07-14 5:11,30387,43,-19
2020-07-14 5:12,2020-07-14 5:13,30390,61,-46
2020-07-14 5:14,2020-07-14 5:14,30390,6,46
2020-07-14 5:16,2020-07-14 5:16,30390,12,-28
2020-07-14 5:21,2020-07-14 5:21,30387,40,-60
2020-07-14 5:21,2020-07-14 5:21,30390,6,45
2020-07-14 5:23,2020-07-14 5:24,30389,12,-29
2020-07-14 5:32,2020-07-14 5:32,30388,12,-14
2020-07-14 5:36,2020-07-14 5:37,30388,82,-45
2020-07-14 5:36,2020-07-14 5:37,30389,89,-63
2020-07-14 5:39,2020-07-14 5:39,30389,31,-50
2020-07-14 5:39,2020-07-14 5:39,30388,31,-17
2020-07-14 5:41,2020-07-14 5:42,30388,45,-48
2020-07-14 5:47,2020-07-14 5:50,30385,155,-57
2020-07-14 5:58,2020-07-14 5:59,30389,75,-61
2020-07-14 6:01,2020-07-14 6:04,30389,224,-69
2020-07-14 5:58,2020-07-14 6:09,30388,665,-73
2020-07-14 6:11,2020-07-14 6:12,30388,72,-67
2020-07-14 6:15,2020-07-14 6:19,30389,236,-72
2020-07-14 6:53,2020-07-14 6:53,30390,0,-79
2020-07-14 6:55,2020-07-14 6:56,30390,109,-67
2020-07-14 7:01,2020-07-14 7:01,30390,6,11
2020-07-14 7:05,2020-07-14 7:05,30390,3,44
2020-07-14 7:06,2020-07-14 7:06,30391,12,5
2020-07-14 7:10,2020-07-14 7:11,30390,30,-51
2020-07-14 7:13,2020-07-14 7:13,30391,0,-82
2020-07-14 7:14,2020-07-14 7:15,30390,55,44
2020-07-14 7:14,2020-07-14 7:16,30391,146,-73
2020-07-14 7:18,2020-07-14 7:18,30391,0,-77
2020-07-14 7:18,2020-07-14 7:19,30390,28,-40
2020-07-14 10:27,2020-07-14 10:27,30384,0,-86
2020-07-14 10:31,2020-07-14 10:32,30384,33,45
2020-07-14 10:40,2020-07-14 10:41,30384,36,44
2020-07-14 10:45,2020-07-14 10:45,30384,0,-84
2020-07-14 10:58,2020-07-14 10:58,30384,0,-84
2020-07-14 10:59,2020-07-14 10:59,30384,0,-84
2020-07-14 11:01,2020-07-14 11:01,30384,0,-83
2020-07-14 11:03,2020-07-14 11:03,30384,18,43
2020-07-14 11:07,2020-07-14 11:09,30384,87,2
2020-07-14 11:12,2020-07-14 11:12,30384,0,-84
2020-07-14 11:24,2020-07-14 11:24,30384,0,-84
2020-07-14 11:27,2020-07-14 11:31,30384,267,-73
2020-07-14 11:32,2020-07-14 11:32,30391,0,-84
2020-07-14 11:35,2020-07-14 11:35,30391,0,-84
2020-07-14 11:53,2020-07-14 11:54,30384,30,-13
2020-07-14 11:57,2020-07-14 11:58,30384,64,-14
2020-07-14 12:16,2020-07-14 12:16,30388,30,-49
2020-07-14 12:23,2020-07-14 12:23,30381,0,-85
2020-07-14 12:28,2020-07-14 12:29,30391,21,49
2020-07-14 12:29,2020-07-14 12:30,30388,45,2
2020-07-14 12:31,2020-07-14 12:31,30391,18,-31
2020-07-14 12:34,2020-07-14 12:34,30391,27,-55
2020-07-14 12:35,2020-07-14 12:35,30389,0,-85
2020-07-14 12:38,2020-07-14 12:39,30391,48,-38
2020-07-14 12:39,2020-07-14 12:39,30388,9,9
2020-07-14 12:41,2020-07-14 12:41,30391,3,45
2020-07-14 12:41,2020-07-14 12:41,30389,12,-32
2020-07-14 12:41,2020-07-14 12:42,30387,45,-48
2020-07-14 12:42,2020-07-14 12:42,30391,21,-39
2020-07-14 12:43,2020-07-14 12:44,30391,44,-44
2020-07-14 12:45,2020-07-14 12:46,30390,60,-39
2020-07-14 12:49,2020-07-14 12:49,30391,0,-83
2020-07-14 12:49,2020-07-14 12:49,30390,15,-15
2020-07-14 12:52,2020-07-14 12:52,30390,12,-8
2020-07-14 12:53,2020-07-14 12:54,30388,19,-18
2020-07-14 12:54,2020-07-14 12:54,30390,0,-84
2020-07-14 12:54,2020-07-14 12:54,30382,0,-87
2020-07-14 12:54,2020-07-14 12:56,30391,110,-61
2020-07-14 12:57,2020-07-14 12:57,30391,0,-83
2020-07-14 12:58,2020-07-14 12:58,30390,0,-84
2020-07-14 13:03,2020-07-14 13:03,30388,12,-32
2020-07-14 13:04,2020-07-14 13:04,30385,18,45
2020-07-14 13:04,2020-07-14 13:06,30390,119,-60
2020-07-14 13:05,2020-07-14 13:06,30391,63,-61
