Start,Stop,Proximity,Session,RSSI
2020-07-13 15:55,2020-07-13 15:55,30386,0,-82
2020-07-13 15:58,2020-07-13 15:59,30386,66,-58
2020-07-13 16:01,2020-07-13 16:01,30388,3,47
2020-07-13 16:01,2020-07-13 16:01,30386,0,-83
2020-07-13 16:09,2020-07-13 16:09,30386,3,44
2020-07-13 16:15,2020-07-13 16:16,30386,6,4
2020-07-13 16:20,2020-07-13 16:20,30386,0,-76
2020-07-13 16:22,2020-07-13 16:22,30386,0,-82
2020-07-13 16:23,2020-07-13 16:23,30386,24,45
2020-07-13 16:24,2020-07-13 16:25,30386,34,-16
2020-07-13 16:26,2020-07-13 16:26,30388,0,-79
2020-07-13 16:26,2020-07-13 16:26,30386,9,45
2020-07-13 16:32,2020-07-13 16:33,30386,66,-16
2020-07-13 16:34,2020-07-13 16:34,30388,3,48
2020-07-13 16:34,2020-07-13 16:34,30386,0,-82
2020-07-13 16:36,2020-07-13 16:37,30388,54,-52
2020-07-13 16:37,2020-07-13 16:37,30384,51,-46
2020-07-13 16:38,2020-07-13 16:40,30384,89,-51
2020-07-13 16:40,2020-07-13 16:41,30388,24,1
2020-07-13 16:40,2020-07-13 16:42,30386,111,-67
2020-07-13 16:42,2020-07-13 16:42,30384,0,-71
2020-07-13 16:42,2020-07-13 16:42,30388,3,48
2020-07-13 16:43,2020-07-13 16:43,30386,21,-18
2020-07-13 16:44,2020-07-13 16:44,30388,0,-83
2020-07-13 16:47,2020-07-13 16:47,30388,3,50
2020-07-13 16:48,2020-07-13 16:48,30386,15,2
2020-07-13 16:49,2020-07-13 16:49,30388,9,4
2020-07-13 16:47,2020-07-13 16:49,30384,112,-55
2020-07-13 16:50,2020-07-13 16:50,30386,0,-84
2020-07-13 16:51,2020-07-13 16:51,30386,0,-83
2020-07-13 16:52,2020-07-13 16:52,30388,21,-29
2020-07-13 16:53,2020-07-13 16:53,30384,12,-15
2020-07-13 16:54,2020-07-13 16:54,30386,0,-76
2020-07-13 16:54,2020-07-13 16:54,30388,0,-84
2020-07-13 16:55,2020-07-13 16:56,30386,60,-48
2020-07-13 16:56,2020-07-13 16:56,30384,45,-54
2020-07-13 16:56,2020-07-13 16:57,30388,51,-36
2020-07-13 16:58,2020-07-13 16:59,30388,9,45
2020-07-13 16:58,2020-07-13 16:59,30384,72,-49
2020-07-13 16:57,2020-07-13 17:00,30386,153,-67
2020-07-13 17:00,2020-07-13 17:00,30384,0,-82
2020-07-13 17:00,2020-07-13 17:02,30388,75,-59
2020-07-13 17:01,2020-07-13 17:02,30386,45,-61
2020-07-13 17:02,2020-07-13 17:02,30384,0,-86
2020-07-13 17:05,2020-07-13 17:06,30386,36,-54
2020-07-13 17:07,2020-07-13 17:07,30386,0,-86
2020-07-13 17:07,2020-07-13 17:09,30388,148,-69
2020-07-13 17:12,2020-07-13 17:12,30386,3,51
2020-07-13 17:11,2020-07-13 17:13,30384,120,-62
2020-07-13 17:12,2020-07-13 17:13,30388,90,-54
2020-07-13 17:14,2020-07-13 17:14,30386,0,-80
2020-07-13 17:16,2020-07-13 17:16,30388,18,-34
2020-07-13 17:17,2020-07-13 17:18,30386,64,-53
2020-07-13 17:23,2020-07-13 17:24,30384,52,1
2020-07-13 17:23,2020-07-13 17:24,30386,51,-45
2020-07-13 17:23,2020-07-13 17:24,30388,48,-58
2020-07-13 17:29,2020-07-13 17:29,30386,24,-37
2020-07-13 17:29,2020-07-13 17:29,30387,0,-84
2020-07-13 17:29,2020-07-13 17:31,30388,145,-66
2020-07-13 17:33,2020-07-13 17:33,30388,30,-52
2020-07-13 17:33,2020-07-13 17:33,30387,24,-30
2020-07-13 17:34,2020-07-13 17:34,30387,0,-84
2020-07-13 17:34,2020-07-13 17:38,30388,230,-71
2020-07-13 17:36,2020-07-13 17:38,30387,124,-61
2020-07-13 17:33,2020-07-13 17:40,30386,439,-74
2020-07-13 17:40,2020-07-13 17:41,30387,39,-53
2020-07-13 17:41,2020-07-13 17:41,30388,5,45
2020-07-13 17:46,2020-07-13 17:46,30384,0,-81
2020-07-13 17:42,2020-07-13 17:46,30386,235,-75
2020-07-13 17:48,2020-07-13 17:48,30386,39,-53
2020-07-13 17:44,2020-07-13 17:49,30388,273,-67
2020-07-13 17:47,2020-07-13 17:49,30384,100,-68
2020-07-13 17:43,2020-07-13 17:49,30387,410,-76
2020-07-13 17:50,2020-07-13 17:52,30384,127,-62
2020-07-13 17:53,2020-07-13 17:53,30386,0,-82
2020-07-13 17:53,2020-07-13 17:55,30384,107,-63
2020-07-13 17:56,2020-07-13 17:56,30388,11,1
2020-07-13 18:00,2020-07-13 18:02,30385,117,-69
2020-07-13 18:02,2020-07-13 18:02,30387,12,-12
2020-07-13 18:08,2020-07-13 18:08,30388,3,46
2020-07-13 18:08,2020-07-13 18:08,30387,3,53
2020-07-13 18:08,2020-07-13 18:09,30384,45,46
2020-07-13 18:12,2020-07-13 18:12,30388,12,-19
2020-07-13 18:11,2020-07-13 18:12,30384,51,-63
2020-07-13 18:11,2020-07-13 18:12,30386,66,-60
2020-07-13 18:13,2020-07-13 18:14,30387,45,-15
2020-07-13 18:13,2020-07-13 18:14,30384,48,-52
2020-07-13 18:13,2020-07-13 18:15,30388,118,-64
2020-07-13 18:15,2020-07-13 18:15,30386,0,-86
2020-07-13 18:17,2020-07-13 18:17,30387,0,-83
2020-07-13 18:17,2020-07-13 18:18,30388,15,-28
2020-07-13 18:17,2020-07-13 18:17,30386,0,-83
2020-07-13 18:20,2020-07-13 18:20,30387,0,-72
2020-07-13 18:21,2020-07-13 18:21,30386,43,49
2020-07-13 18:22,2020-07-13 18:22,30387,0,-75
2020-07-13 18:23,2020-07-13 18:23,30388,6,8
2020-07-13 18:23,2020-07-13 18:23,30386,0,-82
2020-07-13 18:25,2020-07-13 18:25,30384,12,6
2020-07-13 18:27,2020-07-13 18:27,30388,28,-49
2020-07-13 18:27,2020-07-13 18:28,30387,39,-50
2020-07-13 18:29,2020-07-13 18:31,30388,107,-64
2020-07-13 18:32,2020-07-13 18:32,30384,57,-49
2020-07-13 18:29,2020-07-13 18:34,30387,322,-73
2020-07-13 18:30,2020-07-13 18:34,30385,287,-71
2020-07-13 18:36,2020-07-13 18:36,30387,21,-19
2020-07-13 18:36,2020-07-13 18:36,30386,33,-31
2020-07-13 18:36,2020-07-13 18:36,30385,6,2
2020-07-13 18:36,2020-07-13 18:36,30384,3,47
2020-07-13 18:38,2020-07-13 18:39,30388,54,9
2020-07-13 18:38,2020-07-13 18:39,30385,40,-24
2020-07-13 18:38,2020-07-13 18:39,30387,37,-48
2020-07-13 18:39,2020-07-13 18:39,30384,0,-83
2020-07-13 18:40,2020-07-13 18:42,30387,85,-64
2020-07-13 18:42,2020-07-13 18:42,30388,0,-75
2020-07-13 18:41,2020-07-13 18:42,30384,105,-68
2020-07-13 18:43,2020-07-13 18:43,30388,12,3
2020-07-13 18:44,2020-07-13 18:44,30385,0,-84
2020-07-13 18:44,2020-07-13 18:44,30384,24,-45
2020-07-13 18:44,2020-07-13 18:44,30388,0,-83
2020-07-13 18:44,2020-07-13 18:44,30387,0,-78
2020-07-13 18:45,2020-07-13 18:45,30385,12,-16
2020-07-13 18:47,2020-07-13 18:48,30388,91,-48
2020-07-13 18:47,2020-07-13 18:48,30385,69,-52
2020-07-13 18:51,2020-07-13 18:52,30388,30,-37
2020-07-13 18:52,2020-07-13 18:52,30384,0,-75
2020-07-13 18:54,2020-07-13 18:54,30388,0,-77
2020-07-13 18:54,2020-07-13 18:55,30387,47,-13
2020-07-13 18:55,2020-07-13 18:55,30385,0,-83
2020-07-13 18:57,2020-07-13 18:57,30385,0,-76
2020-07-13 18:59,2020-07-13 18:59,30388,0,-83
2020-07-13 18:59,2020-07-13 18:59,30387,3,57
2020-07-13 19:03,2020-07-13 19:04,30384,102,-57
2020-07-13 19:04,2020-07-13 19:04,30386,24,-34
2020-07-13 19:05,2020-07-13 19:06,30387,97,-65
2020-07-13 19:07,2020-07-13 19:07,30387,0,-86
2020-07-13 19:08,2020-07-13 19:08,30385,0,-82
2020-07-13 19:09,2020-07-13 19:10,30387,46,-28
2020-07-13 19:10,2020-07-13 19:10,30385,0,-82
2020-07-13 19:13,2020-07-13 19:14,30388,61,-51
2020-07-13 19:14,2020-07-13 19:15,30384,88,-66
2020-07-13 19:16,2020-07-13 19:18,30388,85,-36
2020-07-13 19:18,2020-07-13 19:19,30386,33,-52
2020-07-13 19:19,2020-07-13 19:20,30387,37,-53
2020-07-13 19:21,2020-07-13 19:22,30387,66,-59
2020-07-13 19:17,2020-07-13 19:23,30384,359,-74
2020-07-13 19:25,2020-07-13 19:26,30385,55,-54
2020-07-13 19:24,2020-07-13 19:26,30388,157,-65
2020-07-13 19:24,2020-07-13 19:27,30387,180,-65
2020-07-13 19:25,2020-07-13 19:27,30384,118,-65
2020-07-13 19:28,2020-07-13 19:28,30385,51,-33
2020-07-13 19:29,2020-07-13 19:30,30387,27,-27
2020-07-13 19:30,2020-07-13 19:31,30385,6,5
2020-07-13 19:32,2020-07-13 19:32,30385,27,3
2020-07-13 19:32,2020-07-13 19:32,30387,12,4
2020-07-13 19:31,2020-07-13 19:33,30388,117,-69
2020-07-13 19:33,2020-07-13 19:33,30386,6,3
2020-07-13 19:34,2020-07-13 19:34,30387,54,-41
2020-07-13 19:34,2020-07-13 19:35,30388,74,-53
2020-07-13 19:34,2020-07-13 19:36,30386,86,-16
2020-07-13 19:36,2020-07-13 19:36,30387,27,-45
2020-07-13 19:35,2020-07-13 19:37,30384,127,-64
2020-07-13 19:38,2020-07-13 19:38,30387,0,-72
2020-07-13 19:39,2020-07-13 19:40,30386,53,-14
2020-07-13 19:39,2020-07-13 19:40,30384,55,-51
2020-07-13 19:39,2020-07-13 19:40,30387,36,-52
2020-07-13 19:44,2020-07-13 19:44,30385,0,-84
2020-07-13 19:45,2020-07-13 19:51,30384,343,-76
2020-07-13 19:51,2020-07-13 19:51,30385,0,-83
2020-07-13 20:26,2020-07-13 20:26,30384,0,-84
2020-07-13 20:27,2020-07-13 20:27,30388,0,-87
2020-07-13 20:43,2020-07-13 20:43,30386,3,46
2020-07-13 20:43,2020-07-13 20:43,30390,3,47
2020-07-13 20:47,2020-07-13 20:49,30387,158,-57
2020-07-13 20:53,2020-07-13 20:54,30384,30,-39
2020-07-13 20:56,2020-07-13 20:56,30385,0,-82
2020-07-13 20:59,2020-07-13 20:59,30385,0,-81
2020-07-13 21:01,2020-07-13 21:01,30386,0,-82
2020-07-13 21:07,2020-07-13 21:08,30384,49,-61
2020-07-13 21:14,2020-07-13 21:14,30386,0,-79
2020-07-13 21:19,2020-07-13 21:19,30385,0,-75
2020-07-13 21:28,2020-07-13 21:28,30384,0,-85
2020-07-13 21:28,2020-07-13 21:29,30386,108,-69
2020-07-13 21:29,2020-07-13 21:29,30388,0,-79
2020-07-13 21:31,2020-07-13 21:31,30384,0,-78
2020-07-13 21:31,2020-07-13 21:31,30386,26,1
2020-07-13 21:32,2020-07-13 21:34,30386,65,-66
2020-07-13 21:33,2020-07-13 21:34,30384,73,-59
2020-07-13 21:36,2020-07-13 21:37,30384,46,-47
2020-07-13 21:37,2020-07-13 21:38,30386,53,-56
2020-07-13 21:38,2020-07-13 21:39,30385,60,-41
2020-07-13 21:38,2020-07-13 21:39,30390,78,-52
2020-07-13 21:47,2020-07-13 21:47,30385,21,-31
2020-07-13 21:49,2020-07-13 21:49,30385,12,47
2020-07-13 21:51,2020-07-13 21:51,30385,3,43
2020-07-13 21:59,2020-07-13 21:59,30387,0,-81
2020-07-13 22:03,2020-07-13 22:03,30385,27,-17
2020-07-13 22:07,2020-07-13 22:08,30387,9,-16
2020-07-13 22:14,2020-07-13 22:14,30385,35,-47
2020-07-13 22:14,2020-07-13 22:14,30391,18,5
2020-07-13 22:16,2020-07-13 22:16,30391,38,2
2020-07-13 22:16,2020-07-13 22:16,30385,9,4
2020-07-13 22:18,2020-07-13 22:18,30385,0,-83
2020-07-13 22:19,2020-07-13 22:19,30384,0,-81
2020-07-13 22:21,2020-07-13 22:24,30384,201,-72
2020-07-13 22:24,2020-07-13 22:24,30387,0,-83
2020-07-13 22:26,2020-07-13 22:26,30384,6,9
2020-07-13 22:26,2020-07-13 22:26,30387,0,-84
2020-07-13 22:29,2020-07-13 22:29,30387,0,-82
2020-07-13 22:29,2020-07-13 22:29,30388,6,10
2020-07-13 22:31,2020-07-13 22:31,30388,18,-37
2020-07-13 22:34,2020-07-13 22:34,30387,3,45
2020-07-13 22:34,2020-07-13 22:34,30388,48,-62
2020-07-13 22:34,2020-07-13 22:34,30385,0,-83
2020-07-13 22:57,2020-07-13 22:57,30388,0,-76
2020-07-13 22:57,2020-07-13 22:57,30387,0,-83
2020-07-13 22:57,2020-07-13 22:58,30386,54,-59
2020-07-13 22:58,2020-07-13 22:59,30387,27,-45
2020-07-13 22:57,2020-07-13 23:01,30390,231,-70
2020-07-13 23:01,2020-07-13 23:01,30387,39,44
2020-07-13 22:59,2020-07-13 23:01,30385,171,-69
2020-07-13 23:00,2020-07-13 23:02,30391,114,-65
2020-07-13 23:00,2020-07-13 23:02,30386,112,-67
2020-07-13 23:02,2020-07-13 23:03,30388,10,-19
2020-07-13 23:03,2020-07-13 23:03,30391,3,56
2020-07-13 23:03,2020-07-13 23:04,30390,31,-29
2020-07-13 23:03,2020-07-13 23:05,30385,116,-65
2020-07-13 23:06,2020-07-13 23:06,30390,0,-78
2020-07-13 23:06,2020-07-13 23:08,30385,84,-18
2020-07-13 23:41,2020-07-13 23:41,30385,0,-84
2020-07-13 23:44,2020-07-13 23:44,30390,3,46
2020-07-13 23:45,2020-07-13 23:46,30390,78,-45
2020-07-13 23:56,2020-07-13 23:57,30380,54,-47
2020-07-14 0:04,2020-07-14 0:04,30388,47,44
2020-07-14 0:06,2020-07-14 0:06,30388,17,-31
2020-07-14 0:08,2020-07-14 0:09,30388,54,-18
