Start,Stop,Proximity,Session,RSSI
2020-07-13 16:32,2020-07-13 16:32,30388,0,-83
2020-07-13 16:36,2020-07-13 16:36,30388,0,-81
2020-07-13 16:36,2020-07-13 16:37,30389,72,-31
2020-07-13 16:36,2020-07-13 16:37,30386,66,-46
2020-07-13 16:38,2020-07-13 16:38,30388,3,44
2020-07-13 16:38,2020-07-13 16:39,30389,6,4
2020-07-13 16:40,2020-07-13 16:40,30386,0,-84
2020-07-13 16:41,2020-07-13 16:41,30388,0,-82
2020-07-13 16:42,2020-07-13 16:42,30386,18,-31
2020-07-13 16:45,2020-07-13 16:48,30386,190,-70
2020-07-13 16:48,2020-07-13 16:49,30388,9,6
2020-07-13 16:50,2020-07-13 16:50,30386,3,54
2020-07-13 16:53,2020-07-13 16:53,30388,0,-81
2020-07-13 16:58,2020-07-13 16:59,30388,81,-42
2020-07-13 17:00,2020-07-13 17:00,30386,33,2
2020-07-13 17:02,2020-07-13 17:02,30386,0,-82
2020-07-13 17:05,2020-07-13 17:06,30388,33,-29
2020-07-13 17:05,2020-07-13 17:06,30391,27,43
2020-07-13 17:07,2020-07-13 17:09,30386,162,-68
2020-07-13 17:09,2020-07-13 17:09,30388,0,-85
2020-07-13 17:12,2020-07-13 17:13,30388,63,-47
2020-07-13 17:21,2020-07-13 17:22,30386,45,-20
2020-07-13 17:22,2020-07-13 17:22,30388,0,-75
2020-07-13 17:23,2020-07-13 17:24,30386,30,-50
2020-07-13 17:26,2020-07-13 17:26,30386,0,-83
2020-07-13 17:34,2020-07-13 17:34,30388,5,48
2020-07-13 17:37,2020-07-13 17:37,30388,15,2
2020-07-13 17:37,2020-07-13 17:38,30387,46,-40
2020-07-13 17:37,2020-07-13 17:38,30386,39,-18
2020-07-13 17:41,2020-07-13 17:41,30386,0,-80
2020-07-13 17:41,2020-07-13 17:42,30388,21,-31
2020-07-13 17:46,2020-07-13 17:46,30386,0,-83
2020-07-13 17:47,2020-07-13 17:48,30389,57,-18
2020-07-13 17:48,2020-07-13 17:48,30386,27,43
2020-07-13 17:49,2020-07-13 17:49,30387,10,-14
2020-07-13 17:50,2020-07-13 17:51,30386,21,-51
2020-07-13 17:51,2020-07-13 17:51,30389,12,-18
2020-07-13 17:51,2020-07-13 17:53,30387,121,-68
2020-07-13 17:51,2020-07-13 17:53,30388,114,-45
2020-07-13 17:52,2020-07-13 17:52,30386,27,-55
2020-07-13 17:54,2020-07-13 17:55,30389,61,-31
2020-07-13 18:06,2020-07-13 18:06,30386,0,-83
2020-07-13 18:07,2020-07-13 18:09,30387,72,-61
2020-07-13 18:12,2020-07-13 18:12,30389,24,-38
2020-07-13 18:13,2020-07-13 18:13,30385,12,2
2020-07-13 18:13,2020-07-13 18:13,30388,24,-29
2020-07-13 18:14,2020-07-13 18:14,30387,0,-72
2020-07-13 18:13,2020-07-13 18:14,30389,30,-16
2020-07-13 18:14,2020-07-13 18:15,30386,27,-36
2020-07-13 18:19,2020-07-13 18:19,30386,48,-47
2020-07-13 18:24,2020-07-13 18:24,30385,0,-78
2020-07-13 18:25,2020-07-13 18:25,30389,6,46
2020-07-13 18:25,2020-07-13 18:26,30388,3,45
2020-07-13 18:26,2020-07-13 18:26,30386,12,-26
2020-07-13 18:28,2020-07-13 18:28,30386,9,46
2020-07-13 18:29,2020-07-13 18:29,30387,0,-82
2020-07-13 18:30,2020-07-13 18:30,30386,0,-78
2020-07-13 18:30,2020-07-13 18:31,30388,15,-18
2020-07-13 18:32,2020-07-13 18:33,30387,73,-48
2020-07-13 18:32,2020-07-13 18:33,30385,48,4
