Start,Stop,Proximity,Session,RSSI
2020-07-13 19:55,2020-07-13 19:55,30381,0,-84
2020-07-13 20:33,2020-07-13 20:33,30387,3,50
2020-07-13 20:37,2020-07-13 20:37,30385,0,-84
2020-07-13 20:39,2020-07-13 20:39,30388,0,-83
2020-07-13 20:41,2020-07-13 20:42,30384,9,-19
2020-07-13 20:42,2020-07-13 20:42,30388,0,-84
2020-07-13 20:59,2020-07-13 20:59,30385,15,-20
2020-07-13 21:06,2020-07-13 21:06,30386,9,-14
2020-07-13 21:06,2020-07-13 21:08,30387,90,-58
2020-07-13 21:08,2020-07-13 21:09,30385,6,6
2020-07-13 21:10,2020-07-13 21:10,30385,18,1
2020-07-13 21:10,2020-07-13 21:10,30384,0,-83
2020-07-13 21:14,2020-07-13 21:14,30387,0,-84
2020-07-13 21:22,2020-07-13 21:22,30385,0,-84
2020-07-13 21:38,2020-07-13 21:38,30386,0,-84
2020-07-13 21:38,2020-07-13 21:39,30389,113,-49
2020-07-13 21:38,2020-07-13 21:39,30385,39,-50
2020-07-13 21:41,2020-07-13 21:41,30386,18,-30
2020-07-13 21:41,2020-07-13 21:41,30384,18,45
2020-07-13 21:41,2020-07-13 21:41,30385,0,-81
2020-07-13 21:43,2020-07-13 21:44,30384,63,-60
2020-07-13 21:58,2020-07-13 21:58,30388,12,-16
2020-07-13 21:58,2020-07-13 21:59,30391,75,-64
2020-07-13 21:59,2020-07-13 21:59,30386,39,-40
2020-07-13 22:00,2020-07-13 22:01,30388,15,50
2020-07-13 22:01,2020-07-13 22:02,30391,61,1
2020-07-13 22:02,2020-07-13 22:04,30386,87,-61
2020-07-13 22:04,2020-07-13 22:04,30391,27,-45
2020-07-13 22:06,2020-07-13 22:07,30391,68,-63
2020-07-13 22:06,2020-07-13 22:09,30386,210,-71
2020-07-13 22:09,2020-07-13 22:09,30384,21,44
2020-07-13 22:11,2020-07-13 22:11,30388,0,-84
2020-07-13 22:11,2020-07-13 22:12,30386,12,1
2020-07-13 22:15,2020-07-13 22:16,30386,57,-60
2020-07-13 22:22,2020-07-13 22:24,30388,157,-71
2020-07-13 22:28,2020-07-13 22:28,30387,42,-40
2020-07-13 22:26,2020-07-13 22:29,30388,169,-70
2020-07-13 22:31,2020-07-13 22:31,30387,13,-14
2020-07-13 22:35,2020-07-13 22:35,30385,12,44
2020-07-13 22:35,2020-07-13 22:36,30388,48,-44
2020-07-13 22:36,2020-07-13 22:36,30385,0,-76
2020-07-13 22:31,2020-07-13 22:42,30386,644,-79
2020-07-13 22:50,2020-07-13 22:50,30386,0,-85
2020-07-13 22:33,2020-07-13 22:58,30387,1484,-80
2020-07-13 22:57,2020-07-13 22:59,30385,121,-58
2020-07-13 22:56,2020-07-13 22:59,30386,193,-71
2020-07-13 22:57,2020-07-13 23:01,30389,230,-70
2020-07-13 23:00,2020-07-13 23:01,30391,63,-52
2020-07-13 23:00,2020-07-13 23:00,30387,0,-85
2020-07-13 23:01,2020-07-13 23:01,30386,9,4
2020-07-13 23:01,2020-07-13 23:01,30385,3,44
2020-07-13 23:02,2020-07-13 23:03,30391,74,-58
2020-07-13 23:02,2020-07-13 23:03,30389,76,-38
2020-07-13 23:03,2020-07-13 23:04,30385,33,-38
2020-07-13 23:04,2020-07-13 23:04,30386,12,-17
2020-07-13 23:06,2020-07-13 23:06,30389,0,-79
2020-07-13 23:06,2020-07-13 23:07,30391,65,4
2020-07-13 23:06,2020-07-13 23:06,30385,0,-81
2020-07-13 23:08,2020-07-13 23:09,30391,42,-44
2020-07-13 23:09,2020-07-13 23:09,30385,12,46
2020-07-13 23:11,2020-07-13 23:12,30391,24,13
2020-07-13 23:11,2020-07-13 23:11,30386,0,-83
2020-07-13 23:13,2020-07-13 23:14,30391,111,-61
2020-07-13 23:14,2020-07-13 23:15,30386,82,-53
2020-07-13 23:15,2020-07-13 23:23,30385,460,-76
2020-07-13 23:28,2020-07-13 23:29,30386,33,-21
2020-07-13 23:30,2020-07-13 23:30,30386,3,43
2020-07-13 23:34,2020-07-13 23:39,30391,303,-76
2020-07-13 23:36,2020-07-13 23:40,30386,251,-77
2020-07-13 23:41,2020-07-13 23:41,30391,36,-46
2020-07-13 23:43,2020-07-13 23:43,30389,3,45
2020-07-13 23:45,2020-07-13 23:46,30389,69,-36
2020-07-14 0:01,2020-07-14 0:01,30386,0,-78
2020-07-14 0:02,2020-07-14 0:02,30385,0,-83
2020-07-14 0:02,2020-07-14 0:03,30378,85,-38
2020-07-14 0:03,2020-07-14 0:03,30391,45,-30
2020-07-14 0:03,2020-07-14 0:03,30387,30,-15
2020-07-14 0:03,2020-07-14 0:04,30384,24,-26
2020-07-14 0:05,2020-07-14 0:05,30378,0,-84
2020-07-14 0:05,2020-07-14 0:05,30387,0,-82
2020-07-14 0:06,2020-07-14 0:06,30384,6,10
2020-07-14 0:08,2020-07-14 0:09,30381,85,-64
2020-07-14 0:12,2020-07-14 0:12,30381,6,9
2020-07-14 0:16,2020-07-14 0:16,30389,0,-82
2020-07-14 0:15,2020-07-14 0:18,30387,145,-62
2020-07-14 0:16,2020-07-14 0:17,30388,42,9
2020-07-14 0:17,2020-07-14 0:17,30389,0,-78
2020-07-14 0:17,2020-07-14 0:18,30391,76,-56
2020-07-14 0:19,2020-07-14 0:19,30387,0,-82
2020-07-14 0:19,2020-07-14 0:19,30389,15,2
2020-07-14 0:20,2020-07-14 0:20,30384,0,-84
2020-07-14 0:21,2020-07-14 0:21,30387,0,-85
2020-07-14 0:20,2020-07-14 0:22,30385,109,-64
2020-07-14 0:20,2020-07-14 0:22,30386,108,-78
2020-07-14 0:21,2020-07-14 0:22,30389,72,-53
2020-07-14 0:22,2020-07-14 0:22,30387,0,-84
