Start,Stop,Proximity,Session,RSSI
2020-06-18 19:43,2020-06-18 19:43,30382,0,-81
2020-06-18 19:47,2020-06-18 19:47,30381,13,-15
2020-06-18 19:48,2020-06-18 19:48,30381,6,2
2020-06-18 19:54,2020-06-18 19:54,30382,0,-81
2020-06-18 19:58,2020-06-18 19:59,30382,24,-19
2020-06-18 19:59,2020-06-18 20:00,30381,71,-30
2020-06-18 20:00,2020-06-18 20:02,30382,122,-64
2020-06-18 20:02,2020-06-18 20:02,30381,36,4
2020-06-18 20:05,2020-06-18 20:06,30382,27,-30
2020-06-18 20:09,2020-06-18 20:10,30382,52,43
2020-06-18 20:12,2020-06-18 20:12,30382,0,-84
2020-06-18 20:14,2020-06-18 20:14,30382,42,-20
2020-06-18 20:36,2020-06-18 20:36,30380,12,45
2020-06-18 20:59,2020-06-18 20:59,30379,0,-83
2020-06-18 21:11,2020-06-18 21:11,30380,0,-79
2020-06-18 21:19,2020-06-18 21:21,30379,93,-46
2020-06-18 21:22,2020-06-18 21:22,30382,24,-40
2020-06-18 21:26,2020-06-18 21:26,30382,0,-81
2020-06-18 21:28,2020-06-18 21:28,30380,0,-84
2020-06-18 21:43,2020-06-18 21:43,30381,0,-83
2020-06-18 21:44,2020-06-18 21:44,30382,3,51
2020-06-18 21:48,2020-06-18 21:49,30379,66,-46
2020-06-18 21:52,2020-06-18 21:52,30381,5,10
2020-06-18 21:53,2020-06-18 21:53,30382,45,-51
2020-06-18 21:54,2020-06-18 21:55,30380,28,-13
2020-06-18 21:56,2020-06-18 21:56,30379,0,-84
2020-06-18 21:58,2020-06-18 22:00,30379,150,-50
2020-06-18 22:01,2020-06-18 22:01,30381,3,47
2020-06-18 22:03,2020-06-18 22:03,30382,0,-82
2020-06-18 22:06,2020-06-18 22:07,30379,27,-44
2020-06-18 22:07,2020-06-18 22:07,30380,0,-81
2020-06-18 22:35,2020-06-18 22:35,30379,3,46
2020-06-18 22:36,2020-06-18 22:36,30382,0,-84
2020-06-18 22:48,2020-06-18 22:48,30382,0,-85
2020-06-18 23:40,2020-06-18 23:42,30379,121,-58
2020-06-18 23:42,2020-06-18 23:42,30382,30,4
2020-06-18 23:44,2020-06-18 23:44,30382,0,-77
2020-06-18 23:42,2020-06-18 23:44,30381,124,-47
2020-06-18 23:44,2020-06-18 23:44,30379,6,47
2020-06-18 23:46,2020-06-18 23:46,30382,6,45
2020-06-18 23:45,2020-06-18 23:46,30380,78,-40
2020-06-18 23:46,2020-06-18 23:47,30379,76,-64
2020-06-18 23:48,2020-06-18 23:48,30380,24,4
2020-06-18 23:48,2020-06-18 23:48,30382,0,-82
2020-06-18 23:49,2020-06-18 23:49,30382,17,3
2020-06-18 23:50,2020-06-18 23:50,30379,0,-83
2020-06-18 23:52,2020-06-18 23:52,30381,0,-83
2020-06-18 23:52,2020-06-18 23:52,30382,13,-18
2020-06-18 23:56,2020-06-18 23:57,30379,45,-53
2020-06-19 0:03,2020-06-19 0:03,30379,0,-81
2020-06-19 0:06,2020-06-19 0:06,30381,12,-30
2020-06-19 0:08,2020-06-19 0:08,30379,0,-73
2020-06-19 0:10,2020-06-19 0:11,30380,61,-17
2020-06-19 0:11,2020-06-19 0:13,30382,124,-46
2020-06-19 0:12,2020-06-19 0:14,30381,157,-67
2020-06-19 0:22,2020-06-19 0:24,30381,137,-64
2020-06-19 0:27,2020-06-19 0:27,30381,6,54
2020-06-19 0:27,2020-06-19 0:29,30379,121,-69
2020-06-19 0:29,2020-06-19 0:29,30382,3,46
2020-06-19 0:28,2020-06-19 0:29,30381,68,-56
2020-06-19 0:28,2020-06-19 0:30,30380,135,-49
2020-06-19 0:30,2020-06-19 0:30,30379,0,-81
2020-06-19 0:30,2020-06-19 0:31,30382,63,-59
2020-06-19 0:36,2020-06-19 0:37,30385,75,-51
2020-06-19 0:36,2020-06-19 0:37,30381,61,3
2020-06-19 0:36,2020-06-19 0:37,30391,69,-53
2020-06-19 0:36,2020-06-19 0:37,30386,9,47
