Start,Stop,Proximity,Session,RSSI
2020-07-13 21:47,2020-07-13 21:47,30378,0,-58
2020-07-13 21:53,2020-07-13 21:53,30388,25,47
2020-07-13 21:57,2020-07-13 21:58,30388,27,-46
2020-07-13 21:58,2020-07-13 21:59,30390,57,-61
2020-07-13 21:59,2020-07-13 21:59,30386,42,46
2020-07-13 21:59,2020-07-13 21:59,30388,15,7
2020-07-13 22:02,2020-07-13 22:02,30386,21,-30
2020-07-13 22:04,2020-07-13 22:04,30390,28,-47
2020-07-13 22:06,2020-07-13 22:07,30390,54,-56
2020-07-13 22:08,2020-07-13 22:08,30384,9,3
2020-07-13 22:08,2020-07-13 22:08,30386,27,5
2020-07-13 22:08,2020-07-13 22:08,30390,15,46
2020-07-13 22:09,2020-07-13 22:10,30388,82,-48
2020-07-13 22:13,2020-07-13 22:13,30380,0,-80
2020-07-13 22:13,2020-07-13 22:14,30385,54,-48
2020-07-13 22:16,2020-07-13 22:19,30385,147,-69
2020-07-13 22:19,2020-07-13 22:19,30387,3,-128
2020-07-13 22:23,2020-07-13 22:24,30387,48,45
2020-07-13 22:21,2020-07-13 22:27,30385,330,-70
2020-07-13 22:29,2020-07-13 22:29,30384,0,-83
2020-07-13 22:32,2020-07-13 22:32,30384,0,-82
2020-07-13 22:34,2020-07-13 22:35,30384,54,-34
2020-07-13 22:43,2020-07-13 22:43,30378,6,48
2020-07-13 22:45,2020-07-13 22:46,30378,60,-33
2020-07-13 22:48,2020-07-13 22:49,30378,72,-50
2020-07-13 23:00,2020-07-13 23:00,30385,12,-18
2020-07-13 23:00,2020-07-13 23:01,30386,75,-29
2020-07-13 23:00,2020-07-13 23:01,30390,52,-16
2020-07-13 23:00,2020-07-13 23:01,30389,97,-56
2020-07-13 23:01,2020-07-13 23:01,30387,0,-84
2020-07-13 23:03,2020-07-13 23:03,30389,0,-76
2020-07-13 23:02,2020-07-13 23:03,30390,75,-61
2020-07-13 23:03,2020-07-13 23:04,30387,78,-61
2020-07-13 23:06,2020-07-13 23:06,30390,9,2
2020-07-13 23:08,2020-07-13 23:08,30385,6,49
2020-07-13 23:08,2020-07-13 23:09,30390,42,-37
2020-07-13 23:09,2020-07-13 23:10,30386,49,-33
2020-07-13 23:10,2020-07-13 23:10,30385,0,-83
2020-07-13 23:11,2020-07-13 23:12,30390,24,-13
2020-07-13 23:13,2020-07-13 23:14,30390,108,-60
2020-07-13 23:14,2020-07-13 23:15,30386,45,-52
2020-07-13 23:35,2020-07-13 23:39,30390,290,-77
2020-07-13 23:35,2020-07-13 23:39,30386,242,-77
2020-07-13 23:40,2020-07-13 23:41,30386,3,50
2020-07-13 23:41,2020-07-13 23:41,30390,39,-55
2020-07-13 23:47,2020-07-13 23:49,30378,151,-69
2020-07-13 23:47,2020-07-13 23:49,30387,157,-70
2020-07-13 23:50,2020-07-13 23:50,30384,0,-80
2020-07-13 23:52,2020-07-13 23:52,30384,12,52
2020-07-13 23:53,2020-07-13 23:53,30385,0,-70
2020-07-13 23:50,2020-07-13 23:54,30378,253,-66
2020-07-13 23:51,2020-07-13 23:54,30387,226,-69
2020-07-13 23:54,2020-07-13 23:55,30384,71,2
2020-07-13 23:55,2020-07-13 23:56,30385,51,-18
2020-07-13 23:56,2020-07-13 23:59,30387,204,-70
2020-07-13 23:58,2020-07-13 23:59,30384,71,-40
2020-07-14 0:01,2020-07-14 0:01,30385,0,-83
2020-07-14 0:02,2020-07-14 0:02,30390,0,-83
2020-07-14 0:02,2020-07-14 0:03,30385,27,44
2020-07-14 0:03,2020-07-14 0:03,30390,0,-83
2020-07-14 0:03,2020-07-14 0:03,30384,44,-47
2020-07-14 0:01,2020-07-14 0:04,30387,221,-72
2020-07-14 0:04,2020-07-14 0:04,30384,0,-83
2020-07-14 0:05,2020-07-14 0:05,30390,0,-84
2020-07-14 0:06,2020-07-14 0:06,30385,0,-75
2020-07-14 0:07,2020-07-14 0:08,30384,51,-62
2020-07-14 0:10,2020-07-14 0:10,30384,41,-44
2020-07-14 0:11,2020-07-14 0:13,30384,68,-60
2020-07-14 0:12,2020-07-14 0:13,30386,51,47
2020-07-13 23:56,2020-07-14 0:14,30378,1086,-73
2020-07-14 0:05,2020-07-14 0:14,30387,512,-76
