Start,Stop,Proximity,Session,RSSI
2020-07-13 21:14,2020-07-13 21:14,30387,0,-84
2020-07-13 21:33,2020-07-13 21:34,30385,66,-59
2020-07-13 21:42,2020-07-13 21:43,30381,11,-20
2020-07-13 21:51,2020-07-13 21:51,30387,24,-49
2020-07-13 21:52,2020-07-13 21:52,30391,0,-81
2020-07-13 22:13,2020-07-13 22:14,30391,63,-61
2020-07-13 22:14,2020-07-13 22:14,30385,6,45
2020-07-13 22:18,2020-07-13 22:18,30381,30,-46
2020-07-13 22:29,2020-07-13 22:29,30381,36,-52
2020-07-13 23:09,2020-07-13 23:09,30378,0,-84
2020-07-13 23:24,2020-07-13 23:24,30382,6,5
2020-07-13 23:26,2020-07-13 23:29,30382,222,-76
2020-07-13 23:31,2020-07-13 23:34,30382,225,-72
2020-07-13 23:36,2020-07-13 23:39,30382,226,-73
2020-07-13 23:41,2020-07-13 23:41,30382,18,-14
2020-07-13 23:42,2020-07-13 23:43,30382,27,-18
2020-07-13 23:44,2020-07-13 23:44,30382,30,-51
2020-07-13 23:44,2020-07-13 23:44,30391,0,-85
2020-07-13 23:46,2020-07-13 23:46,30382,0,-84
2020-07-13 23:51,2020-07-13 23:51,30382,0,-84
2020-07-13 23:52,2020-07-13 23:52,30382,6,9
2020-07-13 23:56,2020-07-13 23:57,30389,49,-20
2020-07-13 23:57,2020-07-13 23:59,30386,112,-67
2020-07-13 23:59,2020-07-13 23:59,30389,0,-84
2020-07-14 0:01,2020-07-14 0:01,30390,0,-82
2020-07-14 0:16,2020-07-14 0:17,30378,46,-54
2020-07-14 0:16,2020-07-14 0:17,30386,45,-41
2020-07-14 0:26,2020-07-14 0:26,30378,0,-83
2020-07-14 0:29,2020-07-14 0:29,30378,0,-86
2020-07-14 0:34,2020-07-14 0:34,30381,43,-58
2020-07-14 0:36,2020-07-14 0:39,30391,186,-66
2020-07-14 0:38,2020-07-14 0:39,30382,54,1
2020-07-14 0:39,2020-07-14 0:39,30384,18,4
2020-07-14 0:43,2020-07-14 0:44,30381,111,-71
2020-07-14 0:47,2020-07-14 0:49,30381,141,-60
2020-07-14 0:47,2020-07-14 0:49,30382,127,-70
2020-07-14 0:49,2020-07-14 0:49,30378,6,44
2020-07-14 0:52,2020-07-14 0:52,30382,0,-83
2020-07-14 0:52,2020-07-14 0:54,30381,152,-71
2020-07-14 0:53,2020-07-14 0:54,30378,85,-63
2020-07-14 0:57,2020-07-14 0:59,30378,127,-42
2020-07-14 0:57,2020-07-14 0:59,30382,128,-47
2020-07-14 1:02,2020-07-14 1:03,30378,37,-19
2020-07-14 1:02,2020-07-14 1:04,30382,157,-65
2020-07-14 1:02,2020-07-14 1:04,30381,106,-54
2020-07-14 1:04,2020-07-14 1:04,30378,21,-20
2020-07-14 1:07,2020-07-14 1:09,30378,148,-64
2020-07-14 1:08,2020-07-14 1:09,30382,102,-64
2020-07-14 1:12,2020-07-14 1:14,30382,155,-58
2020-07-14 1:12,2020-07-14 1:14,30378,154,-50
2020-07-14 1:17,2020-07-14 1:19,30382,152,-73
2020-07-14 1:18,2020-07-14 1:19,30388,54,-55
2020-07-14 1:19,2020-07-14 1:19,30378,0,-86
2020-07-14 1:22,2020-07-14 1:22,30378,0,-83
2020-07-14 1:22,2020-07-14 1:24,30382,143,-71
2020-07-14 1:23,2020-07-14 1:24,30388,94,-41
2020-07-14 1:23,2020-07-14 1:24,30378,82,-64
2020-07-14 1:27,2020-07-14 1:27,30378,10,-17
2020-07-14 1:27,2020-07-14 1:27,30389,0,-85
2020-07-14 1:27,2020-07-14 1:29,30382,155,-68
2020-07-14 1:27,2020-07-14 1:29,30388,124,-67
2020-07-14 1:33,2020-07-14 1:33,30389,39,47
2020-07-14 1:32,2020-07-14 1:34,30382,159,-64
2020-07-14 1:32,2020-07-14 1:34,30388,153,-72
2020-07-14 1:33,2020-07-14 1:34,30378,105,-57
2020-07-14 1:37,2020-07-14 1:39,30388,105,-65
2020-07-14 1:37,2020-07-14 1:39,30382,158,-69
2020-07-14 1:37,2020-07-14 1:39,30378,145,-71
2020-07-14 1:42,2020-07-14 1:42,30388,10,1
2020-07-14 1:42,2020-07-14 1:44,30378,160,-71
2020-07-14 1:47,2020-07-14 1:49,30378,121,-69
2020-07-14 2:07,2020-07-14 2:09,30382,160,-75
2020-07-14 2:12,2020-07-14 2:14,30382,156,-75
2020-07-14 2:17,2020-07-14 2:19,30382,159,-74
2020-07-14 2:22,2020-07-14 2:24,30382,160,-74
2020-07-14 2:27,2020-07-14 2:29,30382,145,-70
2020-07-14 2:32,2020-07-14 2:34,30382,144,-71
2020-07-14 2:37,2020-07-14 2:39,30382,160,-71
2020-07-14 2:42,2020-07-14 2:44,30382,154,-70
2020-07-14 2:49,2020-07-14 2:49,30378,6,2
2020-07-14 2:52,2020-07-14 2:52,30391,0,-84
2020-07-14 2:53,2020-07-14 2:54,30378,88,-64
2020-07-14 2:57,2020-07-14 2:58,30378,51,-60
2020-07-14 2:57,2020-07-14 2:58,30385,31,-52
2020-07-14 3:02,2020-07-14 3:02,30385,0,-82
2020-07-14 3:07,2020-07-14 3:07,30385,6,8
2020-07-14 3:09,2020-07-14 3:09,30390,0,-83
2020-07-14 3:09,2020-07-14 3:09,30391,21,-40
2020-07-14 3:12,2020-07-14 3:13,30387,39,-45
2020-07-14 3:14,2020-07-14 3:14,30378,3,51
2020-07-14 3:14,2020-07-14 3:14,30387,0,-83
2020-07-14 3:16,2020-07-14 3:17,30378,57,-62
2020-07-14 3:17,2020-07-14 3:18,30388,33,-31
2020-07-14 3:29,2020-07-14 3:29,30381,3,44
2020-07-14 3:29,2020-07-14 3:29,30382,0,-83
2020-07-14 3:33,2020-07-14 3:34,30382,81,-62
2020-07-14 3:34,2020-07-14 3:34,30385,27,44
2020-07-14 3:37,2020-07-14 3:39,30382,156,-65
2020-07-14 3:43,2020-07-14 3:44,30382,57,-62
2020-07-14 3:44,2020-07-14 3:44,30381,24,-31
2020-07-14 3:46,2020-07-14 3:47,30391,37,-48
2020-07-14 3:46,2020-07-14 3:47,30381,22,-18
2020-07-14 3:47,2020-07-14 3:47,30382,6,4
2020-07-14 3:48,2020-07-14 3:49,30382,88,-50
2020-07-14 3:49,2020-07-14 3:49,30381,48,-46
2020-07-14 3:49,2020-07-14 3:49,30391,0,-84
2020-07-14 3:51,2020-07-14 3:51,30391,0,-82
2020-07-14 3:51,2020-07-14 3:52,30382,42,-41
2020-07-14 3:51,2020-07-14 3:53,30381,136,-68
2020-07-14 3:53,2020-07-14 3:54,30382,72,-63
