"Date","Expected_Fixes","On_Time_Fix","No_fix","Early_Fix","Late_Fix","Avg_Speed_Day","Avg_Speed_Night","Out_of_Bounds","Percent_No_Fix_to_Total","Per_Missing__to_Expected_Fix"
"2020-09-05",288,288,0,0,0,0.0512499949562669,0.03546217743506,0,"0 %","0 %"
"2020-09-06",288,288,0,0,0,0.0471483427294136,0.0375871379167004,0,"0 %","0 %"
"2020-09-07",288,288,0,0,0,0.0576070970670718,0.0380387907822471,0,"0 %","0 %"
"2020-09-08",288,278,4,0,0,0.146543404108297,0.76629024373619,6,"1.43884892086331 %","3.47222222222222 %"
"2020-09-09",288,106,0,0,0,0.689275662727238,NA,0,"0 %","63.1944444444444 %"
"2020-09-10",0,0,0,0,0,0,0,0,NA,NA
"2020-09-11",0,0,0,0,0,0,0,0,NA,NA
"2020-09-12",0,0,0,0,0,0,0,0,NA,NA
"2020-09-13",0,0,0,0,0,0,0,0,NA,NA
"2020-09-14",0,0,0,0,0,0,0,0,NA,NA
"2020-09-15",0,0,0,0,0,0,0,0,NA,NA
"2020-09-16",0,0,0,0,0,0,0,0,NA,NA
