"Date","Percent Expected Recordings","95 Percentile Activities","99 Percentile Activities","99.99 Percentile High Activities"
"2020-06-18",0.305231481481481,0.0659790687092371,0.0178219323524951,0.00166843622023358
"2020-06-19",1,0.0110648148148148,0.0018287037037037,0.000208333333333333
"2020-06-20",1,0.0137037037037037,0.00280092592592593,0.000324074074074074
"2020-06-21",1,0.0188888888888889,0.00363425925925926,0.00025462962962963
"2020-06-22",1,0.0294675925925926,0.00780092592592593,0.00108796296296296
"2020-06-23",1,0.0142824074074074,0.00335648148148148,0.000300925925925926
"2020-06-24",1,0.013587962962963,0.00238425925925926,9.25925925925926e-05
"2020-06-25",1,0.0168518518518519,0.00377314814814815,0.000509259259259259
"2020-06-26",1,0.0567361111111111,0.0130092592592593,0.00134259259259259
"2020-06-27",1,0.0730787037037037,0.0197685185185185,0.00164351851851852
"2020-06-28",1,0.00840277777777778,0.00113425925925926,0.000162037037037037
"2020-06-29",1,0.0127314814814815,0.00208333333333333,0.000138888888888889
"2020-06-30",1,0.0112731481481481,0.00168981481481481,0.000277777777777778
"2020-07-01",1,0.00770833333333333,0.00118055555555556,9.25925925925926e-05
"2020-07-02",1,0.018587962962963,0.003125,0.000393518518518519
"2020-07-03",1,0.0384953703703704,0.00569444444444444,0.000185185185185185
"2020-07-04",1,0.0571064814814815,0.0102083333333333,0.000277777777777778
"2020-07-05",1,0.0567361111111111,0.00930555555555555,0.000208333333333333
"2020-07-06",1,0.049537037037037,0.00944444444444444,0.000416666666666667
"2020-07-07",1,0.0537268518518519,0.00949074074074074,0.000185185185185185
"2020-07-08",1,0.0561574074074074,0.0130324074074074,0.000763888888888889
"2020-07-09",1,0.0609027777777778,0.0143518518518519,0.000324074074074074
"2020-07-10",1,0.0563425925925926,0.0133101851851852,0.000277777777777778
"2020-07-11",1,0.0538888888888889,0.0125,0.000578703703703704
"2020-07-12",1,0.067337962962963,0.0147916666666667,0.000486111111111111
"2020-07-13",0.983703703703704,0.0581701807228916,0.0155073418674699,0.000352974397590361
"2020-07-14",1,0.065787037037037,0.0136111111111111,0.000625
"2020-07-15",1,0.0775694444444444,0.0202314814814815,0.00127314814814815
"2020-07-16",1,0.0814814814814815,0.0202083333333333,0.000925925925925926
"2020-07-17",1,0.0832175925925926,0.0194444444444444,0.00099537037037037
"2020-07-18",1,0.051412037037037,0.00935185185185185,0.00025462962962963
"2020-07-19",1,0.0584259259259259,0.0110185185185185,0.000462962962962963
"2020-07-20",1,0.0678935185185185,0.0129861111111111,0.000578703703703704
"2020-07-21",1,0.0637037037037037,0.0125694444444444,0.000277777777777778
"2020-07-22",1,0.0639351851851852,0.013587962962963,0.000486111111111111
"2020-07-23",1,0.0716435185185185,0.016087962962963,0.000787037037037037
"2020-07-24",1,0.0843981481481482,0.0225,0.00134259259259259
"2020-07-25",1,0.0789583333333333,0.0186574074074074,0.000555555555555556
"2020-07-26",1,0.0538657407407407,0.00983796296296296,0.000787037037037037
"2020-07-27",1,0.0386805555555556,0.00553240740740741,9.25925925925926e-05
"2020-07-28",1,0.0558333333333333,0.00990740740740741,0.000578703703703704
"2020-07-29",1,0.0602083333333333,0.0105555555555556,0.000671296296296296
"2020-07-30",1,0.0590972222222222,0.0123148148148148,0.000717592592592593
"2020-07-31",1,0.0604398148148148,0.0137037037037037,0.000694444444444444
"2020-08-01",1,0.0525231481481481,0.0106481481481481,0.000578703703703704
"2020-08-02",1,0.0637268518518519,0.0141203703703704,0.000925925925925926
"2020-08-03",1,0.059375,0.0126157407407407,0.000694444444444444
"2020-08-04",1,0.0593287037037037,0.0112037037037037,0.000462962962962963
"2020-08-05",1,0.053587962962963,0.0113888888888889,0.000717592592592593
"2020-08-06",1,0.0462268518518519,0.0074537037037037,0.000185185185185185
"2020-08-07",1,0.02875,0.0043287037037037,0.000185185185185185
"2020-08-08",1,0.0272222222222222,0.00291666666666667,0.000185185185185185
"2020-08-09",1,0.0402546296296296,0.00483796296296296,0.000138888888888889
"2020-08-10",1,0.0413888888888889,0.00543981481481481,0.000231481481481481
"2020-08-11",0.996967592592593,0.045322621839374,0.0065940699807286,0.000394715456592909
"2020-08-12",1,0.053287037037037,0.0104398148148148,0.000393518518518519
"2020-08-13",1,0.0558101851851852,0.00953703703703704,0.000486111111111111
"2020-08-14",1,0.0747222222222222,0.015787037037037,0.000601851851851852
"2020-08-15",0.379050925925926,0.0500763358778626,0.0112977099236641,0.000549618320610687
"2020-08-16",0.987800925925926,0.0631312539544911,0.0160288707145033,0.00377287746350151
"2020-08-17",1,0.059837962962963,0.0131712962962963,0.000347222222222222
"2020-08-18",0.998773148148148,0.0569448629105152,0.0130020627158319,0.000648944306672538
"2020-08-19",1,0.0549305555555556,0.00958333333333333,0.000277777777777778
"2020-08-20",1,0.035625,0.00469907407407407,0.00025462962962963
"2020-08-21",1,0.0485185185185185,0.00759259259259259,0.000578703703703704
"2020-08-22",1,0.0458333333333333,0.00655092592592593,0.000208333333333333
"2020-08-23",0.99150462962963,0.0603039712371303,0.0147316321527794,0.00147082856675927
"2020-08-24",1,0.0390046296296296,0.0075,0.000115740740740741
"2020-08-25",1,0.0473611111111111,0.00787037037037037,0.000115740740740741
"2020-08-26",1,0.0471990740740741,0.00844907407407407,0.00037037037037037
"2020-08-27",1,0.0544444444444444,0.0102546296296296,0.000462962962962963
"2020-08-28",1,0.0529398148148148,0.00960648148148148,0.000138888888888889
"2020-08-29",1,0.058125,0.0144212962962963,0.00127314814814815
"2020-08-30",1,0.0523611111111111,0.00884259259259259,0.000208333333333333
"2020-08-31",1,0.0541898148148148,0.00939814814814815,0.000208333333333333
"2020-09-01",1,0.0484722222222222,0.00884259259259259,0.000300925925925926
"2020-09-02",1,0.0583333333333333,0.0111111111111111,0.00037037037037037
"2020-09-03",1,0.0358796296296296,0.00472222222222222,9.25925925925926e-05
"2020-09-04",1,0.056875,0.0110648148148148,0.000231481481481481
"2020-09-05",1,0.052962962962963,0.0106018518518519,0.000300925925925926
"2020-09-06",1,0.0516203703703704,0.0106944444444444,0.000486111111111111
"2020-09-07",1,0.0585416666666667,0.0108333333333333,0.000162037037037037
"2020-09-08",1,0.0412268518518519,0.00726851851851852,0.000138888888888889
"2020-09-09",1,0.0579166666666667,0.0102083333333333,0.000115740740740741
"2020-09-10",1,0.052662037037037,0.0107175925925926,0.000324074074074074
"2020-09-11",1,0.0599074074074074,0.0108101851851852,0.000185185185185185
"2020-09-12",1,0.0718981481481481,0.0131944444444444,0.000231481481481481
"2020-09-13",1,0.0728240740740741,0.0147685185185185,0.000231481481481481
"2020-09-14",0.998703703703704,0.0497867606156128,0.0106851474133136,0.000556276654923048
"2020-09-15",1,0.0197916666666667,0.00409722222222222,0.000439814814814815
"2020-09-16",0.335046296296296,0.0183777808484179,0.00379991709271798,0.000138178803371563
