"Date","Percent Expected Recordings","95 Percentile Activities","99 Percentile Activities","99.99 Percentile High Activities"
"2020-06-18",0.45724537037037,0.0408545537386726,0.00582190047081456,0.000303751328912064
"2020-06-19",1,0.0155092592592593,0.00134259259259259,0
"2020-06-20",1,0.0173842592592593,0.00155092592592593,0
"2020-06-21",1,0.0138657407407407,0.00162037037037037,2.31481481481481e-05
"2020-06-22",1,0.0253472222222222,0.00196759259259259,0
"2020-06-23",1,0.0122453703703704,0.00178240740740741,0
"2020-06-24",1,0.0181712962962963,0.00222222222222222,4.62962962962963e-05
"2020-06-25",1,0.0195601851851852,0.00247685185185185,2.31481481481481e-05
"2020-06-26",1,0.0771990740740741,0.00898148148148148,0.000208333333333333
"2020-06-27",1,0.0328472222222222,0.00763888888888889,0.000115740740740741
"2020-06-28",1,0.0154861111111111,0.0025,2.31481481481481e-05
"2020-06-29",1,0.0183333333333333,0.00300925925925926,0
"2020-06-30",1,0.0107407407407407,0.00175925925925926,0
"2020-07-01",1,0.0310648148148148,0.00222222222222222,4.62962962962963e-05
"2020-07-02",1,0.0161111111111111,0.00238425925925926,0
"2020-07-03",1,0.0797916666666667,0.00490740740740741,2.31481481481481e-05
"2020-07-04",1,0.0356712962962963,0.00377314814814815,4.62962962962963e-05
"2020-07-05",1,0.0374074074074074,0.00414351851851852,0
"2020-07-06",1,0.0385416666666667,0.0037037037037037,2.31481481481481e-05
"2020-07-07",1,0.0459259259259259,0.00509259259259259,0.000162037037037037
"2020-07-08",1,0.0448148148148148,0.00523148148148148,0
"2020-07-09",1,0.040787037037037,0.00506944444444444,0
"2020-07-10",1,0.0486574074074074,0.0068287037037037,2.31481481481481e-05
"2020-07-11",1,0.0417824074074074,0.00525462962962963,0.000185185185185185
"2020-07-12",1,0.0550462962962963,0.00837962962962963,0.000208333333333333
"2020-07-13",0.982847222222222,0.0468922960974116,0.00960927011940931,9.42085305824442e-05
"2020-07-14",1,0.0595833333333333,0.0111805555555556,0.000185185185185185
"2020-07-15",1,0.0645601851851852,0.0101851851851852,9.25925925925926e-05
"2020-07-16",0.997337962962963,0.0588371823140304,0.00905187420215852,0.000116049669258443
"2020-07-17",0.653634259259259,0.0705457378616709,0.0115097212876722,0.000177072635194957
"2020-07-18",0.884722222222222,0.0683935112506541,0.0105442176870748,5.23286237571952e-05
"2020-07-19",0.739166666666667,0.0398972817236628,0.00535512965050733,3.13165476637855e-05
"2020-07-20",0.684953703703704,0.0391686380533964,0.00581277458600879,3.37952010814464e-05
"2020-07-21",0.772824074074074,0.0440304319175702,0.00640987240160546,0
"2020-07-22",0.95900462962963,0.0310410581959497,0.00441719568418258,2.4137681334331e-05
"2020-07-23",0.918912037037037,0.0383656195682293,0.00624732347532559,2.51908204650225e-05
"2020-07-24",1,0.0490509259259259,0.00738425925925926,2.31481481481481e-05
"2020-07-25",0.99625,0.079302012175287,0.00704028997630001,4.64705608996701e-05
"2020-07-26",1,0.069375,0.00875,2.31481481481481e-05
"2020-07-27",0.981898148148148,0.0518647743882314,0.00681314536281767,0.000188599179593569
"2020-07-28",0.949722222222222,0.0459442332065906,0.00699522277469046,0.000194988788144682
"2020-07-29",0.579398148148148,0.0621654015181782,0.00811026767878546,7.99041150619257e-05
"2020-07-30",0.882361111111111,0.0593682774542211,0.00658481557269531,5.2468649981636e-05
"2020-07-31",0.769212962962963,0.0666867288594643,0.00956966596448992,9.02798675895275e-05
"2020-08-01",0.861319444444444,0.0585879760273052,0.00599317369453627,8.06256550834476e-05
"2020-08-02",0.855856481481482,0.0598815351743164,0.00646417656127444,0
"2020-08-03",0.802777777777778,0.0417531718569781,0.00418108419838524,2.88350634371396e-05
"2020-08-04",0.93962962962963,0.0373226251478124,0.00280843515963737,2.46353961371699e-05
"2020-08-05",0.867592592592593,0.0506136606189968,0.00544290288153682,8.0042689434365e-05
"2020-08-06",0.935856481481481,0.0412327784511118,0.00422963714165574,2.47347201266418e-05
"2020-08-07",0.772662037037037,0.0606369274094491,0.0070103957578118,2.99589562299649e-05
"2020-08-08",0.530694444444444,0.0652534240600192,0.0101195149611794,0.000130855796911803
"2020-08-09",0.678981481481482,0.0581617346243011,0.00964816582571935,6.81849174962498e-05
"2020-08-10",0.969282407407407,0.0442289781004466,0.00439423972488238,4.77634752704607e-05
"2020-08-11",0.879236111111111,0.0373061632835742,0.00315930811152358,2.63275675960298e-05
"2020-08-12",0.36837962962963,0.0387080557999246,0.00377026517531733,0.000125675505843911
"2020-08-13",0.616875,0.0584262073623776,0.00825546924837705,3.75248602198957e-05
"2020-08-14",0.815694444444444,0.0388217265452069,0.00502298654861229,0.000113513820307622
"2020-08-15",0.791597222222222,0.0535719507559143,0.00731058279966079,0.000116969324794573
"2020-08-16",0.759814814814815,0.0581281988788691,0.00627589568608335,6.09310260784792e-05
"2020-08-17",0.573888888888889,0.0551387544369151,0.00661503710874476,0
"2020-08-18",0.630023148148148,0.0532755263254584,0.00683396406657604,0
"2020-08-19",0.799699074074074,0.0617419747011318,0.00868382203954034,0.000115784293860538
"2020-08-20",0.784375,0.0515862476021839,0.00575475874280655,8.85347498893316e-05
"2020-08-21",0.835972222222222,0.0603644016171014,0.00827933765298776,5.53801849698178e-05
"2020-08-22",0.840069444444444,0.0641481359014632,0.00856961781157863,2.75550411947866e-05
"2020-08-23",0.934027777777778,0.049268897149938,0.00607187112763321,2.47831474597274e-05
"2020-08-24",0.936458333333333,0.0666172290198987,0.00894821406501051,4.94376467680138e-05
"2020-08-25",0.670023148148148,0.0734841941613405,0.00870616686819831,3.45482812230092e-05
"2020-08-26",0.601226851851852,0.0644900473568706,0.0108189273476302,7.7003041620144e-05
"2020-08-27",0.618009259259259,0.0752490823282643,0.00996329313057158,3.74559892126751e-05
"2020-08-28",0.788425925925926,0.0542278332354668,0.00927774515560775,8.80798590722255e-05
"2020-08-29",0.74,0.0500187687687688,0.0053490990990991,0.000125125125125125
"2020-08-30",0.692847222222222,0.0386221643112492,0.00217166148808927,0
"2020-08-31",0.724305555555556,0.0395653563438798,0.00444231383828699,3.19590923617769e-05
"2020-09-01",0.918078703703704,0.0381483069009859,0.00317692443458309,2.52136859887547e-05
"2020-09-02",0.720509259259259,0.0307460001285099,0.00202403135642228,3.21274818479728e-05
"2020-09-03",0.983819444444444,0.045387167360768,0.00463518505446931,0.000117644290722571
"2020-09-04",0.968611111111111,0.0390498040340312,0.00360864162125992,9.55931555300641e-05
"2020-09-05",0.579768518518519,0.0329793180547792,0.00255529825121776,3.99265351752775e-05
