"Date","Percent Expected Recordings","95 Percentile Activities","99 Percentile Activities","99.99 Percentile High Activities"
"2020-09-05",0.992337962962963,0.0450675313163358,0.00678812195292636,0.000396556952576454
"2020-09-06",0.98212962962963,0.0406806825681154,0.00450174413123409,0.000188554728009805
"2020-09-07",0.992662037037037,0.0375206958468391,0.00468717207284938,0.000279831168528321
"2020-09-08",0.990578703703704,0.0472039819596663,0.00715070221765242,0.000280419694809899
"2020-09-09",0.833773148148148,0.0478636275299148,0.00652433437907771,0.00027763125017352
"2020-09-10",0.669467592592593,0.0427371114415131,0.00677708239687424,0.000172884755022302
"2020-09-11",0.477384259259259,0.0447073655627212,0.00756436987829123,0.000872811909033603
"2020-09-12",0.968032407407407,0.0554532628709438,0.00889547813194959,0.000119562878117602
"2020-09-13",0.995185185185185,0.0536146259769259,0.00753628582061779,0.000116300707108299
"2020-09-14",0.817824074074074,0.0692046419473535,0.0113501273705067,0.000311350127370507
"2020-09-15",0.818680555555556,0.0648061752481126,0.0124975259422626,0.000819973421551164
"2020-09-16",0.876064814814815,0.0071077524705385,0.000766263277492998,5.28457432753792e-05
