"Date","Expected_Fixes","On_Time_Fix","No_fix","Early_Fix","Late_Fix","Avg_Speed_Day","Avg_Speed_Night","Out_of_Bounds","Percent_No_Fix_to_Total","Per_Missing__to_Expected_Fix"
"2020-06-18",119,120,0,0,0,NA,0.058582249355081,0,"0 %","-0.840336134453782 %"
"2020-06-19",288,286,0,1,1,0.0616825549662998,0.0509768835207123,0,"0 %","0 %"
"2020-06-20",288,288,0,0,0,0.0568471735906804,0.0674848982826093,0,"0 %","0 %"
"2020-06-21",288,287,0,0,1,0.0698987262670838,0.0810829990222438,0,"0 %","0 %"
"2020-06-22",288,257,24,0,0,0.112504006802523,0.0639794819036202,6,"9.33852140077821 %","10.7638888888889 %"
"2020-06-23",288,286,0,0,0,0.0470094890540718,0.0794851002918407,0,"0 %","0.694444444444444 %"
"2020-06-24",288,289,0,0,0,0.0528892397945168,0.0731087787766911,0,"0 %","-0.347222222222222 %"
"2020-06-25",288,285,1,0,0,0.0497825311024035,0.0742462000903982,1,"0.350877192982456 %","1.04166666666667 %"
"2020-06-26",288,288,0,0,0,0.147556226638148,0.14582209433934,0,"0 %","0 %"
"2020-06-27",288,288,0,0,0,0.125426533036284,0.0790936436014047,0,"0 %","0 %"
"2020-06-28",288,284,1,0,0,0.0504975465434578,0.0726460086860587,1,"0.352112676056338 %","1.38888888888889 %"
"2020-06-29",288,288,0,0,0,0.0542018364454579,0.0731916573057056,0,"0 %","0 %"
"2020-06-30",288,288,0,0,0,0.0664271229228509,0.0658608994205604,0,"0 %","0 %"
"2020-07-01",288,288,0,0,0,0.0424976614014028,0.0430398653707848,0,"0 %","0 %"
"2020-07-02",288,288,0,0,0,0.0547141940672122,0.0815783805686301,0,"0 %","0 %"
"2020-07-03",288,286,1,0,0,0.0752302263546053,0.0613260105303539,1,"0.34965034965035 %","0.694444444444444 %"
"2020-07-04",288,286,0,0,0,0.0732863957143809,0.0759153038851906,0,"0 %","0.694444444444444 %"
"2020-07-05",288,286,1,0,0,0.0782323359982522,0.0604579191098125,1,"0.34965034965035 %","0.694444444444444 %"
"2020-07-06",288,288,0,0,0,0.104552448729201,0.0793054291739337,0,"0 %","0 %"
"2020-07-07",288,288,0,0,0,0.0558656773659307,0.0980937459190059,0,"0 %","0 %"
"2020-07-08",288,288,0,0,0,0.0635920938918091,0.0911796113213559,0,"0 %","0 %"
"2020-07-09",288,287,0,0,2,0.0702764717411884,0.0729471947014625,0,"0 %","-0.347222222222222 %"
"2020-07-10",288,285,0,0,0,0.083428625241053,0.0745485584166565,0,"0 %","1.04166666666667 %"
"2020-07-11",288,289,0,0,0,0.0654386983461149,0.0661547453213478,0,"0 %","-0.347222222222222 %"
"2020-07-12",288,283,1,1,1,0.0660382008352282,0.0525130233366876,1,"0.350877192982456 %","1.04166666666667 %"
"2020-07-13",118,118,0,0,0,0.252668812951115,NA,1,"0 %","0 %"
